,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,WIFI,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
2259,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5
2260,4,4,3,2,4,4,6,6,6,6,6,6,6,6,6
2261,5,3,6,4,5,4,6,6,4,6,6,5,6,6,4
2262,6,6,6,3,3,4,6,6,6,3,6,3,6,1,4
2263,6,4,6,4,4,4,6,4,6,6,6,6,6,6,4
2264,4,3,0,4,4,4,3,3,4,6,6,6,6,6,3
2265,6,6,3,5,5,5,0,5,6,6,6,6,6,6,4
2266,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5
2267,4,5,5,5,5,5,4,4,5,5,6,6,5,6,5
2268,3,3,3,4,4,4,4,4,5,4,4,4,4,4,5
2269,2,3,3,4,3,4,3,3,5,4,6,6,6,6,5
2270,5,4,4,3,4,4,4,3,3,6,4,3,4,3,6
2271,5,4,2,4,4,4,3,3,6,5,6,4,6,6,3
2272,1,4,4,6,3,4,3,6,6,5,6,6,6,6,6
2273,4,6,5,0,4,3,6,6,6,4,6,6,6,6,4
2274,4,4,3,4,4,4,6,3,5,6,6,6,6,6,4
2275,6,6,6,4,3,3,4,6,4,2,3,5,6,2,3
2276,5,4,4,0,2,4,0,2,5,0,0,0,0,0,4
2277,5,5,5,5,5,5,5,5,6,5,5,6,5,6,5
2278,3,3,3,3,4,3,3,3,4,6,6,6,6,3,3
2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,5,4,4,5,5,5,3,3,2,3,6,6,6,6,4
2281,5,3,3,4,2,3,4,4,3,3,6,4,4,3,4
2282,5,3,3,4,4,3,4,4,5,5,6,5,6,5,5
2283,5,6,6,5,5,5,5,5,5,4,6,5,6,5,5
2284,3,4,5,4,5,5,6,5,5,5,6,4,6,0,3
2285,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5
2286,5,5,5,5,5,4,2,2,5,0,0,0,0,0,4
2287,4,4,4,3,3,3,3,3,5,6,6,6,6,6,4
2288,3,1,2,3,4,4,4,4,3,1,4,0,0,4,4
2289,6,6,6,4,4,4,6,6,4,6,6,6,6,6,4
2290,6,4,6,6,6,5,6,6,3,6,6,6,6,6,3
2291,6,5,6,6,6,6,6,6,5,6,6,6,6,6,5
2292,4,4,4,3,4,4,6,6,4,6,6,6,6,6,4
2293,5,4,4,4,4,3,3,3,5,6,6,5,6,6,4
2294,3,6,3,3,3,3,3,3,5,5,6,6,6,6,4
2295,4,3,3,4,5,5,4,4,4,4,4,4,4,4,4
2296,4,3,4,4,5,5,5,5,5,6,6,6,6,6,6
2297,5,3,4,4,5,5,4,4,5,0,0,0,0,0,4
2298,4,4,3,4,4,4,4,4,1,0,0,0,0,0,0
2299,5,3,3,4,4,4,6,6,1,4,4,6,6,6,4
2300,3,2,3,3,4,3,6,6,3,6,6,6,6,6,3
2301,3,3,3,5,5,5,5,5,5,5,0,5,0,0,0
2302,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2303,5,3,6,3,4,3,6,6,3,4,2,6,6,6,4
2304,6,3,3,3,3,3,6,6,3,6,6,6,6,6,3
2305,3,2,2,3,3,3,3,3,3,4,2,3,3,3,3
2306,2,2,1,5,4,3,6,6,6,6,6,5,6,5,2
2307,6,3,6,6,4,4,6,6,4,6,6,6,6,6,6
2308,4,5,4,4,6,4,6,6,5,6,6,6,6,6,4
2309,4,3,6,3,5,4,6,6,5,6,6,6,6,6,4
2310,3,3,3,4,2,5,3,3,5,5,4,3,6,6,3
2311,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2312,6,4,4,4,3,3,3,3,5,4,4,4,4,4,4
2313,5,3,3,4,4,4,6,6,6,6,6,4,6,3,4
2314,5,4,4,4,4,4,5,5,5,6,6,6,6,6,5
2315,5,4,3,2,1,5,4,3,2,1,5,2,3,3,3
2316,3,4,3,4,3,6,6,6,6,6,6,6,6,6,4
2317,0,4,4,4,0,0,0,0,0,4,6,3,0,0,4
2318,5,4,6,4,3,5,6,6,6,6,6,5,6,6,4
2319,6,4,3,4,6,4,6,6,5,6,6,6,6,6,4
2320,5,6,6,4,4,5,6,6,6,6,6,6,6,6,5
2321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,3,3,2,4,4,4,6,6,3,4,3,6,3,3,4
2323,6,6,3,3,4,3,6,6,5,6,6,6,6,6,4
2324,6,4,6,4,4,4,6,6,6,6,6,6,6,6,4
2325,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,3,4,3,4,4,4,4,4,3,4,4,4,3,3,4
2328,4,4,4,3,5,4,6,6,6,6,6,3,6,4,4
2329,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3
2330,4,5,3,4,4,6,4,6,6,6,6,6,6,4,4
2331,5,5,5,5,5,5,5,3,3,0,0,0,0,0,5
2332,1,5,4,4,5,4,3,5,5,5,6,6,6,6,6
2333,5,4,4,3,4,3,6,6,2,6,4,5,6,6,4
2334,3,3,4,3,3,3,3,3,4,6,6,5,6,5,3
2335,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2336,4,4,6,4,5,5,6,6,5,4,4,4,6,6,4
2337,3,4,4,5,5,5,5,5,5,5,6,6,6,6,4
2338,5,4,5,4,5,4,5,4,5,4,4,5,4,5,5
2339,3,4,4,5,5,3,6,6,5,5,5,2,6,4,4
2340,4,4,6,6,6,4,6,6,5,6,6,6,6,6,5
2341,4,5,5,4,5,5,6,6,6,4,2,2,2,3,4
2342,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5
2343,5,4,5,5,5,5,4,4,4,4,5,3,5,6,5
2344,4,3,3,4,3,3,3,3,5,6,6,6,6,6,3
2345,5,6,5,5,5,5,6,6,2,6,6,4,6,6,4
2346,5,4,4,5,5,5,5,5,5,0,0,0,0,0,5
2347,3,3,4,4,6,6,6,6,6,6,6,6,6,6,4
2348,4,5,5,5,4,5,5,5,4,4,4,4,4,4,4
2349,5,5,4,5,5,5,6,6,5,5,6,5,6,4,5
2350,5,5,5,5,5,5,5,5,6,5,5,6,6,6,5
2351,5,3,4,5,4,5,6,6,5,2,6,6,6,6,4
2352,5,5,5,5,5,6,6,6,4,3,2,6,6,6,4
2353,4,6,4,5,6,5,6,6,6,6,6,6,6,6,5
2354,5,5,5,4,5,5,6,6,5,5,3,6,4,6,5
2355,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2356,3,3,3,4,3,2,3,3,2,0,0,0,0,0,4
2357,3,6,6,5,5,6,6,6,6,6,6,6,6,6,4
2358,4,3,3,4,5,5,6,6,4,3,6,4,6,4,4
2359,4,6,4,5,3,3,6,6,6,3,3,6,3,6,4
2360,4,4,4,4,4,3,3,3,4,6,4,6,4,6,4
2361,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2362,5,3,4,5,4,5,6,6,4,4,6,5,6,4,4
2363,4,4,4,4,4,4,4,4,4,4,6,4,6,4,4
2364,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
2365,0,5,6,5,5,5,5,5,5,6,6,6,6,6,4
2366,5,5,5,6,6,6,6,6,6,6,6,6,6,6,5
2367,6,4,4,5,5,5,4,4,5,4,5,0,6,6,4
2368,6,6,6,3,4,4,6,4,4,6,6,6,6,6,4
2369,6,3,4,4,4,3,6,6,6,6,6,6,6,6,4
2370,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5
2371,4,4,4,4,4,4,4,4,5,6,6,6,6,6,4
2372,4,2,2,2,3,4,6,6,3,2,3,2,3,6,3
2373,3,3,3,3,3,3,3,3,4,3,6,0,6,6,4
2374,4,4,3,5,5,5,4,4,3,4,3,3,6,6,4
2375,4,4,4,4,4,3,3,3,3,2,6,4,6,4,4
2376,6,4,4,0,4,3,6,6,6,5,6,6,6,6,6
2377,6,5,6,5,5,5,6,6,6,6,6,6,6,6,5
2378,4,3,3,4,3,6,6,4,4,4,6,4,4,4,3
2379,3,4,3,3,4,4,6,6,6,6,6,6,6,6,3
2380,4,6,3,4,3,3,6,6,2,4,6,3,6,3,4
2381,6,3,3,3,6,6,6,6,6,2,2,6,6,1,3
2382,3,2,2,4,4,3,4,4,4,4,4,4,6,4,4
2383,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2384,5,5,5,5,5,5,5,5,4,4,4,4,4,5,5
2385,6,6,6,4,6,3,6,6,6,4,6,6,6,6,4
2386,6,6,6,4,4,4,6,6,6,6,6,6,6,6,4
2387,5,5,6,4,5,5,5,5,6,6,6,6,6,6,5
2388,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2389,4,3,3,4,4,4,4,4,3,4,4,6,6,6,5
2390,4,5,4,5,5,5,4,4,4,3,6,4,6,3,5
2391,5,4,4,5,4,4,4,4,0,4,4,4,4,6,4
2392,4,6,4,4,5,5,4,5,5,6,6,6,6,6,4
2393,4,3,3,4,5,4,4,4,5,5,5,5,5,5,4
2394,4,4,5,5,5,5,6,6,6,4,6,6,6,4,4
2395,6,6,6,6,5,5,4,5,4,5,5,5,5,5,5
2396,5,5,5,5,5,5,5,5,5,6,6,5,6,6,5
2397,5,5,4,5,5,5,6,6,5,4,6,4,6,6,5
2398,3,2,2,2,3,3,3,3,4,6,6,4,6,6,0
2399,6,5,5,5,5,5,5,5,5,5,6,5,6,5,5
2400,4,4,4,3,4,3,4,4,6,6,6,6,6,6,4
2401,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2402,5,4,0,4,4,4,6,6,5,6,6,3,6,6,5
2403,4,5,4,4,4,4,4,4,4,4,4,4,4,6,4
2404,6,6,0,5,5,5,6,6,3,5,5,5,5,5,4
2405,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5
2406,5,5,5,3,5,5,5,5,6,4,6,3,6,6,5
2407,4,5,4,5,4,4,6,6,6,5,3,6,6,6,4
2408,6,2,2,5,5,4,4,4,5,6,6,5,6,6,5
2409,4,5,5,5,5,5,4,4,6,4,5,5,6,6,5
2410,3,3,3,3,3,3,3,3,4,3,3,3,3,6,3
2411,5,5,4,5,4,4,4,4,5,3,2,6,6,6,4
2412,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2413,5,5,5,5,5,5,5,5,5,6,6,3,6,3,5
2414,5,4,3,5,5,5,5,5,6,6,6,4,6,6,4
2415,2,3,3,4,4,4,2,2,3,4,3,4,3,2,4
2416,5,5,5,5,5,5,5,5,5,3,6,6,6,6,5
2417,3,4,6,3,3,4,6,6,5,4,6,6,6,6,4
2418,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2419,6,4,3,4,6,4,4,6,4,6,6,6,6,6,3
2420,5,5,5,5,5,5,6,6,5,5,5,5,5,5,0
2421,4,5,4,5,5,5,6,6,5,6,6,4,6,6,5
2422,5,5,4,5,4,4,6,6,5,5,4,6,3,6,5
2423,3,2,3,3,2,3,2,3,3,2,2,2,2,2,2
2424,6,5,5,5,5,5,5,5,5,5,6,5,6,5,5
2425,3,3,4,4,4,3,4,4,4,4,4,5,6,6,4
2426,5,5,5,5,5,5,5,5,5,6,6,2,6,6,5
2427,2,2,0,3,2,3,2,2,2,1,1,1,1,2,2
2428,5,5,5,5,5,5,6,6,6,5,6,6,6,6,5
2429,4,4,4,5,3,0,6,6,6,5,6,4,6,6,4
2430,6,4,4,4,6,4,6,6,6,4,6,6,6,6,4
2431,3,4,4,5,5,5,6,6,6,4,4,6,6,6,4
2432,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5
2433,4,3,6,3,6,3,3,3,1,3,2,3,2,2,3
2434,3,4,4,4,4,3,3,3,3,4,4,4,4,4,5
2435,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2436,3,4,3,4,3,3,6,6,6,6,6,6,6,5,5
2437,4,6,3,4,4,4,4,4,5,4,4,6,3,6,4
2438,4,4,3,3,3,3,6,6,6,4,6,4,6,4,4
2439,4,4,6,5,5,5,6,6,5,6,6,4,6,3,4
2440,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2441,6,5,5,5,5,5,6,6,5,6,6,5,6,6,5
2442,6,4,4,4,5,5,4,4,5,6,6,6,6,6,5
2443,4,6,6,5,6,5,6,6,5,4,3,6,4,6,4
2444,4,4,3,3,4,4,6,6,6,6,5,5,6,6,4
2445,4,4,3,4,4,3,4,5,4,3,4,3,4,4,4
2446,4,5,4,4,4,4,4,4,4,3,6,3,6,3,4
2447,5,6,5,4,4,4,6,6,5,6,6,6,6,6,5
2448,3,4,3,4,3,3,3,3,3,6,6,6,6,6,4
2449,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5
2450,6,4,4,4,5,4,4,5,5,6,0,5,0,0,4
2451,6,6,6,2,5,3,6,6,5,5,6,6,4,6,5
2452,6,3,4,5,5,6,6,5,5,6,5,6,5,4,4
2453,6,3,4,4,4,5,4,4,5,5,6,4,6,5,4
2454,4,4,4,4,4,0,3,3,0,4,4,0,0,0,4
2455,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5
2456,3,4,4,2,5,3,2,2,4,5,6,6,6,3,4
2457,4,4,4,4,5,5,5,5,5,6,6,6,6,6,4
2458,0,5,0,0,5,0,5,0,5,0,0,0,0,0,0
2459,4,3,4,4,4,5,6,6,6,5,6,6,6,6,5
2460,3,4,4,5,5,3,6,6,5,6,6,6,6,6,4
2461,6,4,4,4,4,4,6,6,4,4,6,6,6,6,4
2462,3,3,4,4,4,3,6,6,5,4,6,6,6,6,4
2463,4,3,4,4,4,4,4,4,3,4,3,4,6,6,4
2464,3,3,3,3,4,4,4,3,4,4,4,4,4,6,4
2465,1,3,4,2,5,5,3,4,4,5,4,6,5,6,5
2466,6,3,4,4,4,3,6,6,6,4,4,6,3,6,3
2467,6,6,6,6,0,5,6,6,5,5,6,4,6,4,4
2468,5,5,5,5,5,5,6,6,6,6,6,6,6,6,5
2469,5,4,5,4,5,4,6,5,5,5,6,5,6,4,4
2470,4,3,4,5,4,4,3,3,5,3,4,5,4,5,4
2471,4,4,4,4,5,4,4,4,4,6,6,4,6,6,4
2472,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2473,6,3,4,3,4,6,6,6,6,2,6,4,6,6,4
2474,5,4,5,5,5,5,5,5,5,4,4,5,4,4,5
2475,5,5,5,5,5,4,0,4,5,2,0,0,0,0,4
2476,3,2,2,4,4,3,6,6,6,3,3,4,6,4,3
2477,5,6,4,4,4,6,6,6,6,4,6,6,6,6,4
2478,5,4,4,4,5,5,5,5,4,4,6,5,6,5,5
2479,5,5,4,3,3,4,5,5,3,4,4,4,4,4,4
2480,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2481,6,6,4,5,5,5,6,6,5,5,0,5,0,5,5
2482,3,3,2,3,3,4,4,4,5,6,6,6,6,6,3
2483,5,3,3,5,5,5,5,5,5,5,5,5,6,6,5
2484,4,4,4,3,3,4,4,6,5,3,6,5,6,5,4
2485,4,3,3,4,4,5,6,6,6,4,2,3,3,6,4
2486,4,4,4,4,3,4,6,6,3,2,2,6,6,6,3
2487,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5
2488,4,5,4,4,4,5,4,4,3,5,4,6,4,6,4
2489,6,6,4,4,4,4,4,4,5,6,6,6,6,6,4
2490,5,5,5,3,4,5,6,6,5,5,5,5,5,5,5
2491,6,4,5,5,5,5,6,6,4,4,5,6,5,5,5
2492,3,6,6,4,4,4,6,6,5,6,6,6,6,6,4
2493,6,6,6,6,6,5,6,6,6,6,6,6,6,6,4
2494,5,4,3,4,5,5,5,5,5,5,6,5,6,6,4
2495,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2496,4,4,5,4,4,4,6,6,4,4,6,6,6,0,4
2497,6,6,6,3,4,3,6,6,4,6,6,4,6,6,4
2498,5,4,4,4,4,4,4,4,6,6,3,6,6,6,6
2499,4,6,6,4,5,5,5,0,4,6,6,6,6,6,4
2500,5,4,4,4,5,5,5,5,5,5,5,5,4,5,5
2501,4,4,4,4,4,4,6,6,6,6,6,6,6,6,4
2502,5,4,4,5,5,4,5,5,5,5,5,5,6,5,5
2503,5,5,5,5,5,5,6,6,6,5,6,5,6,5,5
2504,6,6,6,4,4,4,6,6,4,4,2,3,6,1,4
2505,3,3,3,3,3,3,6,6,3,3,6,3,6,6,3
2506,3,6,3,4,4,3,6,6,5,4,6,6,6,6,3
2507,3,4,3,3,3,3,3,3,5,6,6,4,6,6,4
2508,0,0,0,0,0,0,0,0,0,3,3,5,0,3,4
2509,6,3,2,3,3,3,6,6,2,4,6,4,6,6,3
2510,4,4,5,5,3,4,4,4,5,5,6,6,6,6,5
2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,3,2,3,3,2,2,1,1,0,2,1,6,6,6,3
2513,2,3,4,3,3,2,6,6,6,3,6,6,6,6,3
2514,6,6,4,4,5,5,5,5,4,3,3,6,6,6,4
2515,6,6,6,4,5,5,6,6,3,2,1,3,3,6,3
2516,5,6,6,4,4,4,6,6,4,6,6,6,6,6,4
2517,4,2,3,3,3,4,6,6,2,6,6,6,6,6,3
2518,4,5,0,0,4,0,0,0,0,0,0,0,0,0,5
2519,3,3,3,2,4,3,3,3,5,3,3,3,6,3,4
2520,4,6,6,4,5,6,6,6,6,4,6,4,6,4,4
2521,6,6,4,3,4,4,4,3,6,5,6,6,6,6,3
2522,5,6,6,5,3,4,6,6,4,4,6,6,6,6,4
2523,5,4,4,4,4,4,4,4,5,4,4,4,3,6,5
2524,6,6,6,5,4,5,6,6,5,4,6,6,6,4,3
2525,4,4,4,4,4,5,4,4,5,4,3,5,6,6,4
2526,5,5,4,5,4,5,5,5,5,4,6,6,6,6,5
2527,6,2,2,2,5,1,1,1,6,2,2,6,5,3,3
2528,3,3,3,4,6,4,6,6,6,5,6,6,6,6,3
2529,3,3,3,4,3,4,5,4,5,4,6,3,3,4,4
2530,5,6,4,3,4,4,6,4,4,4,6,5,6,3,4
2531,3,6,3,4,4,3,6,6,4,6,6,6,6,6,3
2532,4,4,5,5,4,5,4,4,4,5,5,0,5,0,5
2533,2,2,2,4,2,3,3,3,3,3,3,3,3,3,3
2534,6,2,2,3,3,4,6,6,6,4,6,6,6,6,3
2535,4,3,3,4,4,3,2,2,5,3,6,6,6,6,4
2536,3,3,3,5,1,5,3,3,3,3,3,5,3,3,4
2537,6,4,4,4,4,4,6,6,5,4,6,6,6,6,4
2538,6,6,4,5,5,5,6,6,6,1,6,2,6,5,5
2539,4,3,2,4,3,3,6,6,6,6,6,3,6,6,3
2540,6,3,3,2,3,3,6,6,6,6,6,6,6,6,2
2541,2,2,3,3,2,3,3,3,3,4,6,4,6,3,3
2542,5,3,5,3,3,3,2,3,0,3,6,6,3,6,3
2543,2,2,2,3,3,3,3,3,3,4,3,3,3,3,3
2544,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5
2545,4,4,6,4,4,5,3,6,6,3,6,5,6,4,4
2546,4,3,3,3,3,3,3,3,6,3,6,3,6,3,3
2547,5,6,6,4,4,4,6,6,6,6,6,6,6,6,4
2548,4,4,4,3,3,2,3,3,5,4,2,6,6,3,4
2549,3,3,3,4,3,3,3,3,0,4,3,3,3,4,4
2550,5,4,4,5,5,4,5,5,4,5,5,6,6,6,4
2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,6,4,4,5,5,5,0,0,3,6,6,6,6,6,4
2553,6,0,4,5,4,4,4,4,5,6,6,6,6,6,6
2554,5,4,5,5,5,5,4,4,3,5,5,5,5,5,5
2555,3,3,4,3,4,4,3,3,3,5,5,4,4,5,4
2556,4,4,0,0,4,0,0,0,5,4,4,4,0,4,4
2557,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2558,4,3,3,4,4,4,6,4,5,6,6,5,4,6,0
2559,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2560,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5
2561,4,2,2,4,5,4,3,3,4,4,4,4,4,6,0
2562,3,3,4,5,5,4,4,5,4,5,4,3,4,4,5
2563,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5
2564,4,4,4,5,5,4,4,4,3,5,5,5,5,5,4
2565,3,3,4,4,3,3,5,6,3,4,4,4,4,6,4
2566,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2567,5,5,5,5,5,4,4,4,6,6,6,6,6,6,3
2568,4,4,4,5,5,5,4,5,4,5,5,4,4,4,5
2569,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5
2570,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4
2571,4,3,3,4,4,5,6,6,4,5,5,5,5,5,4
2572,6,0,3,5,3,5,4,4,4,5,4,4,4,3,4
2573,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2574,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2575,6,4,4,4,4,3,4,4,3,4,4,6,6,6,4
2576,6,5,5,3,4,5,5,5,6,4,5,6,6,6,4
2577,4,6,6,5,5,5,5,5,6,4,6,6,6,6,4
2578,4,6,5,5,4,4,6,6,5,5,6,5,6,5,0
2579,5,5,5,5,5,5,3,3,6,5,5,5,5,5,5
2580,4,6,6,5,4,4,4,4,4,6,6,6,6,6,4
2581,5,3,2,4,3,3,6,6,5,3,4,4,4,3,4
2582,4,3,5,5,5,5,3,3,5,3,5,5,5,6,4
2583,3,3,4,4,4,4,3,3,3,4,3,3,3,3,4
2584,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5
2585,3,2,2,3,3,3,6,6,3,3,2,3,2,3,3
2586,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4
2587,6,6,3,4,6,4,4,4,6,6,6,6,6,6,4
2588,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5
2589,3,3,3,3,6,3,3,3,6,3,3,6,6,6,4
2590,5,4,3,5,3,5,4,4,4,4,4,6,6,6,5
2591,6,3,3,4,4,3,6,6,6,6,6,6,6,6,4
2592,4,3,4,4,3,5,5,5,5,6,6,5,6,6,4
2593,4,4,4,4,4,4,6,6,3,3,3,4,4,4,4
2594,6,3,3,6,0,3,6,6,3,6,6,6,6,6,3
2595,0,4,4,4,4,4,4,4,5,4,6,5,5,5,0
2596,5,3,6,4,4,4,4,4,6,4,6,4,6,4,4
2597,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
2598,3,6,3,3,3,3,4,6,3,2,6,3,6,3,3
2599,4,5,5,4,0,4,4,4,5,4,5,5,5,5,5
2600,5,4,4,5,5,5,6,6,4,5,6,6,6,4,4
2601,6,3,6,4,4,4,6,6,4,4,4,4,6,1,4
2602,4,4,4,2,5,5,3,3,5,0,0,0,0,0,5
2603,4,3,3,5,4,4,6,6,6,6,6,4,6,6,4
2604,6,3,4,4,4,3,3,3,6,4,6,6,6,6,4
2605,6,4,4,5,5,5,6,6,6,6,6,6,6,6,5
2606,4,4,4,4,4,0,0,0,0,0,5,0,0,0,5
2607,4,4,4,3,5,2,6,6,3,6,6,6,6,6,4
2608,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4
2609,5,5,4,4,5,5,4,4,5,5,5,5,5,5,4
2610,5,5,5,5,5,5,5,5,5,5,5,6,5,5,4
2611,3,3,3,4,4,4,4,4,3,5,6,4,6,5,4
2612,5,6,6,5,5,5,0,5,6,5,6,6,6,6,5
2613,5,3,4,3,5,3,2,6,6,6,6,6,6,6,3
2614,3,3,2,4,4,3,6,0,4,3,6,6,6,6,3
2615,3,1,3,5,5,5,3,3,5,5,5,5,6,5,4
2616,5,4,4,4,5,4,6,6,5,6,6,6,6,6,4
2617,4,4,6,5,4,4,4,4,2,5,5,6,5,6,5
2618,3,3,3,4,4,4,4,4,4,6,6,6,6,6,3
2619,6,2,3,4,4,4,6,6,4,5,6,3,6,4,4
2620,5,4,4,5,5,4,4,4,4,4,4,6,4,6,4
2621,3,2,3,3,3,3,2,3,3,3,6,6,6,6,3
2622,5,4,3,5,5,5,5,5,4,5,6,5,6,5,5
2623,4,6,6,4,4,5,5,5,5,6,6,6,6,6,5
2624,4,6,2,5,5,4,5,5,4,4,4,6,6,6,4
2625,4,2,3,4,4,4,4,4,4,0,0,0,0,0,0
2626,6,2,2,3,4,5,6,6,1,5,5,5,0,5,3
2627,3,3,3,4,5,5,3,3,3,6,6,6,6,6,5
2628,5,4,4,5,4,5,5,5,4,5,4,5,6,6,5
2629,4,6,3,4,5,5,6,6,5,6,6,5,6,6,4
2630,2,2,2,3,3,2,3,3,3,3,1,1,6,2,2
2631,4,3,6,4,4,4,2,2,2,5,3,4,3,6,4
2632,3,5,5,5,5,5,0,5,3,0,0,0,0,0,5
2633,4,3,6,4,4,4,4,4,1,6,6,6,6,6,3
2634,4,6,6,2,4,4,6,6,5,6,6,6,6,6,4
2635,4,4,3,5,5,5,5,5,5,5,5,0,5,0,4
2636,3,3,3,3,3,3,3,3,4,6,6,6,6,6,4
2637,4,6,2,4,4,4,4,4,5,4,4,6,6,6,4
2638,0,0,4,5,5,4,6,5,1,6,6,6,6,6,0
2639,3,2,3,4,4,4,4,0,6,6,6,6,6,4,4
2640,3,3,3,3,4,3,3,3,3,6,6,6,6,6,3
2641,4,3,4,5,4,4,4,4,5,4,6,2,4,4,4
2642,4,5,5,5,5,5,6,5,6,5,5,6,6,6,5
2643,4,3,4,3,5,4,3,3,4,6,6,6,6,6,4
2644,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2645,3,6,2,3,3,3,3,3,2,6,6,6,6,6,3
2646,4,3,3,4,3,3,3,3,3,4,6,6,6,6,4
2647,6,6,4,4,5,5,6,6,5,5,6,5,6,5,5
2648,4,4,4,1,3,4,6,6,5,5,6,4,6,5,4
2649,5,5,5,5,5,5,5,5,6,5,6,6,6,6,5
2650,6,6,6,2,3,6,6,6,4,3,6,4,6,4,4
2651,4,3,4,5,4,4,6,6,5,6,6,5,6,3,4
2652,3,6,4,5,4,4,6,6,5,6,6,6,6,6,4
2653,3,4,4,5,5,5,4,3,2,5,6,4,6,5,4
2654,6,6,3,3,2,3,3,3,6,3,6,1,6,2,3
2655,6,6,6,4,4,4,6,6,3,5,4,6,6,6,4
2656,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4
2657,5,6,6,6,4,6,6,6,4,4,4,6,6,6,4
2658,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5
2659,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
2660,4,4,4,4,4,4,4,4,1,5,4,6,6,6,4
2661,4,4,6,4,4,5,6,6,5,6,6,5,4,6,4
2662,5,3,3,5,5,5,6,6,6,5,3,6,3,6,5
2663,3,3,4,4,3,4,4,4,5,5,4,6,6,6,4
2664,4,4,4,3,4,4,4,4,5,4,3,4,6,6,4
2665,4,3,3,3,3,3,3,3,4,4,6,3,6,3,3
2666,6,6,3,1,3,1,1,1,4,3,6,6,6,6,3
2667,2,2,5,4,5,3,6,6,5,6,6,6,6,6,4
2668,3,3,3,3,3,4,4,4,5,6,6,6,6,6,3
2669,3,3,3,4,4,4,6,6,6,2,6,6,6,6,4
2670,3,3,4,4,4,4,3,3,5,4,3,3,3,3,4
2671,4,3,3,5,5,5,5,5,5,4,3,6,5,5,4
2672,5,4,3,5,5,5,5,5,5,6,6,6,6,6,4
2673,4,4,4,4,3,3,6,6,2,6,6,6,6,6,4
2674,4,3,3,5,5,4,0,0,5,5,4,4,0,0,4
2675,4,3,3,5,5,5,5,5,4,4,5,5,4,4,4
2676,4,4,3,3,6,3,4,4,6,4,4,4,3,3,4
2677,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4
2678,3,3,3,4,4,4,6,6,6,4,6,5,6,5,4
2679,5,3,4,4,5,5,4,4,4,6,6,4,6,6,4
