,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,WIFI,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,5,3,0,4,4,4,4,4,4,5,0,0,0,0,5
435,3,3,3,4,5,4,3,3,3,3,3,4,6,5,3
436,6,6,6,5,4,4,4,4,6,4,4,4,0,3,4
437,0,4,4,4,4,4,4,4,4,0,0,3,0,3,0
438,6,6,4,5,5,5,5,5,4,5,6,5,6,6,5
439,3,4,3,4,4,4,6,6,6,5,6,3,6,0,4
440,3,2,1,5,4,5,6,6,4,4,6,5,6,3,3
441,4,3,4,5,2,4,6,6,6,3,6,5,6,4,4
442,6,6,6,4,3,3,6,6,5,6,6,6,6,6,4
443,6,3,3,4,4,4,3,3,5,4,4,4,6,4,4
444,6,6,6,6,6,4,6,6,5,6,6,6,6,6,5
445,4,6,3,4,4,4,6,6,6,6,6,5,6,4,4
446,4,3,3,4,4,4,4,4,4,6,6,6,6,6,0
447,6,4,4,3,4,4,6,4,5,6,6,6,6,6,0
448,4,3,3,3,4,4,3,3,4,3,4,5,6,4,4
449,5,5,4,5,5,5,5,5,5,6,6,5,6,4,5
450,6,3,6,4,4,4,6,6,5,4,6,5,6,4,4
451,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5
452,6,3,2,3,5,5,4,4,2,6,6,6,6,6,4
453,4,3,3,3,4,4,3,3,6,6,6,6,6,6,3
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
455,3,3,3,4,4,4,3,3,1,4,4,4,6,4,4
456,3,3,3,2,3,3,3,2,3,6,6,6,6,6,3
457,6,6,2,2,6,4,6,6,5,6,6,6,6,6,4
458,0,6,6,4,4,4,6,6,5,6,6,6,6,6,4
459,6,6,6,4,4,4,6,3,4,3,6,6,6,6,4
460,6,6,6,4,3,5,4,4,4,6,6,6,6,6,4
461,6,6,3,4,4,4,6,6,6,6,6,6,6,6,4
462,6,4,3,4,5,5,5,5,5,6,6,6,6,6,4
463,6,2,6,2,6,3,6,6,4,6,6,6,6,6,3
464,6,4,3,4,4,4,4,4,6,4,6,5,6,4,4
465,0,0,0,0,0,0,3,3,4,3,3,3,3,2,3
466,6,4,4,4,4,4,6,6,6,4,4,4,6,6,4
467,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,3,6,6,5,5,5,6,6,3,6,6,6,6,6,5
470,5,5,5,5,5,5,6,6,5,6,6,6,6,6,5
471,6,6,6,5,5,5,6,6,6,6,6,6,6,6,6
472,6,6,6,4,5,5,6,6,3,6,6,6,6,6,4
473,6,3,4,5,5,5,6,6,6,4,3,4,6,6,5
474,5,2,0,5,5,5,5,5,4,5,5,5,0,0,5
475,0,5,5,5,5,5,5,5,6,5,5,5,6,5,5
476,6,2,6,4,4,4,4,4,6,6,6,6,6,6,6
477,4,5,3,4,4,4,4,4,6,4,6,5,6,6,4
478,3,6,4,4,5,5,5,5,5,6,6,5,6,6,5
479,6,4,4,4,5,4,4,4,5,4,6,5,6,6,4
480,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
481,3,4,5,5,5,5,5,5,5,4,3,5,4,3,5
482,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5
483,4,4,0,0,0,4,4,3,3,3,6,4,6,6,0
484,1,4,4,4,5,3,0,0,1,3,3,4,3,5,3
485,6,2,6,6,4,4,6,4,6,6,6,6,6,6,0
486,6,5,4,4,4,5,6,6,6,3,3,6,4,6,4
487,4,4,4,3,3,4,3,3,6,4,4,6,6,6,4
488,4,3,2,3,3,3,3,3,3,3,6,6,6,6,3
489,6,4,4,5,5,4,4,3,3,3,4,4,3,4,4
490,4,4,4,4,4,5,4,4,5,6,6,6,6,6,5
491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,4,3,3,4,4,4,4,4,4,4,4,4,6,6,4
493,5,4,4,5,5,5,6,6,3,4,5,5,6,6,5
494,3,4,4,5,5,4,3,3,4,4,4,4,6,4,4
495,6,6,6,4,4,4,6,6,6,6,6,6,6,6,4
496,3,3,3,4,4,4,0,0,0,4,0,0,0,0,4
497,6,3,6,3,4,3,6,6,1,6,6,6,6,6,3
498,5,5,5,5,6,5,6,6,5,6,6,6,6,6,5
499,6,3,3,4,5,4,6,6,3,6,6,6,6,6,5
500,6,5,5,5,5,5,6,6,5,6,4,6,6,6,5
501,6,6,6,5,5,5,6,6,5,5,6,6,6,6,5
502,6,6,6,4,4,4,6,6,6,6,6,6,6,6,4
503,6,2,3,4,6,3,6,6,6,6,6,6,6,6,3
504,4,3,3,4,4,4,4,4,5,5,5,5,5,5,4
505,3,2,2,3,2,3,3,3,6,3,6,4,6,4,3
506,6,3,3,5,5,4,3,3,5,4,3,5,5,6,4
507,6,4,4,6,6,6,6,6,4,6,6,6,6,6,4
508,4,4,4,4,4,4,6,6,6,5,6,3,6,6,4
509,5,5,5,5,5,5,0,0,0,5,0,5,0,0,5
510,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5
511,4,3,4,3,4,4,3,4,5,4,4,2,1,3,4
512,6,6,6,6,6,2,6,6,1,2,6,6,6,6,2
513,6,4,4,5,5,4,4,4,6,5,5,5,3,4,4
514,4,3,3,3,3,3,3,3,3,3,6,3,6,6,4
515,6,3,6,0,4,4,6,6,5,6,6,4,6,5,4
516,6,3,3,4,4,4,6,6,4,4,4,5,4,6,4
517,2,3,2,4,4,4,3,3,2,3,4,3,3,2,3
518,2,2,3,4,4,3,3,3,3,3,3,4,0,0,4
519,6,3,3,4,4,4,4,4,4,4,4,4,5,6,4
520,4,3,4,4,4,4,4,4,4,4,6,6,6,6,4
521,4,3,3,5,4,4,3,3,4,4,6,4,6,6,4
522,4,5,5,4,3,3,6,6,5,6,6,6,6,6,4
523,4,3,3,4,4,4,6,6,5,3,3,5,4,4,4
524,3,4,4,5,4,4,4,4,6,4,4,6,6,6,5
525,6,4,4,3,4,3,2,6,4,6,6,6,6,6,4
526,3,2,1,3,3,3,3,3,2,5,4,6,6,6,3
527,5,4,4,4,4,5,6,6,4,4,3,6,6,2,4
528,2,2,2,3,2,3,3,6,3,6,6,5,6,6,2
529,6,6,4,4,5,3,3,6,6,6,6,6,6,6,3
530,4,4,3,4,5,4,6,5,1,6,6,6,6,6,4
531,6,4,2,5,5,0,5,6,1,6,6,4,6,6,5
532,6,6,6,4,3,3,6,6,2,6,6,4,6,6,4
533,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3
534,5,4,5,4,5,5,5,5,3,5,5,5,5,5,5
535,3,4,3,4,4,4,4,4,1,0,0,0,0,0,3
536,6,6,3,2,3,6,6,6,2,4,6,4,6,4,3
537,4,6,6,4,4,3,4,4,4,4,3,6,6,6,4
538,5,5,5,5,3,3,3,3,6,6,6,6,6,6,4
539,4,3,3,4,4,4,3,3,4,4,6,6,6,6,4
540,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3
541,5,4,3,3,4,4,3,3,4,4,4,5,4,4,4
542,3,2,2,3,4,4,3,3,4,3,4,4,0,0,3
543,4,4,4,4,4,2,2,2,0,6,6,6,6,6,4
544,4,3,3,4,4,4,3,3,4,4,2,3,6,6,4
545,4,4,4,4,5,4,4,3,4,6,6,6,6,6,4
546,5,4,5,5,5,5,5,5,5,5,5,5,6,5,5
547,5,4,4,5,5,4,4,5,6,6,6,6,4,6,5
548,4,6,3,4,4,4,4,4,6,4,4,6,6,6,4
549,5,5,5,4,3,5,4,6,2,4,4,6,6,6,4
550,3,3,3,4,4,4,4,4,3,4,4,3,3,3,4
551,6,6,6,4,4,4,6,6,4,6,6,5,6,6,4
552,3,4,3,3,4,3,3,3,4,3,2,2,3,6,3
553,5,4,2,4,4,4,4,4,4,6,6,6,6,6,5
554,4,4,4,4,4,4,3,3,4,4,4,3,3,6,4
555,0,4,4,4,5,5,4,4,4,4,4,5,4,4,4
556,4,6,3,1,3,3,3,3,5,6,6,4,6,6,4
557,6,4,6,6,5,5,6,6,6,6,6,6,6,6,5
558,6,3,3,4,4,0,6,6,6,6,6,6,6,6,3
559,6,3,6,4,5,4,6,6,6,6,6,5,6,5,4
560,6,4,4,4,4,5,6,6,6,6,6,6,6,6,5
561,3,3,6,2,3,3,6,6,6,6,6,6,6,6,3
562,6,3,3,4,4,4,6,6,6,4,6,4,6,4,4
563,5,3,3,4,5,4,4,4,5,6,6,6,6,6,4
564,4,3,2,4,0,4,4,4,5,6,6,6,6,6,4
565,4,2,3,2,4,3,3,3,1,3,3,6,2,6,3
566,3,3,3,4,4,6,6,0,4,4,4,5,5,6,4
567,5,5,4,5,5,5,5,1,0,4,4,4,4,4,5
568,1,1,2,4,4,4,0,0,1,5,6,5,6,4,3
569,5,4,4,5,5,4,6,6,6,4,5,6,6,6,5
570,5,4,4,5,5,5,6,6,1,5,4,6,6,6,5
571,4,3,3,4,4,4,3,4,4,6,6,6,6,6,4
572,4,4,4,4,4,4,4,4,4,6,6,6,6,6,0
573,3,3,3,4,3,3,3,3,4,5,5,6,6,3,3
574,3,2,2,4,3,3,3,3,1,6,6,6,6,6,3
575,3,3,3,4,4,4,4,4,5,6,6,4,6,6,4
576,3,3,3,1,4,4,0,0,0,0,0,0,0,0,3
577,1,2,3,3,3,3,3,3,4,6,6,6,6,2,3
578,3,3,3,3,4,3,6,3,1,2,6,6,6,6,3
579,0,4,4,4,5,5,6,6,6,0,0,0,0,0,5
580,3,3,3,1,3,3,2,2,6,6,6,6,6,6,2
581,5,6,4,4,5,5,6,6,1,3,6,6,6,6,4
582,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
583,6,6,6,4,4,4,4,4,4,4,6,6,6,6,4
584,3,3,4,0,4,0,3,0,5,0,6,6,6,4,4
585,4,3,3,4,4,3,3,3,3,0,0,0,0,0,4
586,5,4,4,4,4,4,4,4,4,5,4,4,6,6,6
587,5,3,4,3,3,3,3,3,6,3,6,4,0,5,4
588,4,4,4,5,5,5,4,4,2,3,4,2,3,3,4
589,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
590,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
591,3,3,2,3,3,3,3,3,4,3,2,4,2,3,3
592,4,3,3,4,4,4,4,4,3,6,6,6,6,6,3
593,4,4,4,5,4,5,6,6,6,5,5,6,6,6,5
594,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
595,3,3,3,3,3,3,3,3,4,6,6,6,6,6,3
596,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
597,5,6,6,4,4,4,4,4,3,6,6,6,6,6,4
598,4,4,4,3,4,3,6,6,4,4,3,5,6,4,4
599,5,3,5,5,5,5,4,4,6,6,6,6,6,6,5
600,5,3,3,5,5,5,5,5,1,5,5,5,5,5,5
601,5,5,6,4,5,5,6,6,4,6,6,6,6,6,4
602,5,5,6,4,5,5,6,6,4,6,6,6,6,6,4
603,6,3,3,4,4,4,4,4,1,5,6,5,6,5,0
604,5,5,5,5,5,4,5,4,3,0,0,5,0,0,4
605,5,5,5,4,5,4,5,5,0,6,6,5,6,6,4
606,4,3,3,4,5,5,4,4,4,5,6,6,6,3,4
607,1,2,2,4,4,4,6,3,3,6,6,6,6,6,3
608,6,3,6,5,4,4,6,6,6,6,6,3,6,6,4
609,6,3,6,4,2,6,6,6,6,6,6,4,6,6,4
610,5,3,3,4,5,4,4,4,4,6,6,6,6,6,5
611,4,3,4,3,4,4,6,4,4,6,6,6,6,6,4
612,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
613,5,4,3,4,4,4,6,6,4,3,3,3,3,6,0
614,3,3,3,3,3,3,3,3,3,0,0,0,0,0,3
615,5,5,5,5,5,5,6,6,4,5,5,5,5,6,5
616,2,2,1,1,3,1,1,1,1,1,3,2,6,2,1
617,0,0,0,0,0,0,0,0,0,5,6,5,6,5,5
618,0,5,5,5,5,5,0,0,0,5,6,5,6,5,5
619,2,2,2,2,4,4,4,4,4,3,0,4,0,4,3
620,6,2,2,1,4,2,3,3,6,3,3,3,6,3,2
621,5,5,4,4,4,5,5,5,3,6,6,6,6,6,4
622,4,4,4,4,4,4,3,3,4,6,6,6,6,6,4
623,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5
624,6,6,6,5,5,5,5,5,5,5,6,6,6,6,5
625,4,4,3,5,5,3,6,6,4,6,6,6,6,6,4
626,6,6,6,3,3,3,6,6,4,6,6,6,6,6,4
627,6,6,6,5,5,5,6,5,6,6,6,6,6,6,4
628,6,6,6,5,5,5,6,6,6,6,6,6,6,6,5
629,4,3,3,0,4,4,4,4,3,4,3,4,4,4,4
630,6,6,6,4,4,4,4,4,6,6,6,6,6,6,4
631,6,2,3,3,4,3,6,2,4,6,6,6,6,6,3
632,4,4,4,4,4,4,6,6,5,5,6,6,6,5,4
633,4,4,0,0,5,5,5,5,6,6,6,6,6,6,5
634,0,3,5,5,3,6,6,0,0,0,0,0,0,0,6
635,5,4,3,3,4,4,3,3,3,3,3,4,3,3,4
636,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
637,0,5,6,5,0,5,6,6,5,6,6,6,6,6,5
638,0,4,4,4,4,3,3,3,3,0,0,0,0,0,3
639,6,4,4,4,3,3,6,6,3,6,6,6,6,6,4
640,3,1,3,3,3,3,3,3,4,3,0,0,0,0,3
641,2,2,2,4,4,4,4,4,4,6,6,6,6,6,3
642,4,4,3,5,5,5,6,6,4,6,6,6,6,6,4
643,5,5,5,5,5,6,5,6,5,6,6,6,6,6,5
644,4,5,4,4,4,4,6,6,4,6,6,6,6,6,4
645,3,2,3,4,4,3,4,4,4,2,4,3,2,4,4
646,4,4,6,3,3,4,4,6,6,6,6,6,6,6,4
647,5,4,4,5,5,5,6,6,4,6,6,5,6,6,5
648,4,4,4,5,5,4,4,4,5,5,5,5,6,5,4
649,4,4,4,4,3,3,6,6,4,6,6,6,6,6,4
650,5,5,5,5,5,4,6,6,5,4,6,6,6,6,5
651,6,5,5,5,5,5,6,6,2,6,6,6,6,6,4
652,4,6,6,2,4,3,6,4,4,6,6,6,6,6,3
653,6,6,3,5,5,3,6,6,6,6,6,6,6,6,4
654,4,3,3,4,4,3,5,6,4,6,6,6,6,6,4
655,5,4,4,4,5,4,4,4,3,5,5,5,5,4,5
656,3,3,3,3,2,2,3,4,4,3,6,6,6,6,3
657,4,6,6,4,4,4,4,4,4,6,6,6,6,6,4
658,4,6,4,4,4,4,6,6,4,4,6,6,6,6,4
659,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
660,4,5,4,5,4,4,4,4,6,5,6,4,6,5,4
661,6,3,3,5,5,5,6,6,4,3,3,5,2,6,4
662,3,2,3,4,4,4,4,4,3,4,4,4,6,4,4
663,4,3,4,4,4,4,6,6,6,4,4,5,6,3,4
664,6,4,4,3,4,4,6,6,3,6,6,6,6,6,4
665,5,5,4,4,3,4,4,5,4,4,4,5,5,5,4
666,3,4,4,3,5,4,4,4,6,6,6,5,6,6,4
667,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
668,4,4,6,4,4,4,6,6,6,3,6,6,6,6,4
669,4,4,4,4,5,2,4,4,4,4,4,4,4,4,3
670,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
671,3,4,3,4,4,4,4,6,3,6,6,6,6,6,4
672,4,4,4,5,5,5,3,3,5,6,6,6,6,6,5
673,4,3,4,5,5,5,5,5,5,4,4,4,4,4,5
674,4,6,5,3,3,3,4,4,4,6,6,6,6,6,5
675,4,4,5,4,4,4,4,4,4,6,6,6,6,6,4
676,4,3,3,3,3,4,3,3,6,6,6,6,6,6,4
677,5,4,4,5,5,5,6,6,6,5,5,5,6,5,5
678,4,4,3,5,5,5,4,4,6,5,6,5,6,5,5
679,3,4,4,4,6,4,6,6,5,6,6,6,6,6,4
680,5,4,4,4,4,5,6,6,6,2,6,1,6,3,4
681,4,6,6,4,5,3,6,6,4,4,4,5,6,4,4
682,6,4,5,4,4,4,6,6,6,4,6,5,6,5,4
683,6,3,6,3,4,4,6,6,6,4,6,4,6,4,2
684,6,4,4,4,6,4,6,6,3,6,6,6,6,6,4
685,6,3,3,4,6,3,6,6,4,4,6,4,6,6,3
686,4,6,4,5,4,5,6,6,5,4,4,4,6,4,5
687,3,4,3,4,4,3,6,6,4,4,3,4,3,4,4
688,6,2,3,4,3,3,3,3,3,6,6,6,6,6,4
689,3,4,4,3,3,3,3,3,3,2,1,4,6,6,0
690,4,4,4,5,5,5,5,5,6,2,6,6,6,6,4
691,3,4,4,5,5,5,6,6,5,4,6,4,6,4,4
692,6,6,6,3,3,5,6,6,6,6,6,6,6,6,3
693,3,3,4,4,4,4,4,4,4,4,3,4,3,3,3
694,2,3,3,3,2,4,6,6,6,4,6,6,6,4,3
695,2,3,3,4,4,4,3,3,0,3,3,3,6,2,3
696,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4
697,3,4,3,4,4,4,6,6,5,4,6,6,6,6,4
698,6,4,4,4,4,4,4,4,4,4,6,6,6,6,4
699,4,3,3,4,4,4,6,6,5,4,4,5,6,6,4
700,4,4,0,0,5,5,5,5,6,6,6,6,6,6,5
701,5,4,4,5,5,4,4,4,6,5,5,6,6,4,5
702,4,3,3,3,4,4,6,6,0,4,3,6,6,6,3
703,4,3,3,3,4,4,4,4,2,3,3,3,3,3,4
704,4,3,3,4,4,4,4,4,3,6,6,4,6,6,4
705,5,4,4,5,4,4,6,6,4,6,6,6,6,6,4
706,3,3,3,4,4,4,4,4,4,4,4,4,6,4,5
707,6,3,4,2,5,4,6,6,3,6,6,6,6,6,4
708,6,6,6,6,6,6,6,6,6,0,0,3,0,0,0
709,6,3,3,4,4,4,3,3,1,4,6,6,6,6,3
710,4,3,2,3,3,4,4,4,1,3,6,3,6,2,3
711,3,3,3,4,4,4,4,4,3,0,0,0,0,0,4
712,4,3,6,3,4,4,6,6,3,3,6,5,6,4,4
713,5,4,6,5,5,5,3,6,6,6,6,6,6,6,4
714,5,3,6,5,5,5,0,4,6,6,6,6,6,6,5
715,3,4,3,4,4,5,3,3,1,4,0,0,0,0,3
716,3,3,3,2,4,4,2,2,2,5,6,4,6,6,4
717,2,2,3,1,3,3,2,2,3,2,6,4,6,3,3
718,6,2,6,1,4,4,4,4,1,6,6,6,6,6,3
719,6,2,2,3,4,4,4,4,1,6,6,6,6,6,3
720,6,2,3,5,5,5,5,5,6,0,0,0,6,0,4
721,3,2,2,4,4,4,6,6,1,6,6,5,6,6,3
722,6,3,4,4,5,5,6,6,5,6,6,6,6,6,4
723,6,3,3,4,4,4,6,6,2,5,5,3,6,6,3
724,6,6,3,3,3,3,3,3,6,3,3,3,0,0,3
725,3,4,4,4,4,4,6,6,6,6,6,6,6,6,4
726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,6,1,1,3,4,2,1,1,5,6,6,6,6,1,6
728,6,4,3,5,5,5,6,6,6,6,6,6,6,6,6
729,6,2,3,0,4,2,6,6,4,4,6,6,6,6,6
730,4,4,6,4,5,4,6,6,5,6,6,6,6,6,6
731,6,6,6,5,5,5,6,6,6,6,6,6,6,6,6
732,6,3,3,4,4,4,6,6,0,0,0,0,0,0,0
733,4,4,4,3,3,3,6,6,4,4,4,4,4,6,4
734,5,3,4,1,4,4,3,6,1,6,6,4,6,6,3
735,5,5,4,5,5,5,5,5,5,5,6,5,6,4,5
736,3,4,4,5,5,5,4,4,4,4,6,4,6,3,4
737,4,4,5,4,5,4,6,6,6,6,6,6,6,6,4
738,4,4,5,4,5,4,5,5,6,6,6,6,6,6,4
739,5,5,5,4,4,4,4,4,6,4,6,5,6,3,4
740,4,3,4,4,5,4,4,4,6,4,6,4,4,1,4
741,6,6,6,3,3,3,6,6,6,6,6,6,6,6,3
742,3,3,3,3,4,4,4,4,4,4,3,6,6,6,4
743,6,6,6,3,4,3,6,6,6,6,6,6,6,6,3
744,4,3,3,3,4,4,3,3,3,4,3,3,3,3,3
745,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
746,6,3,3,4,4,4,6,6,4,6,6,6,6,6,4
747,4,4,4,4,4,4,4,4,4,4,4,6,3,6,4
748,6,3,3,4,4,3,6,6,6,6,6,6,6,6,3
749,3,3,3,4,4,4,3,3,4,4,3,4,3,3,3
750,3,3,3,2,4,4,4,4,6,6,6,6,6,6,4
751,5,5,5,5,5,5,6,6,6,6,6,6,6,6,5
752,3,3,3,4,3,3,3,3,6,3,6,6,6,6,3
753,6,1,1,3,4,2,1,1,5,6,6,6,6,1,2
754,3,4,4,3,4,3,6,6,6,3,4,6,6,6,6
755,5,2,6,4,5,4,6,6,6,6,6,6,6,6,6
756,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3
757,6,4,4,3,3,3,3,3,6,3,6,6,6,6,3
758,3,3,3,2,3,3,6,6,6,3,6,6,6,6,3
759,6,3,6,3,4,3,3,4,6,4,6,6,6,6,3
760,4,5,3,4,3,3,3,4,3,3,3,6,6,3,4
761,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5
762,3,6,6,3,3,3,3,3,0,6,6,6,6,6,3
763,3,4,4,5,4,4,3,3,4,5,4,6,4,6,4
764,3,4,3,4,3,4,3,3,4,5,4,6,4,6,4
765,4,4,4,4,4,4,4,4,4,2,3,4,6,3,3
766,6,6,0,4,6,4,6,6,6,6,6,6,6,6,4
767,3,3,3,3,3,3,3,3,3,3,6,4,6,3,4
768,4,3,3,3,3,3,3,2,3,4,3,6,6,1,3
769,4,4,5,4,4,5,6,6,4,5,6,6,6,6,5
770,3,3,3,4,4,3,3,3,4,4,4,3,3,0,4
771,6,3,6,3,3,3,3,3,4,6,6,6,6,6,3
772,4,4,4,4,3,3,3,3,4,5,6,6,6,6,4
773,3,3,3,3,3,4,6,6,4,4,0,4,0,4,4
774,4,3,3,1,2,2,6,6,3,6,6,6,6,6,4
775,4,4,4,3,3,3,3,3,3,6,6,6,6,6,4
776,4,2,3,2,3,3,3,3,4,3,6,6,6,6,3
777,4,2,2,4,3,3,2,2,3,4,1,3,1,4,3
778,5,4,4,4,3,4,3,3,3,6,6,6,6,6,4
779,6,4,4,4,0,0,0,0,0,0,0,0,0,0,0
780,5,4,4,4,4,2,3,3,4,0,0,5,0,0,4
781,3,3,3,3,4,4,3,3,6,5,6,4,6,4,4
782,4,4,4,5,4,4,4,4,3,4,6,6,6,4,4
783,4,3,3,3,3,3,6,6,6,0,0,0,6,6,3
784,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
785,5,3,3,3,3,3,3,3,5,4,6,6,6,6,4
786,5,3,3,2,2,1,3,3,2,0,0,0,0,0,2
787,4,3,4,4,3,4,6,6,6,4,3,3,4,2,4
788,3,2,3,3,4,4,6,6,5,6,6,6,6,6,6
789,6,6,6,3,4,4,6,6,6,6,6,6,6,6,6
790,5,6,6,1,3,3,6,6,6,6,6,6,6,6,6
791,6,6,6,4,0,4,6,6,4,6,6,6,6,6,6
792,6,6,6,4,6,0,6,6,6,6,6,6,6,6,6
793,6,6,6,4,4,4,6,6,5,6,6,6,6,6,6
794,4,6,6,3,5,4,6,6,6,6,6,6,6,6,6
795,3,4,4,5,4,4,6,6,4,4,4,6,4,6,4
796,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
797,4,4,4,4,4,4,6,6,4,4,4,4,6,6,4
798,4,4,3,4,4,4,4,4,6,6,6,6,6,6,4
799,0,0,0,5,5,5,5,5,0,0,0,0,0,0,5
800,6,6,6,5,5,5,5,5,6,0,0,0,0,0,5
801,6,6,6,5,5,5,6,4,4,4,6,6,6,6,4
802,0,0,0,4,4,0,0,0,0,3,4,0,0,0,4
803,3,3,3,3,6,3,6,6,6,3,6,6,6,6,4
804,6,6,3,4,3,4,6,6,3,2,6,6,6,6,4
805,6,5,3,5,5,5,5,5,5,6,6,5,6,6,4
806,5,3,3,5,5,5,4,4,5,6,3,3,3,6,3
807,4,3,3,3,4,4,6,6,3,4,2,4,3,3,4
808,5,4,5,4,5,5,6,6,5,6,6,6,6,6,4
809,6,4,3,4,4,6,6,6,3,6,6,6,6,6,4
810,6,3,3,4,4,3,6,6,2,6,6,6,6,6,3
811,6,6,6,5,5,5,5,5,1,6,6,6,6,6,5
812,3,1,1,1,4,4,4,4,6,4,4,5,6,6,2
813,4,4,4,4,4,4,4,4,6,4,3,3,6,6,4
814,3,3,3,2,2,2,6,6,3,4,6,6,6,6,4
815,6,6,6,3,4,5,6,6,1,6,6,4,6,6,4
816,4,6,6,5,4,5,6,6,6,3,6,4,6,4,4
817,6,6,6,5,5,5,6,6,0,0,0,0,0,0,5
818,6,3,4,4,4,2,6,6,6,5,4,4,4,2,4
819,5,4,4,5,5,3,3,3,3,4,4,5,6,6,4
820,3,4,5,3,4,5,4,4,4,4,5,5,5,4,4
821,4,3,0,0,5,4,6,4,1,6,6,6,6,6,4
822,6,6,6,6,6,6,6,6,5,0,0,0,0,0,0
823,3,6,6,4,4,4,4,4,6,0,0,0,0,0,0
824,5,3,4,4,4,4,6,6,4,3,3,4,3,3,4
825,4,3,3,4,4,4,4,4,1,4,6,6,6,6,4
826,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0
827,4,3,3,5,3,5,6,6,5,5,5,5,6,5,4
828,4,3,3,5,4,4,6,6,5,4,6,6,6,5,0
829,3,3,0,4,4,4,4,4,3,0,0,0,0,0,4
830,4,3,4,3,4,4,4,4,5,4,3,4,4,5,4
831,4,6,6,4,4,4,3,3,3,6,6,6,6,6,0
832,4,3,4,5,4,5,4,4,3,6,6,6,6,6,4
833,4,3,3,4,4,4,4,4,6,4,4,6,6,6,4
834,3,4,4,4,4,4,6,4,6,4,4,6,3,6,4
835,4,4,4,4,4,4,4,4,6,4,4,6,4,6,4
836,4,2,1,4,5,5,5,5,5,6,6,6,6,6,3
837,3,5,3,4,4,4,4,4,2,0,0,0,0,0,4
838,4,4,5,5,5,4,5,4,6,6,6,6,4,6,4
839,6,6,6,6,6,3,6,6,6,6,6,6,6,6,3
840,3,3,3,4,6,4,6,6,2,6,6,6,6,6,4
841,6,6,3,3,6,4,6,6,3,6,6,6,6,6,3
842,4,1,1,0,3,4,6,6,1,6,6,6,6,6,3
843,6,3,3,4,3,3,6,6,6,6,6,6,6,6,3
844,6,3,3,3,4,5,6,6,6,6,6,6,6,6,3
845,4,4,6,3,4,4,6,6,5,3,6,4,6,3,4
846,5,4,4,4,4,4,6,6,6,5,3,6,6,6,4
847,5,4,4,3,5,4,6,6,5,5,6,6,6,6,0
848,4,4,4,5,5,5,5,5,5,6,6,6,6,6,4
849,6,3,3,6,6,6,6,3,0,6,6,6,6,6,2
850,5,4,5,2,4,3,5,5,5,4,3,5,6,4,0
851,4,5,4,3,4,4,4,4,5,3,6,6,6,6,4
852,4,3,4,4,0,3,4,4,6,4,3,4,6,6,0
853,4,3,3,3,3,3,6,6,6,3,3,6,6,6,3
854,4,3,3,3,3,3,2,2,2,4,3,4,6,6,3
855,5,3,3,4,2,3,3,4,5,4,4,4,2,2,4
856,4,3,3,3,3,4,6,6,4,6,6,6,6,6,3
857,4,3,3,4,4,4,4,4,4,6,6,6,6,6,4
858,6,4,4,3,6,6,6,6,4,6,6,5,6,6,4
859,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
860,3,6,3,3,6,3,6,6,6,6,6,6,6,6,3
861,6,3,3,4,4,4,6,6,1,3,4,4,4,4,4
862,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
863,6,3,3,4,6,4,6,6,6,6,6,6,6,6,4
864,4,3,3,3,3,3,6,6,6,3,3,4,3,6,3
865,6,6,4,5,5,5,6,6,6,6,6,6,6,6,5
