,2010,2011,2012,2013,2014,2015,2016,2017
315,6,4,6,6,4.0,3.0,6.0,6.0
316,6,2,6,3,6.0,6.0,3.0,6.0
317,6,6,6,6,0.0,4.0,6.0,6.0
318,5,6,6,6,6.0,6.0,6.0,6.0
319,6,0,6,6,5.0,5.0,4.0,5.0
320,6,6,6,6,4.0,6.0,4.0,5.0
321,2,6,6,4,2.0,4.0,6.0,5.0
322,6,6,6,5,6.0,6.0,6.0,6.0
323,6,4,0,6,6.0,6.0,6.0,6.0
324,0,4,6,6,5.0,4.0,5.0,4.0
325,6,6,6,4,3.0,6.0,4.0,6.0
326,6,3,6,6,4.0,6.0,6.0,0.0
327,6,3,6,3,5.0,3.0,0.0,6.0
328,4,6,6,4,5.0,6.0,3.0,3.0
329,4,4,6,6,4.0,4.0,4.0,4.0
330,5,3,3,6,5.0,5.0,5.0,4.0
331,6,6,6,6,6.0,4.0,6.0,3.0
332,6,6,6,6,6.0,6.0,4.0,0.0
333,4,4,6,6,4.0,4.0,5.0,5.0
334,5,4,6,6,3.0,6.0,5.0,4.0
335,6,6,6,6,4.0,3.0,4.0,6.0
336,6,6,6,6,6.0,3.0,6.0,6.0
337,4,6,4,4,3.0,6.0,6.0,3.0
338,6,6,6,6,6.0,6.0,6.0,4.0
339,6,6,6,3,6.0,3.0,4.0,4.0
340,3,6,0,6,6.0,6.0,6.0,6.0
341,2,4,6,4,5.0,6.0,4.0,6.0
342,6,4,6,4,6.0,4.0,6.0,6.0
343,6,6,6,3,6.0,0.0,6.0,4.0
344,0,6,5,6,5.0,6.0,4.0,6.0
345,4,0,6,6,6.0,6.0,6.0,6.0
346,6,6,6,6,5.0,4.0,5.0,0.0
347,0,4,6,6,3.0,6.0,6.0,5.0
348,6,6,5,4,6.0,6.0,4.0,5.0
349,3,6,6,6,6.0,6.0,6.0,6.0
350,4,6,0,6,6.0,3.0,6.0,6.0
351,6,6,6,6,5.0,3.0,4.0,6.0
352,6,4,6,6,2.0,3.0,6.0,6.0
353,5,3,6,6,3.0,0.0,5.0,6.0
354,3,6,6,6,4.0,5.0,6.0,3.0
355,6,6,6,4,6.0,6.0,6.0,6.0
356,6,6,0,0,3.0,6.0,6.0,6.0
357,5,4,6,5,6.0,2.0,6.0,4.0
358,6,6,6,5,4.0,5.0,5.0,6.0
359,3,6,6,5,5.0,6.0,0.0,5.0
360,6,4,6,4,4.0,4.0,3.0,5.0
361,6,6,6,6,3.0,6.0,5.0,6.0
362,6,6,0,5,6.0,4.0,6.0,6.0
363,3,5,6,6,6.0,3.0,6.0,6.0
364,6,6,5,6,6.0,6.0,6.0,6.0
365,6,6,6,4,3.0,6.0,6.0,6.0
366,6,5,6,6,3.0,5.0,6.0,6.0
367,6,6,6,6,2.0,0.0,5.0,4.0
368,6,5,6,6,6.0,6.0,3.0,6.0
369,6,6,4,6,5.0,4.0,6.0,6.0
370,6,3,4,4,6.0,4.0,6.0,4.0
371,0,4,4,5,6.0,4.0,6.0,4.0
372,6,6,5,5,5.0,6.0,6.0,3.0
373,4,4,6,5,4.0,6.0,4.0,6.0
374,3,3,3,5,4.0,6.0,6.0,6.0
375,6,3,6,6,6.0,5.0,6.0,6.0
