,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
2517,4,3,3,4,4,4,4,4,4,6,4,6,4,4
2518,3,3,3,3,3,3,3,3,4,4,0,4,4,4
2519,3,3,3,3,3,3,3,3,6,6,6,6,6,4
2520,2,3,2,3,3,2,3,3,3,3,3,3,6,3
2521,6,3,3,4,6,6,3,6,5,6,6,6,6,4
2522,6,4,4,4,4,4,6,6,2,6,6,6,6,4
2523,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2524,4,4,4,3,3,3,6,6,2,6,6,6,6,4
2525,4,4,3,5,5,4,4,4,5,6,6,6,4,4
2526,2,3,3,3,3,3,3,3,3,4,4,4,4,3
2527,4,2,4,5,5,5,6,6,6,6,6,6,6,4
2528,3,3,4,5,4,3,6,6,6,6,5,6,6,4
2529,6,6,6,6,6,6,6,6,6,6,6,6,6,0
2530,4,4,4,5,5,5,6,6,6,6,5,6,6,4
2531,4,3,4,5,5,5,6,6,4,6,4,6,4,5
2532,3,3,3,4,4,4,4,4,3,3,3,6,4,4
2533,3,3,4,4,4,4,4,4,3,6,5,6,5,4
2534,4,3,3,4,4,4,3,3,5,4,4,5,4,4
2535,6,3,3,4,5,4,6,6,3,6,5,6,4,3
2536,3,3,4,5,5,5,3,3,3,6,5,6,3,4
2537,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2538,4,0,4,4,4,4,3,3,6,6,6,6,6,4
2539,3,6,4,5,5,5,6,6,5,6,5,6,5,5
2540,2,6,3,4,5,4,6,6,4,6,5,6,4,4
2541,2,6,6,4,3,5,6,6,4,6,4,6,4,3
2542,3,3,3,4,6,4,6,6,6,6,6,6,6,4
2543,3,5,4,4,5,3,3,3,4,6,5,6,5,4
2544,6,3,3,3,3,3,3,3,3,3,3,6,6,3
2545,4,3,3,4,3,3,6,6,6,6,6,6,6,3
2546,0,0,4,4,4,5,5,5,6,6,5,6,6,4
2547,3,3,3,3,6,4,4,4,6,6,6,6,6,4
2548,2,2,2,4,2,3,4,6,6,6,6,6,3,3
2549,0,4,4,4,4,4,4,4,4,6,4,0,4,4
2550,3,2,2,4,3,4,4,4,5,6,4,6,4,3
2551,3,2,2,2,2,2,2,2,3,3,6,3,6,3
2552,4,4,4,5,3,4,6,4,6,6,6,6,6,4
2553,5,4,4,5,5,5,6,6,5,5,6,5,6,5
2554,6,4,4,4,6,4,6,6,6,6,6,6,6,4
2555,3,3,3,4,3,4,6,6,4,6,4,6,2,3
2556,6,6,6,4,4,4,6,6,6,4,4,4,6,4
2557,4,3,3,4,4,4,6,6,4,4,4,6,6,3
2558,4,6,6,5,5,5,6,5,6,6,5,6,6,5
2559,3,6,4,3,6,2,6,6,4,6,6,6,6,3
2560,4,4,4,5,4,4,6,6,4,4,4,4,4,4
2561,4,4,4,4,3,4,4,4,4,4,4,4,3,4
2562,3,3,3,4,4,4,3,3,4,6,6,6,3,3
2563,3,3,3,4,4,5,6,6,5,5,6,4,6,4
2564,6,3,2,3,3,4,3,3,4,4,6,4,6,4
2565,6,6,5,5,4,3,6,6,4,6,4,6,6,4
2566,6,2,4,4,4,3,6,6,4,6,5,6,6,4
2567,6,3,3,3,4,3,2,2,4,6,4,6,2,3
2568,6,4,4,3,3,3,6,6,4,6,4,6,2,4
2569,6,6,6,3,6,3,6,6,6,6,6,6,6,6
2570,4,5,5,5,5,5,6,3,6,6,6,6,6,5
2571,5,6,6,5,5,5,6,5,6,6,6,6,6,5
2572,6,4,4,5,5,4,6,6,6,6,6,6,6,4
2573,5,5,5,0,0,3,6,6,6,6,6,6,6,4
2574,6,6,5,5,5,5,6,5,6,6,6,6,6,5
2575,6,6,6,5,5,5,6,6,6,6,6,6,6,5
2576,6,6,6,5,5,5,6,6,6,6,6,6,6,5
2577,5,6,6,6,5,6,6,6,6,6,6,6,6,0
2578,6,6,6,6,5,5,6,6,0,0,0,0,0,4
2579,4,4,4,3,3,3,4,4,6,6,6,6,6,4
2580,3,3,3,4,4,4,6,6,6,6,6,6,6,4
2581,6,6,5,5,5,6,5,5,6,6,5,6,6,5
2582,5,3,4,5,5,5,5,5,6,6,6,6,6,5
2583,4,3,4,4,4,4,4,4,4,4,4,6,4,4
2584,5,4,4,4,5,5,5,5,5,6,6,6,6,5
2585,5,2,3,5,5,5,5,5,6,6,6,6,6,4
2586,6,6,6,4,4,4,4,4,6,6,6,6,6,4
2587,4,5,5,4,5,2,2,2,6,6,6,6,6,5
2588,4,2,3,3,4,4,2,1,6,6,6,6,6,6
2589,2,3,6,4,3,6,6,6,4,6,6,6,6,4
2590,5,4,4,4,4,4,6,6,6,6,6,6,6,4
2591,6,6,6,4,4,4,4,4,6,6,6,6,6,4
2592,6,5,6,5,5,5,5,5,6,6,6,6,6,5
2593,5,6,6,5,5,5,6,6,6,6,6,6,6,5
2594,6,6,6,3,6,6,5,6,6,6,6,6,6,4
2595,6,3,6,4,6,2,6,6,4,6,3,6,4,4
2596,4,3,3,4,4,4,4,4,3,2,4,6,6,4
2597,4,4,6,5,6,4,6,6,4,6,6,6,6,5
2598,6,3,3,3,6,4,6,6,4,6,6,6,6,4
2599,4,6,3,5,5,4,6,6,4,3,6,6,6,4
2600,4,4,4,5,6,5,6,6,5,0,0,0,0,5
2601,6,6,6,4,4,4,5,6,6,6,4,0,4,4
2602,3,3,3,4,3,4,3,3,3,3,3,3,3,3
2603,6,3,6,3,4,4,6,6,4,6,5,6,4,4
2604,3,6,6,3,3,3,6,3,6,6,3,6,3,3
2605,4,6,6,4,4,4,4,4,4,4,4,4,4,4
2606,4,2,2,3,3,3,3,3,4,3,3,3,3,3
2607,5,3,6,3,4,4,6,6,6,6,4,6,6,3
2608,5,5,5,5,5,5,5,5,4,4,4,6,6,5
2609,5,3,3,4,4,4,6,6,3,4,6,6,6,4
2610,3,3,3,4,4,3,3,3,4,4,5,6,4,4
2611,4,4,3,4,4,4,6,6,5,4,6,6,6,4
2612,4,3,3,4,4,4,4,4,4,3,6,6,6,4
2613,5,5,5,4,5,5,6,6,5,6,5,6,3,5
2614,5,5,5,4,4,4,4,4,4,6,4,6,4,5
2615,4,4,3,4,4,4,6,6,3,6,2,6,3,4
2616,6,4,6,4,5,3,6,6,6,6,6,6,6,4
2617,5,3,3,5,5,5,6,6,3,4,5,6,4,4
2618,4,4,5,5,4,3,6,6,4,4,6,6,6,4
2619,4,4,4,4,4,4,4,4,6,6,6,6,6,4
2620,5,5,6,5,5,5,6,6,6,6,6,6,6,5
2621,4,4,3,4,4,3,3,3,4,4,4,4,5,4
2622,5,5,4,5,5,5,6,6,6,6,6,6,6,5
2623,4,4,4,4,4,4,4,4,6,6,6,6,6,4
2624,6,6,3,4,4,4,6,6,6,6,6,6,6,4
2625,4,4,3,4,4,4,6,6,6,6,6,6,6,4
2626,5,4,5,5,5,5,5,5,0,0,5,0,5,5
2627,4,5,6,5,4,5,0,4,6,6,5,6,6,5
2628,5,5,5,5,5,5,5,5,6,6,6,6,6,5
2629,4,4,4,4,4,3,6,6,6,6,6,6,6,4
2630,3,3,2,4,4,2,3,3,6,6,6,6,6,3
2631,5,4,3,3,4,4,4,4,4,4,3,3,3,4
2632,4,6,6,5,5,5,6,5,6,6,6,6,6,5
2633,6,5,4,1,4,2,6,6,6,6,6,6,6,4
2634,6,6,6,5,6,6,6,6,6,6,6,6,6,5
2635,6,3,3,5,5,5,6,6,6,6,6,6,6,3
2636,3,4,4,5,6,4,6,6,4,6,5,6,4,4
2637,5,5,4,5,5,5,4,4,5,6,5,6,6,5
2638,6,5,5,5,5,5,5,5,5,6,6,6,6,5
2639,4,4,4,4,4,4,6,6,4,4,4,4,5,4
2640,4,3,3,4,5,4,4,4,4,6,4,6,6,4
2641,4,3,3,4,4,4,4,4,4,6,4,6,6,4
2642,6,6,4,5,5,5,5,5,5,6,5,2,6,4
2643,3,2,2,4,3,3,3,3,4,3,2,3,2,3
2644,6,6,6,3,3,3,6,6,6,6,6,6,6,3
2645,3,3,3,4,4,4,6,6,4,6,6,6,6,4
2646,3,3,3,3,3,4,3,3,6,6,5,6,6,3
2647,2,2,2,3,3,4,6,6,3,6,6,6,6,3
2648,6,3,6,3,5,5,6,6,5,6,6,6,6,4
2649,4,4,4,4,4,4,4,4,4,6,4,6,5,4
2650,5,5,5,5,5,5,5,5,5,5,5,5,5,4
2651,4,4,4,4,4,4,4,4,3,3,3,3,3,3
2652,6,6,6,4,5,4,4,4,4,5,4,6,6,4
2653,0,0,0,4,4,0,0,0,0,0,0,0,0,0
2654,3,3,6,4,4,5,6,5,5,2,6,6,6,4
2655,3,6,6,5,5,6,6,6,5,4,6,4,4,4
2656,4,6,4,5,5,4,6,6,6,6,4,6,5,4
2657,6,3,3,4,4,4,3,3,3,4,6,6,6,4
2658,5,2,2,4,5,5,4,4,6,6,6,6,6,3
2659,6,3,5,5,5,5,6,6,3,6,5,6,4,4
2660,3,3,3,5,3,5,6,6,5,5,5,6,6,4
2661,6,4,6,4,4,4,6,6,6,6,6,6,6,4
2662,5,3,4,4,4,5,4,4,6,6,6,6,6,4
2663,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2664,4,4,4,4,4,4,4,4,4,4,4,6,6,4
2665,6,4,4,5,5,5,6,6,5,4,6,3,6,4
2666,3,6,2,4,6,3,6,6,6,6,6,6,6,4
2667,3,4,4,4,4,4,4,4,6,6,6,6,6,4
2668,3,2,2,3,3,3,3,3,3,3,3,6,3,3
2669,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2670,4,3,3,4,4,4,4,4,4,4,4,6,4,4
2671,6,6,0,4,5,4,6,6,5,6,6,6,6,5
2672,5,5,2,4,4,4,6,6,4,5,6,6,6,5
2673,5,4,3,5,5,4,4,4,5,5,5,5,5,4
2674,3,3,3,4,4,4,6,6,4,6,4,6,4,4
2675,5,5,4,4,5,5,4,4,4,4,6,6,4,4
2676,3,2,3,3,3,3,0,0,6,6,6,6,6,4
2677,4,3,2,3,4,4,3,3,3,6,5,6,5,4
2678,3,2,2,3,3,3,3,3,6,6,6,6,6,2
2679,5,3,3,4,5,4,4,4,4,3,4,4,0,4
2680,4,3,3,5,5,4,4,4,5,4,6,6,6,4
2681,3,6,6,3,3,3,6,3,6,6,6,6,6,3
2682,2,3,3,4,4,4,4,4,4,4,4,4,4,4
2683,5,4,4,5,5,4,3,3,4,5,6,6,6,5
2684,6,3,4,5,4,4,6,6,4,4,3,6,6,4
2685,5,4,4,4,3,3,6,6,6,6,6,6,6,4
2686,4,4,3,3,3,3,6,6,3,6,6,6,6,3
2687,5,6,6,5,5,5,6,6,6,6,6,6,6,5
2688,3,3,4,4,3,3,4,4,4,3,6,6,6,3
2689,4,4,4,5,4,4,5,5,4,4,4,3,3,4
2690,5,4,4,4,4,3,3,3,6,6,6,6,6,4
2691,4,5,6,5,6,5,6,6,6,6,6,6,6,6
2692,4,3,3,3,4,4,3,3,4,4,4,4,3,4
2693,3,3,4,4,2,2,3,3,6,6,5,6,6,4
2694,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2695,3,3,3,2,3,3,3,3,3,6,3,6,6,3
2696,0,0,0,0,0,6,0,0,5,6,6,6,6,4
2697,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2698,3,3,3,3,4,4,4,4,0,0,0,0,0,4
2699,6,6,6,3,6,3,6,6,6,6,6,6,6,4
2700,3,3,3,3,3,3,3,3,6,6,6,6,6,3
2701,6,6,6,3,4,4,4,6,6,6,6,6,6,4
2702,5,4,6,5,5,5,5,5,6,6,6,6,6,5
2703,3,2,3,3,2,2,6,6,4,6,3,6,6,3
2704,3,3,2,2,2,2,6,6,3,2,5,6,4,3
2705,6,4,4,5,5,5,5,5,6,6,6,6,6,5
2706,4,6,4,4,4,3,6,6,6,6,6,6,6,4
2707,5,5,4,4,5,5,5,5,6,6,5,6,6,5
2708,6,6,3,5,5,5,5,5,4,6,5,6,5,5
2709,6,6,6,5,5,5,6,6,6,6,6,6,6,5
2710,4,4,6,5,5,5,6,6,6,6,6,6,6,4
2711,5,5,5,5,5,5,6,6,6,6,6,6,6,5
2712,3,2,3,4,4,4,6,6,6,6,6,6,6,4
2713,6,4,6,5,5,5,6,6,6,6,6,6,6,4
2714,4,3,3,4,4,4,6,6,6,6,6,6,6,4
2715,4,3,4,5,5,5,6,6,5,5,5,6,5,5
2716,4,4,3,5,5,5,5,6,6,6,6,6,6,5
2717,4,6,6,4,5,4,6,6,6,6,6,6,6,4
2718,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2719,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2720,5,4,4,5,5,5,5,5,4,4,5,5,5,4
2721,4,6,3,4,4,6,6,4,6,6,6,6,6,4
2722,3,3,6,4,5,6,6,6,4,6,4,6,5,5
2723,4,0,0,4,0,0,0,0,0,0,0,0,0,4
2724,5,3,6,2,5,5,6,6,6,6,6,6,6,4
2725,6,6,3,3,4,3,6,5,6,6,6,6,6,3
2726,5,5,5,5,4,5,6,4,6,6,6,6,6,5
2727,5,6,6,5,4,6,6,6,6,6,6,6,6,5
2728,5,3,3,5,5,5,6,6,6,6,6,6,6,5
2729,6,4,3,4,2,4,6,6,5,6,5,6,4,4
2730,0,6,6,5,5,5,5,5,6,6,6,6,6,5
2731,4,6,6,5,5,5,4,4,6,6,6,6,6,4
2732,5,4,4,4,5,4,6,6,4,4,6,6,6,5
2733,6,4,6,4,4,6,6,6,3,6,6,6,6,4
2734,6,4,4,4,4,4,6,6,6,6,6,6,6,4
2735,0,4,4,5,5,5,5,5,6,6,6,6,6,5
2736,3,4,4,4,4,4,4,4,3,6,4,6,3,0
2737,6,3,3,4,4,4,6,6,4,4,5,6,5,4
2738,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2739,4,4,5,5,5,5,4,4,4,4,6,6,6,5
2740,4,4,3,3,3,3,6,3,4,6,6,6,6,4
2741,3,3,4,5,5,5,4,4,6,6,6,6,6,4
2742,3,3,3,3,3,3,3,3,3,3,4,3,4,3
2743,3,4,4,4,4,5,4,5,0,0,5,0,0,0
2744,6,4,3,5,4,4,4,6,6,6,6,6,6,4
2745,4,3,3,4,4,3,4,3,4,6,4,6,4,4
2746,3,3,4,4,4,4,4,4,6,6,6,6,2,4
2747,6,6,6,6,2,6,6,6,5,6,4,6,5,0
2748,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2749,5,4,4,5,4,5,6,6,5,5,5,6,6,5
2750,6,3,3,3,4,2,6,3,6,6,4,6,6,3
2751,3,4,3,4,4,3,3,3,4,4,5,4,4,4
2752,5,6,5,6,4,4,5,5,6,6,5,6,6,4
2753,6,3,4,4,3,4,6,6,6,6,6,6,6,4
2754,6,6,6,3,4,4,4,4,3,4,4,6,6,4
2755,4,4,4,3,4,4,3,6,6,6,6,6,6,3
2756,5,5,5,5,4,5,5,6,6,6,5,6,6,5
2757,4,6,6,3,3,3,6,3,6,6,6,6,6,3
2758,4,3,3,3,3,2,6,6,3,3,3,6,6,3
2759,4,3,3,3,3,3,6,6,3,3,3,6,6,3
2760,4,6,4,3,4,4,6,6,6,0,0,0,0,4
2761,5,5,3,5,5,5,5,5,5,6,6,6,6,4
2762,5,4,4,4,4,5,6,6,6,6,4,6,6,5
2763,6,3,6,3,3,4,3,3,6,6,6,6,6,3
2764,4,3,4,4,5,5,5,5,4,3,6,3,6,3
2765,5,3,3,3,3,3,3,3,4,6,5,6,4,4
2766,5,4,4,4,4,4,6,6,4,4,4,6,6,4
2767,3,3,3,5,5,4,4,4,6,6,6,6,6,3
2768,5,5,6,5,5,5,5,5,6,6,5,6,6,5
2769,3,3,2,3,4,3,3,3,6,6,6,6,6,3
2770,6,6,6,4,4,4,6,6,6,6,6,6,6,4
2771,3,3,4,4,5,3,3,6,6,6,6,6,6,3
2772,2,6,6,4,6,4,6,6,4,6,6,6,6,4
2773,4,4,3,3,3,2,4,4,4,4,5,4,4,0
2774,6,3,3,4,4,4,6,6,3,6,6,6,6,3
2775,3,3,4,2,2,3,3,3,6,6,6,6,6,3
2776,5,4,4,3,3,4,6,4,4,4,6,6,6,5
2777,4,4,5,5,5,5,5,5,6,6,6,6,6,5
2778,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2779,3,3,3,4,3,1,2,2,4,4,4,3,6,4
2780,4,4,4,4,4,4,4,4,4,5,6,6,6,4
2781,4,3,0,5,5,3,3,6,3,6,6,6,6,4
2782,3,2,2,3,2,2,6,6,3,3,6,3,6,3
2783,3,3,3,3,3,4,3,3,4,3,6,3,6,3
2784,3,6,4,4,4,4,4,4,4,6,6,6,6,4
2785,5,5,5,5,5,5,6,6,5,5,6,6,5,5
2786,4,6,0,4,4,6,6,6,4,6,6,6,6,5
2787,5,4,3,3,3,3,6,6,5,5,6,6,6,4
2788,5,5,5,5,5,5,5,5,5,5,5,0,4,5
2789,6,4,3,4,4,3,3,3,0,0,0,0,0,4
2790,6,3,3,4,6,4,3,4,0,0,0,0,0,4
2791,4,3,3,4,4,4,6,6,5,4,6,4,6,0
2792,6,0,3,4,4,4,5,4,3,3,4,6,2,4
2793,6,3,3,5,5,5,5,5,4,4,6,6,6,4
2794,3,4,3,4,4,3,3,3,4,4,4,4,4,4
2795,6,4,3,3,3,3,6,6,6,6,6,6,6,3
2796,6,3,3,3,3,3,3,3,6,6,6,6,6,3
2797,3,3,6,5,5,5,6,6,6,6,5,6,6,4
2798,5,6,5,5,5,5,6,6,5,6,3,6,5,4
2799,3,3,3,3,3,4,6,6,3,6,3,6,6,3
2800,5,3,4,5,4,4,5,5,6,6,6,6,6,4
2801,6,3,3,4,4,4,6,6,6,6,6,6,6,3
2802,6,6,5,3,3,3,6,4,4,3,6,6,6,4
2803,6,4,4,5,5,4,6,6,6,6,6,6,6,3
2804,6,3,4,4,4,6,6,6,6,6,6,6,6,3
2805,4,4,4,4,0,5,4,4,5,5,6,6,6,4
2806,3,3,3,3,3,3,3,4,4,4,0,3,2,3
2807,6,3,3,5,4,5,6,6,4,6,6,6,6,4
2808,4,3,3,4,4,3,3,3,3,3,3,3,3,3
2809,6,6,6,3,3,4,6,4,6,6,6,6,6,4
2810,4,3,3,3,3,3,2,2,4,4,4,6,6,3
2811,6,4,4,5,4,4,4,4,5,5,6,6,6,4
2812,6,6,6,4,5,5,5,5,6,6,6,6,6,5
2813,6,3,2,3,3,2,2,2,4,6,4,6,3,3
2814,1,2,2,1,3,1,2,2,6,6,4,6,6,3
2815,6,5,4,1,4,2,6,3,0,0,0,0,0,0
2816,3,3,4,2,5,4,6,6,6,6,6,6,6,4
2817,4,3,2,3,4,5,6,6,4,6,3,6,4,4
2818,6,6,6,4,6,5,6,6,6,6,5,6,5,4
2819,3,4,4,3,4,4,3,3,3,4,5,6,3,4
2820,6,4,4,4,4,4,4,4,4,6,6,6,4,4
2821,4,4,4,4,3,4,3,3,4,4,6,6,6,4
2822,3,4,4,5,5,5,5,5,5,5,5,5,5,5
2823,6,4,6,3,3,4,6,6,3,6,5,6,4,0
2824,5,5,5,3,4,3,3,3,6,6,6,6,6,6
2825,2,2,2,4,4,2,3,3,4,6,4,6,2,2
2826,3,3,3,3,3,4,4,4,4,4,4,4,4,4
2827,4,3,3,3,3,3,2,2,3,3,4,6,4,3
2828,3,6,6,6,6,6,6,6,4,3,4,6,4,3
2829,2,4,3,4,5,3,4,4,5,6,4,6,4,4
2830,6,4,3,5,6,3,6,6,0,0,3,6,1,4
2831,6,6,4,4,4,0,6,6,6,6,6,6,6,4
2832,6,3,6,4,4,4,6,4,4,6,5,6,4,4
2833,6,3,3,3,3,3,6,6,3,6,2,6,3,3
2834,6,6,4,4,4,4,6,6,6,6,6,6,6,4
2835,5,4,3,4,3,4,4,0,0,0,0,0,0,0
2836,4,4,4,4,5,4,3,3,6,6,6,6,6,4
2837,4,4,6,4,3,3,6,6,4,6,2,6,6,4
2838,4,4,3,3,4,5,6,5,2,2,6,6,6,4
2839,3,3,3,4,4,4,5,5,6,6,6,6,6,3
2840,6,6,4,5,5,5,5,5,6,6,6,6,6,5
2841,4,2,4,5,5,5,6,6,6,6,6,6,6,4
2842,5,4,4,5,5,5,6,6,5,5,5,5,5,5
2843,5,5,5,4,4,3,3,3,4,4,4,5,0,0
2844,4,4,4,4,4,4,6,6,4,4,4,4,4,4
2845,6,4,4,3,3,3,6,6,3,3,6,4,6,4
2846,4,4,4,4,4,4,6,6,6,6,6,6,6,4
2847,0,4,4,3,4,4,3,3,3,4,6,6,6,4
2848,3,3,5,5,4,4,4,4,4,6,4,6,6,4
2849,6,6,3,2,3,4,6,6,4,6,6,6,6,4
2850,6,3,3,4,4,4,6,6,5,4,5,6,4,4
2851,4,4,3,4,5,3,4,4,4,6,5,6,4,4
2852,4,4,4,2,4,3,4,4,6,6,6,6,6,4
2853,4,4,4,3,4,3,6,6,6,6,6,6,6,4
2854,5,4,4,5,5,5,6,6,5,5,6,5,6,5
2855,4,6,6,4,3,3,3,3,4,6,6,6,6,4
2856,4,4,4,3,3,4,1,1,0,0,0,0,0,4
2857,4,4,4,3,3,3,1,1,0,0,0,0,0,3
2858,5,5,5,5,5,5,5,5,6,6,6,6,6,5
2859,6,4,0,5,5,5,4,4,5,4,6,6,6,4
2860,6,6,0,4,5,5,5,5,6,6,6,6,6,4
2861,3,4,4,4,4,4,4,4,4,4,4,4,4,4
2862,6,4,4,3,3,3,3,3,6,6,6,6,6,4
2863,5,4,4,5,5,5,6,6,6,6,6,6,6,5
2864,3,2,3,4,4,3,6,6,6,6,6,6,6,4
2865,6,4,4,4,6,4,6,6,6,6,6,6,6,4
2866,6,3,6,5,5,5,6,6,5,6,6,6,6,4
2867,6,3,4,4,4,5,6,6,5,6,5,6,3,4
2868,3,6,6,3,3,4,3,3,4,6,6,6,6,4
2869,4,6,6,5,6,4,6,4,6,6,6,6,6,5
2870,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2871,6,3,6,3,3,3,3,3,6,6,6,6,6,3
2872,4,3,2,5,4,4,3,3,3,6,4,6,3,4
2873,3,6,6,4,4,3,4,4,4,6,6,6,6,4
2874,5,4,3,4,4,2,6,3,6,6,6,6,6,4
2875,5,0,0,4,5,4,4,4,3,3,4,6,6,4
2876,2,4,4,4,4,1,2,2,3,6,3,6,3,3
2877,4,6,6,5,4,5,6,4,6,6,5,6,6,5
2878,2,3,4,4,4,4,3,3,2,6,4,6,3,3
2879,4,6,6,4,4,4,6,6,4,6,5,6,6,5
2880,3,3,3,4,4,3,4,4,4,4,4,4,4,4
2881,2,3,2,3,3,3,3,3,3,3,3,3,3,3
2882,5,5,4,3,3,3,3,3,2,3,2,2,6,3
2883,6,4,4,3,5,5,6,6,6,6,6,6,6,5
2884,5,4,5,4,4,4,6,6,5,4,4,6,4,4
2885,6,6,6,5,6,5,6,6,6,6,6,6,6,5
2886,3,6,4,3,6,3,6,6,6,6,5,6,6,4
2887,4,4,3,4,4,4,4,4,6,6,6,6,6,5
2888,3,4,4,5,4,4,6,4,4,6,5,4,5,4
2889,5,4,4,5,5,4,6,6,3,6,6,6,6,4
2890,4,4,4,3,3,3,6,3,6,6,6,6,6,4
2891,3,3,3,3,3,3,3,3,3,3,6,3,6,2
2892,6,6,6,3,6,3,6,6,6,6,6,6,6,3
2893,4,4,5,5,5,5,4,4,4,6,5,6,5,5
2894,3,3,3,3,3,3,3,3,6,6,6,6,6,3
2895,2,2,2,3,2,2,2,2,3,3,3,3,3,3
2896,4,4,5,4,0,3,4,4,6,6,6,6,6,4
2897,4,3,3,4,4,4,4,4,3,4,4,3,4,5
2898,3,6,6,1,5,2,6,6,6,6,6,6,6,2
2899,4,4,4,3,5,4,6,4,6,6,4,6,6,4
2900,5,4,3,5,5,3,6,6,6,6,6,6,6,4
2901,3,3,3,3,6,3,6,6,3,3,4,6,4,4
2902,3,5,5,4,5,5,6,4,6,6,5,6,6,5
2903,5,4,4,3,5,3,6,6,5,4,5,6,4,4
2904,6,3,3,4,5,4,6,6,6,6,6,6,6,5
2905,5,3,6,4,4,4,6,6,6,6,6,6,6,4
2906,4,4,4,4,4,3,0,0,6,6,6,6,6,5
2907,5,4,4,5,5,5,6,6,6,6,6,6,6,4
2908,6,6,6,4,4,6,6,6,4,6,6,6,6,4
2909,4,4,4,4,4,4,6,6,4,6,4,6,4,4
2910,3,3,3,4,4,4,3,0,0,0,0,0,0,4
2911,4,4,6,5,5,4,6,6,6,6,6,6,6,4
2912,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2913,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2914,4,4,4,3,3,4,6,6,1,4,3,6,3,4
2915,4,3,3,3,4,3,6,3,3,6,6,6,6,4
2916,5,6,4,5,5,5,5,5,5,5,6,6,6,5
2917,5,3,4,5,5,5,6,6,5,5,5,4,4,5
2918,6,6,4,4,4,4,6,6,4,6,4,6,6,4
2919,3,3,3,4,3,3,6,6,6,6,6,6,6,3
2920,4,4,3,3,4,3,3,3,6,6,6,6,6,3
2921,0,4,4,4,4,0,0,0,0,0,0,0,0,0
2922,3,6,6,3,6,3,4,4,6,6,6,6,6,4
2923,5,3,3,4,4,4,6,6,3,0,4,6,3,4
2924,3,3,3,5,5,5,5,5,6,6,6,6,6,4
2925,3,4,3,4,4,4,6,6,5,6,6,6,6,4
2926,3,3,4,4,4,3,6,6,6,6,4,6,6,4
2927,5,6,3,2,4,4,6,6,6,6,6,6,6,3
2928,5,4,6,5,5,5,6,3,5,6,6,6,5,4
2929,4,6,6,5,6,3,6,3,6,6,6,6,6,3
2930,6,4,4,4,5,4,6,4,6,6,6,6,6,3
2931,5,4,4,4,4,4,6,6,4,6,6,6,6,4
2932,4,3,4,0,3,4,3,3,4,4,0,4,0,3
2933,0,0,0,0,0,0,0,0,5,5,0,0,0,4
2934,5,4,5,5,5,5,6,6,6,6,6,6,6,5
2935,4,3,5,5,5,3,6,6,6,6,6,6,6,5
2936,6,5,6,5,5,3,6,6,6,6,6,6,6,5
2937,4,6,6,5,5,5,6,6,6,6,6,6,6,5
2938,3,6,4,3,5,4,6,6,4,6,5,6,4,4
2939,4,6,4,4,5,4,6,6,6,6,6,6,6,5
2940,5,6,6,2,5,2,6,6,6,6,6,6,6,5
2941,3,3,3,4,5,5,6,5,6,6,6,6,6,5
2942,4,2,2,3,5,3,6,4,4,4,6,4,6,3
2943,6,6,6,4,4,4,6,6,5,6,6,6,6,4
2944,4,4,4,4,4,3,6,6,5,5,5,6,4,4
2945,5,5,5,5,4,5,5,5,4,5,6,6,6,5
2946,4,3,2,3,4,1,6,6,6,6,6,6,6,3
2947,3,4,3,4,3,4,3,4,0,0,0,0,0,3
2948,5,4,4,4,4,3,4,4,4,6,6,6,6,4
2949,5,3,3,4,4,4,0,0,3,4,4,4,0,4
2950,5,6,6,4,5,5,6,5,6,6,5,6,6,5
2951,4,3,3,4,3,2,2,6,4,5,5,2,3,4
2952,4,5,4,5,4,5,5,6,4,5,6,6,6,5
2953,3,3,1,5,4,5,4,4,2,4,5,4,3,4
2954,6,3,3,4,4,4,6,6,4,6,6,6,6,4
2955,4,6,4,3,4,4,6,6,3,4,6,4,6,4
2956,5,5,5,5,5,5,6,5,6,6,5,6,6,5
2957,4,6,6,4,4,4,4,4,6,6,6,6,6,4
2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,6,6,4,4,4,2,6,6,6,6,4,6,6,4
2960,6,5,6,6,6,1,6,6,6,6,6,6,6,5
2961,4,4,5,5,5,5,6,5,6,6,5,6,6,5
2962,4,6,6,5,5,5,6,6,5,6,5,6,4,4
2963,4,4,4,3,4,5,6,4,6,6,6,6,4,4
2964,6,6,4,4,4,4,6,6,4,6,5,6,5,4
2965,4,5,4,4,4,6,6,6,5,6,5,5,5,4
