,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,WIFI,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
866,3,2,3,3,4,4,3,3,4,4,6,3,6,4,3
867,6,6,4,5,5,5,5,5,6,6,6,4,6,3,4
868,6,4,4,5,5,5,6,6,5,4,4,6,6,6,4
869,5,4,5,3,5,4,6,6,0,5,5,6,5,5,4
870,3,2,3,4,4,3,6,6,4,4,6,3,6,4,3
871,5,6,6,5,5,5,6,6,5,3,5,5,5,6,5
872,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4
873,2,6,6,5,5,5,5,5,6,5,5,4,6,6,5
874,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
875,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5
876,5,4,3,3,3,3,3,3,3,3,2,0,0,6,4
877,5,5,5,5,5,5,5,5,5,5,4,4,6,6,5
878,6,6,6,5,5,5,4,5,6,5,6,4,6,6,5
879,3,3,3,4,4,4,4,4,6,3,6,3,6,3,4
880,6,6,6,6,6,6,6,6,6,6,6,3,6,6,4
881,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
882,6,3,4,4,6,4,6,6,4,4,4,4,6,6,4
883,3,6,4,4,6,4,5,6,6,5,5,6,5,6,5
884,4,4,4,4,3,5,6,3,4,5,6,6,6,6,4
885,6,6,5,5,5,5,6,6,5,5,6,6,6,6,5
886,4,4,4,4,4,4,4,4,4,4,6,6,6,6,4
887,4,4,4,3,4,4,4,4,4,3,4,6,4,6,4
888,3,3,3,4,4,4,4,4,2,4,6,5,6,4,4
889,2,3,4,4,3,4,6,6,4,3,4,4,4,6,3
890,6,6,6,5,6,6,6,6,6,5,6,6,6,6,4
891,2,6,6,3,4,4,3,3,5,4,6,6,6,2,4
892,4,4,6,3,4,2,6,6,6,6,4,6,6,6,0
893,3,3,4,4,3,3,4,4,3,3,6,4,6,6,3
894,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4
895,3,3,2,3,4,3,6,6,1,3,6,6,6,6,3
896,4,3,3,5,5,5,6,6,4,5,6,6,6,6,4
897,1,2,1,2,3,2,6,6,6,2,6,4,6,5,2
898,4,4,3,4,3,4,3,3,6,5,3,3,3,6,4
899,4,4,6,5,3,3,6,6,2,2,6,3,6,2,3
900,5,6,3,5,5,5,6,6,6,5,6,4,6,4,4
901,5,5,4,5,5,5,3,4,3,4,6,4,6,4,4
902,4,3,3,4,5,4,5,4,4,4,4,5,6,4,4
903,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
904,6,3,3,4,3,4,4,4,4,6,6,6,6,6,4
905,4,3,3,4,4,4,6,6,4,4,6,4,6,3,4
906,4,3,4,5,6,5,6,6,5,4,5,6,6,6,4
907,5,4,4,4,4,4,4,5,3,0,3,4,4,4,4
908,3,3,4,4,3,3,4,4,5,4,6,3,6,3,4
909,6,4,6,4,4,4,4,4,4,6,6,6,6,6,4
910,4,4,4,4,4,4,4,4,6,4,4,4,6,4,4
911,4,6,3,4,4,2,6,6,5,0,0,5,0,0,4
912,5,5,5,5,5,5,5,5,6,3,6,4,6,4,5
913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,3,2,2,4,3,4,4,3,5,4,3,4,3,6,4
915,6,2,4,5,5,4,6,6,2,4,6,6,6,2,4
916,4,6,6,3,6,4,4,4,4,6,6,6,6,6,4
917,5,4,3,4,4,4,6,6,1,6,6,4,3,6,4
918,6,6,6,3,5,5,4,0,6,4,6,6,6,4,4
919,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5
920,3,3,3,2,4,3,3,3,4,0,0,0,0,0,0
921,6,2,2,2,3,3,3,3,5,4,3,6,6,6,0
922,5,3,3,4,4,4,6,6,6,6,6,4,6,6,3
923,4,4,4,5,5,5,6,6,6,4,4,6,6,6,4
924,4,6,4,5,5,5,6,6,1,4,5,6,4,6,4
925,5,4,4,4,4,5,6,6,6,4,6,6,6,6,4
926,4,3,3,4,3,4,3,3,4,4,6,6,6,6,4
927,3,4,2,5,5,5,6,6,5,2,6,4,6,4,4
928,3,2,3,4,6,3,6,6,6,4,6,4,6,4,4
929,4,4,4,5,4,5,4,4,5,5,6,5,6,4,4
930,3,3,3,3,3,3,3,3,4,3,4,3,3,3,4
931,4,3,4,3,2,2,2,3,2,4,1,1,1,4,2
932,3,3,2,4,3,4,6,3,6,4,6,6,6,6,4
933,4,6,4,5,5,5,6,6,6,4,6,5,6,4,4
934,3,4,4,5,5,5,6,6,6,4,4,6,4,6,4
935,3,2,2,4,3,4,0,0,4,4,4,4,4,4,3
936,6,6,4,4,4,4,2,1,4,4,6,4,6,4,4
937,6,3,3,4,3,4,6,6,3,4,6,4,6,4,4
938,2,3,3,2,2,3,3,3,4,2,2,3,6,3,3
939,3,2,2,4,4,4,6,6,3,4,6,6,3,6,3
940,5,4,4,5,5,5,3,3,3,3,4,6,3,2,4
941,3,3,3,4,4,4,4,4,6,5,6,6,6,6,5
942,3,4,4,4,3,3,3,3,5,4,4,4,4,4,4
943,5,2,3,4,4,4,4,6,6,6,6,6,6,6,4
944,4,5,4,3,5,5,6,5,6,5,4,5,6,6,4
945,5,6,3,3,5,6,6,6,6,4,4,6,6,6,4
946,4,4,6,3,5,5,5,5,6,6,6,3,6,6,4
947,6,3,6,4,5,3,3,3,6,5,6,6,6,6,4
948,3,2,6,4,5,4,6,6,5,4,6,5,6,4,4
949,3,6,6,3,3,3,3,6,6,3,3,3,6,3,3
950,6,6,6,5,5,5,5,5,6,5,6,6,6,6,5
951,3,3,4,3,5,5,4,4,4,5,5,5,6,5,4
952,3,3,3,4,4,4,3,3,4,5,5,5,6,4,4
953,4,4,6,6,4,5,5,5,3,6,6,6,6,6,5
954,3,3,4,5,5,5,5,5,4,5,4,4,6,6,4
955,2,3,4,2,3,3,6,6,5,6,6,6,6,6,3
956,5,5,6,5,5,5,6,5,5,6,6,6,6,6,5
957,6,4,4,4,4,4,4,4,4,6,6,4,6,6,4
958,2,3,6,4,4,4,6,6,6,4,6,5,6,5,4
959,6,3,3,3,4,4,6,6,6,4,6,6,6,6,4
960,5,4,4,4,5,5,4,4,5,6,6,6,6,6,5
961,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4
962,6,6,6,2,3,3,6,6,6,6,6,6,6,6,3
963,6,6,4,3,5,4,6,6,6,6,6,6,6,6,4
964,5,3,5,5,5,5,5,5,5,5,6,5,5,6,5
965,4,3,4,4,4,4,6,6,3,6,6,6,6,6,4
966,5,5,5,5,4,4,6,6,5,5,6,5,6,4,5
967,4,4,4,4,4,4,4,4,6,6,6,6,6,6,4
968,6,4,3,4,4,4,4,4,4,4,6,6,6,6,4
969,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
970,6,4,4,3,4,3,2,2,5,0,0,0,0,0,4
971,3,2,3,3,6,4,3,3,3,4,4,4,4,4,4
972,3,4,4,4,3,3,2,6,6,4,4,5,6,5,4
973,4,5,4,4,4,4,6,6,6,3,3,6,5,6,5
974,3,3,3,3,6,4,3,3,6,6,6,6,6,6,3
975,3,2,2,3,4,3,2,2,1,3,6,4,6,4,3
976,6,3,3,4,3,4,6,6,3,4,6,4,6,6,4
977,3,2,3,4,3,4,3,0,3,3,3,3,3,2,3
978,6,3,3,3,6,3,6,6,6,6,6,6,6,6,3
979,4,6,4,5,6,6,6,6,5,6,6,6,6,6,4
980,3,3,3,3,3,4,3,3,5,6,6,6,6,6,3
981,6,4,6,5,5,5,6,6,5,6,6,5,6,4,5
982,3,6,4,4,4,5,5,5,5,4,5,4,6,6,4
983,3,4,4,4,3,3,3,3,0,3,6,6,6,6,3
984,3,3,2,4,3,3,3,3,4,3,2,6,6,6,3
985,5,5,5,5,5,5,6,6,5,5,5,5,5,6,5
986,3,3,3,2,3,4,3,3,3,5,6,6,6,6,3
987,3,2,2,2,2,3,3,3,3,4,4,4,4,4,4
988,5,5,5,4,6,4,6,6,6,5,6,6,6,6,5
989,0,6,3,6,6,6,6,6,6,6,6,6,6,6,3
990,6,2,3,4,6,4,6,6,4,4,6,6,6,6,3
991,3,3,3,5,6,4,6,6,6,3,3,6,6,6,3
992,5,5,6,5,5,5,5,5,5,5,5,5,0,5,5
993,4,5,4,4,5,5,6,6,3,6,6,6,6,6,4
994,4,4,4,4,4,5,6,6,5,4,4,5,4,4,4
995,4,3,4,2,5,4,6,6,6,3,3,4,6,4,4
996,5,6,5,4,5,5,6,6,5,3,6,5,6,5,0
997,4,2,4,4,4,4,6,6,5,4,4,4,6,3,4
998,4,3,6,3,4,4,4,4,4,3,6,4,6,3,3
999,6,3,3,3,4,3,4,4,4,4,6,6,6,6,4
1000,4,3,3,3,3,3,3,6,3,3,0,4,3,6,3
1001,6,3,3,4,4,4,4,4,6,0,0,0,0,0,4
1002,4,3,4,4,4,4,4,4,4,1,6,5,6,5,4
1003,3,3,3,4,3,3,3,3,3,4,4,4,4,4,5
1004,5,3,3,4,4,4,6,6,5,4,2,4,2,1,4
1005,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1006,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1007,5,4,3,5,3,3,3,3,6,4,3,6,6,6,4
1008,5,4,4,4,5,4,6,6,6,4,4,6,6,6,4
1009,5,4,5,4,5,5,5,5,3,5,5,6,6,6,4
1010,4,2,6,5,5,5,6,6,0,6,6,6,6,6,4
1011,4,4,4,5,5,5,5,5,4,6,6,6,6,6,4
1012,0,0,6,3,4,4,6,4,1,6,6,6,6,6,3
1013,3,3,4,4,4,4,4,4,6,6,6,6,6,6,0
1014,5,3,3,4,5,4,3,4,4,4,4,4,4,4,4
1015,6,4,3,5,5,4,4,4,1,6,6,6,6,6,4
1016,4,5,5,5,4,3,0,4,0,6,6,6,6,6,2
1017,5,5,4,5,5,5,6,6,4,0,0,0,0,0,5
1018,3,3,3,3,4,3,6,6,4,4,2,3,4,2,4
1019,4,3,3,4,4,4,5,6,6,3,6,6,6,6,4
1020,4,0,3,4,4,4,4,4,4,4,6,6,6,6,4
1021,3,3,3,4,4,4,3,3,3,4,3,4,3,3,4
1022,6,4,4,5,4,4,6,6,6,4,6,6,6,6,5
1023,3,2,2,3,4,3,2,2,0,4,6,4,6,4,3
1024,4,4,4,5,5,5,4,4,4,4,6,4,6,3,4
1025,6,4,4,5,5,3,6,4,6,4,6,6,6,6,4
1026,4,3,3,2,4,4,6,4,6,3,6,3,3,6,4
1027,4,3,4,2,5,4,5,5,6,4,6,5,6,3,4
1028,4,3,3,3,3,3,3,3,3,0,0,0,0,0,3
1029,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1030,3,3,3,3,3,3,3,3,3,3,6,6,6,6,3
1031,2,3,2,4,4,4,3,3,4,4,4,4,4,4,4
1032,3,4,3,3,4,4,6,6,3,4,4,4,6,6,4
1033,5,3,4,4,4,5,6,6,5,6,6,3,6,6,4
1034,3,3,2,2,4,5,4,6,6,6,6,6,6,6,3
1035,6,3,0,3,3,3,3,3,6,0,0,2,0,0,3
1036,4,4,4,5,5,4,6,6,6,5,6,6,6,4,4
1037,6,3,6,2,3,6,6,4,4,4,6,4,6,4,3
1038,5,4,4,4,5,5,5,5,6,6,6,6,6,6,4
1039,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3
1040,6,6,6,5,5,5,6,6,6,1,5,5,5,1,5
1041,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
1042,6,3,4,4,6,4,4,4,4,6,6,6,6,6,4
1043,5,4,4,4,4,4,6,6,5,5,5,5,6,6,5
1044,5,4,4,3,4,4,4,4,6,4,3,4,2,3,5
1045,6,3,3,4,4,5,6,6,4,6,6,6,6,6,4
1046,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1047,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3
1048,6,3,3,3,3,3,3,3,4,3,6,6,6,2,3
1049,5,4,4,5,5,5,5,5,5,5,4,4,4,4,5
1050,5,4,4,5,5,5,0,0,0,5,5,0,0,0,5
1051,6,3,4,4,5,5,6,6,5,4,4,6,6,6,4
1052,3,2,3,3,2,3,3,3,6,3,3,3,3,6,3
1053,5,3,6,3,4,4,2,2,3,6,6,6,6,6,4
1054,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4
1055,6,3,3,4,4,5,6,6,5,5,6,5,6,5,4
1056,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1057,3,3,3,4,3,4,3,3,3,4,4,4,3,3,4
1058,3,1,6,0,6,3,6,5,3,0,0,0,0,0,3
1059,4,6,6,5,5,4,6,0,6,0,0,0,0,0,5
1060,3,2,2,4,2,3,6,6,1,6,3,6,6,6,3
1061,3,4,4,5,5,5,6,6,5,4,3,6,6,6,4
1062,5,4,5,5,4,4,6,4,4,3,3,3,4,3,4
1063,4,2,3,5,5,4,4,4,6,4,3,5,4,6,4
1064,5,6,5,5,5,5,6,6,6,4,3,6,6,6,4
1065,5,5,5,5,5,5,6,6,6,6,6,5,6,6,5
1066,3,3,3,3,3,3,6,6,6,3,6,4,6,6,4
1067,2,6,4,3,5,4,6,6,6,3,6,4,6,4,4
1068,6,4,6,4,6,4,6,6,4,6,6,6,6,6,4
1069,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5
1070,5,3,4,5,3,4,4,4,6,3,6,6,6,6,4
1071,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1072,5,5,5,4,5,3,6,6,1,6,6,5,6,6,4
1073,4,6,6,5,5,5,6,6,6,6,6,6,6,6,4
1074,4,4,3,3,3,4,6,6,6,3,6,4,6,2,4
1075,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1076,4,3,3,5,5,5,6,6,5,5,6,5,6,5,4
1077,4,3,3,5,5,5,3,3,4,6,6,6,6,6,4
1078,4,5,4,5,3,4,3,4,4,4,6,5,6,4,4
1079,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1080,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5
1081,5,5,5,5,4,5,6,6,6,5,6,5,6,2,4
1082,4,4,4,3,3,3,6,6,5,6,6,6,6,6,4
1083,3,3,3,3,3,3,3,3,4,6,6,3,6,4,3
1084,6,6,5,5,5,5,5,5,6,6,6,6,6,6,5
1085,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1086,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5
1087,4,5,5,5,5,4,5,5,3,4,4,0,5,0,4
1088,4,4,4,4,5,4,4,6,3,6,6,6,6,6,4
1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,4,4,4,3,5,5,3,3,1,3,3,5,5,3,5
1091,5,5,4,4,5,5,5,5,3,4,6,5,6,5,5
1092,6,6,0,5,5,6,6,6,5,5,5,5,5,6,5
1093,5,6,5,5,5,5,6,6,5,5,6,6,6,6,5
1094,3,4,3,3,4,4,3,3,4,3,3,3,3,3,4
1095,5,4,6,5,6,5,6,6,3,6,6,6,6,6,4
1096,5,5,4,5,5,5,6,6,6,5,5,4,6,6,5
1097,5,5,5,5,5,5,6,6,5,5,5,6,6,6,5
1098,5,5,4,4,5,5,5,4,3,6,6,3,6,6,5
1099,4,4,3,4,4,4,6,6,3,3,3,3,6,3,4
1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,3,4,3,4,4,4,6,6,4,4,3,6,6,6,4
1102,4,4,4,4,4,4,4,4,5,4,6,5,6,6,5
1103,6,4,4,4,3,3,6,6,4,4,6,6,6,6,4
1104,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1105,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
1106,3,3,3,3,3,3,3,3,5,6,6,5,6,6,4
1107,6,4,3,1,4,4,6,6,3,0,0,0,0,0,3
1108,5,6,4,4,4,4,6,6,6,6,6,4,6,3,5
1109,4,5,4,4,4,4,4,4,5,6,6,6,6,6,4
1110,5,5,5,5,5,5,5,5,5,5,6,5,6,6,5
1111,6,4,4,4,6,5,6,6,5,6,6,6,6,6,4
1112,4,4,6,4,4,3,3,3,4,6,6,3,6,6,4
1113,5,4,0,4,5,0,0,0,5,3,6,5,6,6,5
1114,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
1115,5,5,5,5,5,5,6,6,6,6,6,6,6,6,5
1116,5,4,4,5,5,5,3,3,6,5,6,6,0,6,5
1117,5,4,5,4,4,4,6,6,3,4,6,6,6,6,5
1118,5,6,3,3,4,3,3,3,3,6,6,6,6,6,4
1119,4,4,4,4,4,4,4,4,6,4,6,6,6,6,4
1120,3,4,3,4,3,3,6,6,3,4,4,6,6,6,4
1121,4,2,3,4,4,4,6,6,5,4,3,6,2,6,4
1122,4,4,4,4,4,4,4,4,4,4,4,4,6,6,4
1123,4,4,4,4,4,4,6,6,4,4,2,3,3,2,4
1124,4,3,3,3,4,4,4,4,4,3,3,5,4,6,3
1125,6,4,4,4,4,4,6,6,6,4,6,6,6,6,4
1126,5,4,4,4,4,4,4,4,4,4,4,6,4,6,4
1127,3,4,4,5,5,5,5,5,5,4,6,4,4,1,4
1128,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1129,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1130,4,4,4,4,4,4,4,4,4,0,0,0,0,0,5
1131,4,4,4,4,5,5,6,6,5,5,6,5,6,4,4
1132,3,3,3,4,4,4,2,4,4,2,6,3,6,2,3
1133,5,4,5,5,5,4,5,5,6,4,6,6,6,6,5
1134,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3
1135,3,6,6,4,4,4,6,6,6,4,6,6,6,6,3
1136,3,4,4,4,4,3,6,6,3,3,3,2,6,1,4
1137,4,3,3,4,4,5,4,4,5,6,6,6,6,4,4
1138,4,3,3,4,4,4,0,0,4,3,2,4,3,3,4
1139,0,4,4,4,4,3,6,6,5,4,6,5,6,5,5
1140,4,6,4,4,4,4,6,6,4,3,3,3,6,3,3
1141,3,3,3,4,3,4,3,3,5,3,3,3,3,3,4
1142,3,2,2,4,4,4,3,3,6,3,2,4,6,6,3
1143,6,4,6,3,6,3,6,6,4,3,3,4,6,2,4
1144,4,3,3,4,3,3,3,3,4,4,3,3,3,3,4
1145,5,5,5,5,5,0,6,6,0,5,5,5,4,3,4
1146,5,3,3,5,4,5,6,6,3,5,5,5,6,6,4
1147,6,6,6,1,3,3,1,6,6,4,6,6,6,6,3
1148,3,4,4,4,5,5,5,5,3,4,6,6,6,4,4
1149,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4
1150,5,3,6,4,4,4,3,3,6,6,6,6,6,6,4
1151,4,4,4,3,4,4,4,4,4,6,6,6,6,6,4
1152,5,4,6,5,5,5,6,6,6,6,6,6,4,6,4
1153,5,3,4,2,4,3,6,6,5,4,4,5,6,6,4
1154,5,3,3,3,3,3,3,3,6,3,6,3,0,3,3
1155,4,4,3,2,3,4,2,1,4,3,6,3,6,3,2
1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,4,6,4,4,4,4,4,4,6,6,6,6,6,6,4
1158,4,3,4,5,5,5,6,6,6,6,6,4,6,0,2
1159,6,3,4,5,5,5,6,6,5,3,6,5,6,4,4
1160,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1161,2,3,4,4,3,3,3,3,3,4,3,4,4,6,3
1162,4,4,4,4,4,4,4,4,6,5,5,6,6,6,4
1163,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1164,6,3,3,4,6,4,3,6,5,6,6,6,6,6,3
1165,3,3,3,4,3,4,3,3,3,3,6,3,0,2,3
1166,6,3,4,4,6,6,6,6,6,6,6,6,6,6,3
1167,4,3,3,4,4,4,4,4,5,4,4,6,6,6,4
1168,2,3,3,3,3,3,6,6,2,4,3,6,6,6,3
1169,4,4,4,4,4,3,3,3,6,4,6,4,6,4,0
1170,3,2,2,3,3,3,6,6,2,6,6,6,6,6,3
1171,3,3,4,3,4,3,3,3,6,4,6,3,6,4,3
1172,2,2,3,3,4,4,3,3,6,3,6,6,6,6,3
1173,3,2,2,3,3,3,3,3,6,6,6,6,6,6,3
1174,6,4,3,4,4,3,6,6,4,4,6,4,6,4,4
1175,3,6,5,5,4,5,6,6,6,5,6,6,6,6,5
1176,3,3,3,4,3,3,3,3,2,6,6,6,6,6,3
1177,2,2,3,4,4,4,3,3,3,2,3,1,6,3,3
1178,2,2,2,2,2,2,2,2,2,4,4,4,6,4,4
1179,3,3,3,4,3,4,3,3,4,4,4,4,4,4,4
1180,0,6,4,4,4,3,4,4,6,4,6,3,6,3,3
1181,3,5,3,2,6,2,6,6,6,6,6,6,6,6,3
1182,5,6,6,5,5,5,6,6,6,3,6,5,6,1,4
1183,6,6,6,4,4,3,3,3,6,6,6,6,6,6,3
1184,6,3,3,4,4,4,4,4,4,6,6,6,6,6,4
1185,3,3,4,3,4,4,4,4,6,6,6,6,6,6,4
1186,4,4,4,4,4,4,4,4,0,0,0,0,0,0,4
1187,6,6,6,2,3,3,6,3,6,6,6,6,6,6,2
1188,4,4,4,4,4,4,6,6,4,4,6,4,6,4,4
1189,6,4,4,6,4,6,6,6,6,6,6,6,6,6,4
1190,3,3,3,3,3,3,3,3,3,6,6,3,6,6,3
1191,2,2,2,2,3,3,3,3,4,6,6,6,6,6,2
1192,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1193,3,3,3,3,3,3,3,3,3,0,0,4,0,3,0
1194,4,4,3,3,3,3,6,6,6,3,6,3,6,3,0
1195,6,6,0,5,5,5,6,6,5,6,6,6,6,6,5
1196,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1197,6,6,6,6,5,6,6,6,5,6,6,6,6,6,3
1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,5,4,6,5,5,5,5,5,6,6,6,6,6,6,5
1200,6,5,5,3,4,4,3,3,4,3,2,3,3,6,4
1201,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1202,5,4,3,4,4,4,6,6,2,3,4,4,6,6,4
1203,4,4,4,4,4,4,5,5,5,5,6,4,6,6,5
1204,4,5,4,4,4,4,4,4,4,3,6,4,6,4,4
1205,5,5,5,5,6,5,6,6,6,6,6,6,6,6,5
1206,5,5,3,5,4,4,4,4,5,6,6,6,3,6,4
1207,6,6,4,2,4,3,3,3,6,6,6,4,6,6,4
1208,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1209,6,5,5,5,5,5,4,4,5,5,6,6,6,6,5
1210,6,4,4,4,6,4,4,4,5,4,6,6,6,6,5
1211,4,4,4,4,4,4,4,4,4,4,6,4,6,6,4
1212,5,4,5,5,5,5,5,5,5,4,5,4,5,2,5
1213,6,6,3,3,3,4,3,3,4,6,6,6,6,6,4
1214,3,3,4,4,5,4,6,6,4,5,6,6,4,6,4
1215,5,6,4,5,5,5,6,6,5,6,6,6,6,6,5
1216,6,4,4,4,5,3,6,6,6,6,6,6,6,6,4
1217,5,6,5,5,5,5,4,5,6,6,6,6,6,6,5
1218,6,3,6,4,4,3,3,4,0,6,6,6,6,6,4
1219,4,4,5,4,4,5,4,5,5,4,5,6,6,4,4
1220,4,3,3,3,4,4,4,4,6,3,3,6,3,6,4
1221,6,4,5,5,5,5,5,6,4,4,6,6,6,6,4
1222,4,4,4,4,4,4,6,6,3,3,3,3,3,6,4
1223,3,3,3,4,4,4,3,3,3,2,4,4,6,6,4
1224,5,4,4,4,5,4,6,6,5,0,0,0,0,0,5
1225,3,6,6,5,4,4,4,4,5,4,6,4,6,6,4
1226,4,2,3,4,3,3,3,3,4,3,4,2,6,6,4
1227,3,4,4,5,5,4,4,0,5,5,4,4,0,0,4
1228,5,6,4,5,5,5,5,5,5,5,6,6,5,6,5
1229,3,6,3,2,2,3,3,3,2,4,6,4,6,6,3
1230,5,4,3,2,4,5,6,6,4,5,6,4,6,4,5
1231,5,3,3,4,4,4,4,4,6,2,6,3,6,6,4
1232,4,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1233,6,6,3,4,5,5,6,6,6,6,6,6,6,6,3
1234,5,3,3,4,3,4,6,6,6,6,6,3,6,6,4
1235,5,3,3,5,5,5,6,6,5,4,4,6,6,6,4
1236,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1237,3,2,3,3,4,4,4,4,2,4,3,5,5,6,3
1238,3,4,4,5,5,5,4,4,5,5,5,6,5,5,4
1239,4,4,4,5,5,4,6,6,5,3,6,6,6,6,4
1240,5,3,3,5,5,5,6,6,5,5,3,6,5,5,5
1241,4,3,2,3,3,3,3,3,4,4,3,3,6,6,4
1242,3,3,4,4,5,5,6,6,6,3,3,4,4,6,0
1243,5,4,4,4,5,4,4,4,5,5,4,6,3,6,4
1244,6,6,6,5,5,5,6,6,6,6,6,6,6,6,5
1245,5,5,5,4,5,5,6,5,6,6,6,6,6,6,5
1246,4,4,3,5,5,5,5,5,5,6,6,6,6,6,4
1247,4,4,4,5,5,5,6,6,5,6,6,6,6,6,4
1248,4,4,3,4,3,3,3,3,6,6,6,6,6,6,4
1249,3,3,2,4,4,4,3,3,6,3,3,6,4,6,4
1250,3,3,3,4,4,4,4,4,4,0,0,5,0,0,4
1251,4,4,3,3,3,3,3,3,2,3,3,3,3,6,3
1252,5,4,4,5,5,5,4,4,5,4,4,5,4,4,4
1253,4,3,3,4,4,4,4,4,5,5,5,4,4,4,4
1254,4,3,3,4,3,4,3,6,4,6,6,6,6,6,4
1255,3,3,3,4,4,4,6,6,6,6,6,6,6,6,3
1256,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3
1257,5,6,1,5,5,5,6,6,6,0,0,0,0,0,4
1258,6,6,6,6,3,3,3,3,3,6,6,6,6,6,3
1259,4,4,4,4,4,3,3,0,5,0,0,0,0,0,4
1260,5,4,3,4,4,4,4,4,4,4,4,5,5,6,4
1261,4,4,6,4,5,5,6,6,6,6,6,6,6,6,4
1262,3,3,4,5,4,5,3,3,5,5,4,5,6,5,5
1263,5,4,4,5,5,4,6,6,5,4,4,4,6,6,5
1264,3,3,3,2,3,3,6,6,6,6,6,6,6,6,3
1265,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2
1266,4,4,4,5,4,4,3,3,5,5,4,6,6,6,4
1267,4,4,3,4,5,4,4,4,4,6,6,6,6,6,4
1268,3,6,3,3,3,3,3,3,6,6,6,6,6,6,3
1269,6,3,3,5,5,5,5,5,3,5,4,5,6,6,4
1270,5,2,2,2,3,1,2,2,3,3,3,3,3,3,2
1271,5,5,4,5,5,5,5,5,5,5,4,5,4,6,5
1272,5,5,5,5,5,5,6,6,5,6,6,6,6,6,5
1273,6,4,6,4,4,4,6,6,5,5,6,6,6,6,4
1274,3,6,6,5,3,5,6,6,0,5,6,6,6,6,4
1275,5,6,3,4,6,4,6,6,6,6,6,6,6,6,4
1276,3,3,3,3,3,3,1,0,6,2,3,3,6,3,3
1277,6,6,3,5,6,4,6,6,0,6,6,6,6,6,4
1278,3,2,2,4,3,4,3,3,3,6,6,6,6,6,3
1279,4,6,3,3,4,3,6,6,6,0,0,5,0,0,4
1280,4,4,4,4,4,5,6,6,3,5,4,6,6,6,4
1281,6,6,2,4,6,2,6,6,6,6,6,6,6,6,4
1282,3,3,3,3,3,3,6,6,0,3,3,3,3,3,3
1283,4,6,3,4,3,3,6,6,6,6,6,6,6,6,4
1284,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1285,4,4,3,3,3,3,3,3,4,3,2,4,4,6,4
1286,2,3,4,4,4,4,4,4,2,6,6,6,6,6,3
1287,3,3,3,3,3,3,3,3,6,3,6,6,6,6,3
1288,6,6,2,3,3,2,6,6,6,3,6,3,6,2,2
1289,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3
1290,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
