,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
925,3,2,3,3,4,3,6,6,4,3,6,3,6,3
926,0,5,5,5,5,5,0,0,0,0,0,0,0,5
927,4,4,4,4,4,4,4,4,0,0,0,0,0,0
928,2,4,4,4,4,4,4,4,0,0,0,0,0,4
929,5,5,5,4,5,4,3,3,3,5,5,5,5,4
930,3,3,3,4,4,4,3,3,3,4,4,4,3,4
931,4,3,4,5,6,4,6,6,3,3,4,6,6,4
932,5,5,5,5,5,5,5,5,5,6,6,6,6,5
933,3,6,3,4,6,3,6,6,4,6,6,6,6,4
934,5,6,3,4,5,4,6,6,3,3,6,4,3,4
935,4,3,3,2,4,4,6,6,6,6,6,6,6,3
936,3,2,2,2,2,2,2,2,4,2,3,2,4,3
937,4,3,2,4,4,3,6,5,6,6,4,6,6,4
938,4,4,0,4,4,3,2,3,4,6,5,6,6,4
939,6,6,6,6,6,6,6,6,6,6,6,6,6,1
940,5,5,5,5,5,5,5,5,5,5,5,5,5,5
941,0,1,1,3,4,3,2,2,4,2,5,6,6,2
942,4,3,3,4,4,5,4,4,5,6,6,6,6,4
943,3,2,2,3,3,3,3,3,3,3,4,3,3,3
944,4,6,6,6,6,4,6,6,6,6,6,6,6,4
945,6,6,6,6,6,6,6,6,6,6,6,6,6,6
946,4,4,4,4,4,4,6,6,5,6,6,6,6,4
947,3,4,4,5,3,4,6,6,4,6,6,6,6,4
948,3,3,3,3,3,3,3,3,3,3,3,3,3,3
949,0,3,0,2,3,0,0,0,0,0,4,0,0,3
950,3,4,3,3,4,4,4,4,4,4,3,3,4,4
951,3,6,6,6,6,3,6,6,6,6,6,6,6,3
952,6,2,2,4,4,4,6,2,4,6,4,6,6,4
953,4,3,3,4,4,4,3,2,4,2,3,3,4,4
954,4,0,0,0,0,5,0,0,4,0,0,0,0,4
955,6,6,6,5,4,4,6,6,5,5,6,6,6,4
956,4,6,6,4,4,4,6,6,5,6,2,6,3,4
957,2,3,3,4,6,5,6,6,6,6,6,6,6,3
958,4,2,2,4,4,4,4,4,3,6,4,6,6,3
959,5,6,4,5,5,5,6,5,5,6,5,6,5,5
960,3,3,3,5,4,5,5,5,5,6,5,6,5,4
961,3,4,3,4,4,3,6,6,3,6,4,6,2,3
962,3,4,4,3,3,3,4,4,4,2,3,2,3,3
963,5,5,5,5,5,5,5,5,5,5,5,5,5,5
964,4,3,3,4,4,4,6,6,6,6,5,6,6,4
965,4,3,4,4,4,5,5,5,5,4,6,4,6,5
966,5,4,3,5,5,5,3,3,4,5,3,6,6,5
967,4,4,4,4,5,5,5,4,3,3,4,4,3,4
968,5,5,5,5,5,5,5,5,5,5,5,5,5,5
969,3,3,3,3,3,4,6,6,6,6,4,6,6,3
970,3,3,3,3,3,3,3,3,3,6,6,6,6,3
971,2,2,4,4,4,3,3,3,4,2,5,6,3,3
972,4,6,4,5,4,5,6,6,5,5,6,5,6,4
973,6,4,6,4,4,4,5,5,6,6,6,0,6,4
974,4,4,4,4,4,4,5,5,5,5,5,5,5,4
975,2,4,3,3,3,3,2,2,4,4,4,6,6,3
976,3,3,3,3,3,3,3,3,4,6,4,6,4,4
977,2,4,4,4,2,3,3,3,3,3,3,0,2,3
978,5,5,5,5,5,5,5,5,5,6,5,6,5,5
979,4,4,3,3,3,4,3,3,5,6,6,6,6,4
980,6,2,1,3,3,3,3,3,4,3,3,3,6,3
981,4,3,4,5,5,5,5,5,5,4,6,6,6,4
982,6,3,3,5,5,5,6,6,6,6,5,6,5,5
983,3,2,2,4,3,3,6,6,4,3,3,2,6,3
984,4,3,3,3,3,4,4,4,3,3,4,4,6,4
985,6,4,3,5,5,5,5,5,5,6,5,6,5,4
986,3,4,4,2,3,4,2,4,3,6,4,6,3,4
987,5,5,4,5,5,4,6,6,6,6,6,6,6,4
988,4,4,6,4,4,4,6,6,6,6,5,6,6,5
989,3,4,4,4,4,4,4,4,0,0,0,0,0,4
990,2,4,4,4,4,4,4,4,0,0,0,0,0,4
991,3,2,3,3,4,6,6,6,2,6,2,6,2,2
992,5,3,3,6,4,4,6,6,6,6,6,6,6,4
993,6,6,6,6,6,6,6,6,6,6,6,6,6,6
994,4,4,3,4,4,5,6,6,5,6,5,6,4,4
995,4,3,0,4,3,4,6,6,4,3,6,6,2,4
996,4,4,3,4,3,2,2,2,3,3,6,6,3,0
997,6,6,6,4,6,1,6,6,6,6,6,6,6,4
998,3,3,3,4,3,4,2,4,5,6,6,6,6,4
999,3,3,6,4,4,4,3,3,6,6,6,6,6,4
1000,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,3,4,4,5,5,4,3,3,4,6,4,6,3,4
1004,5,2,4,4,4,4,2,4,4,6,1,6,2,3
1005,3,3,3,4,4,4,3,3,3,3,3,3,3,4
1006,3,3,4,4,4,4,4,4,4,4,4,3,3,4
1007,5,5,6,4,5,5,6,6,6,6,5,6,6,5
1008,4,6,6,5,6,4,6,6,6,6,6,6,6,4
1009,5,3,5,5,5,5,6,6,6,6,6,6,6,5
1010,4,4,6,3,5,5,4,4,6,6,6,6,6,4
1011,5,4,4,3,3,3,3,0,6,6,6,6,6,3
1012,3,3,6,0,6,0,6,6,6,6,6,6,6,3
1013,5,4,4,4,4,5,5,6,6,6,6,6,6,4
1014,6,6,6,6,5,5,6,6,6,6,6,6,6,4
1015,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1016,4,3,3,2,4,4,6,6,6,6,4,6,6,3
1017,3,2,3,4,4,4,4,4,4,6,4,6,6,4
1018,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1019,4,4,4,4,4,4,4,4,6,6,6,6,6,4
1020,4,4,4,4,3,4,3,3,4,4,4,3,3,4
1021,5,4,4,5,5,5,5,5,5,4,6,4,6,5
1022,5,4,4,5,5,5,5,5,5,4,6,6,6,5
1023,4,6,6,4,5,5,6,6,3,6,6,6,6,4
1024,6,6,5,5,5,5,6,6,5,6,6,6,6,5
1025,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1026,4,6,6,3,4,4,6,6,6,6,6,6,6,4
1027,5,5,5,5,5,5,3,3,4,3,5,6,6,5
1028,3,3,3,4,3,2,2,2,2,3,3,2,2,3
1029,6,4,4,3,4,5,5,5,3,3,6,3,6,3
1030,4,4,4,3,4,2,2,3,4,3,6,4,6,4
1031,3,3,3,3,3,3,3,3,3,6,2,6,6,3
1032,6,3,3,3,3,4,3,3,3,2,4,1,3,3
1033,5,4,4,5,5,5,6,6,5,4,6,4,4,4
1034,4,3,3,4,4,4,3,4,5,6,4,6,6,4
1035,4,4,2,4,0,5,0,3,0,0,0,0,0,4
1036,4,3,4,4,4,4,6,6,3,6,5,6,6,4
1037,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1038,5,3,3,2,4,3,3,3,3,6,3,6,6,3
1039,5,2,3,5,5,5,6,6,5,6,5,6,6,4
1040,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1041,4,4,3,2,4,3,3,3,4,4,4,4,4,4
1042,5,3,2,4,4,4,4,4,2,3,3,6,2,4
1043,4,4,3,4,5,4,3,3,2,3,4,6,6,4
1044,3,3,3,4,5,3,6,6,4,4,5,6,3,4
1045,5,5,5,5,5,5,5,5,5,5,6,6,6,5
1046,4,4,4,5,4,5,4,4,6,6,6,6,6,4
1047,4,6,5,5,4,4,4,5,4,6,6,6,6,5
1048,5,5,5,5,5,5,6,6,6,6,6,6,6,5
1049,4,3,4,4,5,5,6,6,6,6,6,6,6,4
1050,4,4,4,4,3,4,5,5,5,6,4,6,6,5
1051,3,3,3,3,1,3,3,3,6,6,6,6,6,3
1052,5,5,5,4,5,5,6,6,4,6,4,6,4,4
1053,3,6,6,2,2,2,6,2,6,6,6,6,6,4
1054,3,3,3,4,4,4,3,3,4,3,4,6,4,4
1055,5,3,4,5,4,4,4,5,6,6,6,6,6,4
1056,3,3,2,4,4,5,3,3,4,6,6,6,6,4
1057,4,3,3,4,4,4,6,6,4,4,4,6,4,4
1058,5,3,4,5,5,4,6,6,6,6,6,6,6,4
1059,0,4,4,4,5,4,6,6,3,6,4,6,3,4
1060,4,4,3,3,3,4,6,6,3,4,4,6,4,4
1061,4,4,3,5,4,5,6,6,0,0,0,0,0,0
1062,4,3,3,4,4,4,6,4,6,6,6,6,6,4
1063,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1064,3,3,4,4,3,3,3,3,3,6,6,6,6,4
1065,2,3,4,3,3,3,1,1,2,6,3,6,1,2
1066,4,4,3,3,4,4,3,6,4,6,4,6,3,4
1067,6,6,6,4,4,4,6,6,6,6,6,6,6,3
1068,6,6,4,4,6,5,3,3,5,6,6,6,6,4
1069,3,3,4,4,6,5,6,6,5,4,6,6,6,4
1070,4,3,3,4,3,4,6,6,0,3,3,3,6,4
1071,3,3,3,4,4,4,6,6,3,6,6,6,6,4
1072,2,3,3,4,4,4,4,4,6,6,6,6,6,4
1073,4,3,2,3,3,3,3,3,6,6,6,6,6,3
1074,5,6,4,3,4,3,6,6,3,6,4,6,4,4
1075,4,3,4,5,5,5,5,5,5,6,5,6,5,4
1076,6,4,6,5,4,4,6,6,5,5,6,6,6,5
1077,3,3,4,3,3,0,6,6,4,6,4,6,3,4
1078,6,2,2,4,3,3,2,2,4,6,3,6,6,3
1079,3,4,3,5,5,5,6,6,4,4,4,4,4,4
1080,4,4,4,5,5,5,5,5,5,6,6,6,6,4
1081,4,4,4,5,5,5,5,5,5,6,6,6,6,4
1082,3,3,6,4,3,3,6,6,4,4,3,6,2,3
1083,4,3,3,3,3,3,2,2,3,3,4,3,3,3
1084,3,2,6,1,3,3,6,6,2,6,4,6,6,3
1085,3,2,2,2,3,3,6,6,2,6,4,6,2,3
1086,5,4,4,4,4,4,4,5,5,0,4,4,4,4
1087,5,4,6,4,4,5,6,6,5,6,6,6,6,4
1088,3,3,3,3,0,3,6,6,3,3,6,6,6,3
1089,3,4,6,4,4,4,4,4,6,6,6,6,6,4
1090,6,4,6,4,4,5,6,6,5,6,6,6,3,4
1091,4,6,6,5,0,5,6,6,4,6,4,6,6,5
1092,4,5,5,5,6,3,6,6,6,6,6,6,6,5
1093,4,4,4,5,4,4,6,6,3,5,4,6,3,4
1094,5,3,3,4,4,4,3,3,6,6,6,6,6,3
1095,6,6,3,3,4,3,3,3,3,4,6,4,6,4
1096,3,3,4,3,5,5,5,5,4,4,5,6,5,4
1097,4,4,4,5,5,5,6,6,5,5,5,5,5,4
1098,6,6,6,5,6,4,6,6,5,6,6,4,6,4
1099,6,6,6,6,6,6,6,6,6,6,6,6,6,5
1100,4,2,4,5,4,5,6,6,5,6,6,6,6,4
1101,6,6,6,4,4,5,6,6,5,6,6,6,6,4
1102,4,5,5,5,5,4,6,6,4,6,5,6,6,5
1103,5,5,5,5,5,5,6,6,4,6,5,6,6,5
1104,5,3,3,5,5,5,6,6,1,2,4,3,6,3
1105,3,3,3,4,4,4,3,4,3,6,4,6,6,4
1106,4,4,4,4,4,4,4,4,5,3,5,3,4,4
1107,4,6,4,5,5,5,6,6,6,6,5,6,4,5
1108,4,6,6,5,4,4,6,6,6,6,4,6,6,4
1109,6,6,6,4,4,3,4,4,6,6,6,6,6,4
1110,6,3,6,5,5,5,6,6,4,6,5,6,5,5
1111,3,3,4,4,4,4,6,6,3,3,4,6,4,4
1112,3,5,0,5,0,4,4,4,4,4,5,6,6,4
1113,6,5,6,5,6,6,6,6,6,6,6,6,6,3
1114,4,3,2,4,3,4,4,4,3,3,3,3,3,3
1115,4,3,6,5,5,5,5,5,5,5,5,6,5,5
1116,4,4,4,5,5,5,5,5,4,6,5,6,6,5
1117,4,4,4,4,4,4,4,4,6,6,6,6,6,4
1118,4,5,5,5,5,5,5,5,6,6,6,6,6,5
1119,4,2,6,4,6,3,6,6,6,6,6,6,6,3
1120,4,4,5,5,5,5,5,5,5,6,5,6,5,5
1121,4,4,6,4,4,4,6,6,6,6,6,6,6,4
1122,3,4,4,4,4,4,3,3,3,6,4,6,4,4
1123,5,5,5,5,5,5,5,5,5,6,6,6,6,5
1124,3,3,3,4,4,3,6,6,3,4,6,6,6,4
1125,3,3,4,4,4,4,6,4,4,6,6,6,6,4
1126,6,3,3,4,4,4,6,6,6,6,6,6,6,4
1127,6,2,2,2,5,2,6,6,6,6,6,6,6,6
1128,6,4,4,5,5,5,6,5,5,6,5,6,4,5
1129,5,4,6,4,4,4,6,3,6,6,6,6,6,4
1130,4,4,4,4,4,4,6,6,6,6,6,6,6,4
1131,3,4,3,3,3,2,6,4,6,6,6,6,6,4
1132,4,4,3,4,4,4,4,4,6,6,6,6,6,4
1133,3,3,2,3,3,2,6,6,6,6,6,6,6,3
1134,5,2,3,4,3,3,4,4,6,6,6,6,6,4
1135,4,4,4,3,4,4,6,6,6,6,6,6,6,4
1136,3,3,3,4,4,4,6,6,6,6,6,6,6,3
1137,4,6,2,4,5,5,6,6,6,6,6,6,6,4
1138,6,6,6,3,3,2,6,6,6,6,6,6,6,3
1139,4,4,3,4,4,4,6,4,6,6,6,6,6,4
1140,3,3,2,3,3,3,2,2,6,6,6,6,6,6
1141,4,4,4,5,5,5,6,6,5,5,6,5,6,4
1142,3,3,4,3,3,4,4,4,4,6,4,6,4,4
1143,6,6,3,1,3,1,1,1,6,6,6,6,6,3
1144,6,3,3,2,3,3,6,6,6,6,6,6,6,3
1145,6,6,6,6,3,2,6,6,6,6,6,6,6,3
1146,4,4,3,2,3,2,3,2,4,3,3,4,3,3
1147,6,6,3,5,3,3,6,6,6,6,6,6,6,3
1148,3,3,2,5,4,5,4,4,5,6,5,6,5,3
1149,3,3,3,3,3,3,3,3,3,2,3,3,3,3
1150,3,2,2,4,4,4,4,4,6,6,6,6,6,3
1151,4,3,3,5,3,4,5,5,1,5,4,3,6,3
1152,4,4,4,4,3,4,4,6,3,4,4,6,6,4
1153,4,4,3,4,6,4,4,4,6,6,6,4,6,4
1154,4,3,3,5,5,5,5,5,3,4,5,4,4,4
1155,6,2,6,3,2,3,3,3,3,3,3,3,3,3
1156,5,6,4,5,5,5,5,5,5,6,5,6,6,5
1157,4,4,5,5,5,5,5,5,4,5,5,5,5,5
1158,4,4,4,4,3,4,4,4,6,6,6,6,6,4
1159,4,4,4,4,3,4,6,6,3,3,4,6,4,4
1160,2,2,2,4,2,3,4,4,4,6,4,6,3,3
1161,5,4,3,2,2,1,6,2,6,6,6,6,6,4
1162,3,2,3,4,4,4,3,3,4,6,3,6,6,3
1163,6,6,4,4,4,4,4,4,4,4,4,6,6,4
1164,4,3,6,4,3,4,4,4,3,3,4,6,6,4
1165,3,3,3,5,4,4,4,4,3,4,4,4,4,4
1166,2,3,2,5,3,4,3,3,3,3,3,3,3,3
1167,3,3,3,3,3,0,6,6,6,6,6,6,6,3
1168,4,2,6,0,3,4,2,2,6,6,1,6,6,3
1169,2,3,2,3,3,4,6,6,6,6,6,6,6,3
1170,4,4,3,4,3,1,6,6,6,6,6,6,6,3
1171,6,6,0,5,5,5,6,6,6,6,6,6,6,5
1172,3,4,4,2,5,4,6,6,6,6,6,6,6,4
1173,6,3,4,3,4,4,6,6,6,6,6,6,6,4
1174,4,3,3,3,4,4,6,6,4,6,2,6,6,4
1175,6,4,4,4,4,4,6,6,3,2,6,6,6,4
1176,5,5,4,5,5,5,4,4,0,0,0,0,0,5
1177,3,3,3,4,4,4,6,6,4,3,6,4,6,4
1178,6,6,2,4,6,4,0,4,4,6,6,6,0,2
1179,6,6,3,4,4,4,3,4,4,6,4,6,6,4
1180,6,3,3,4,4,4,4,4,4,6,5,6,4,4
1181,5,5,5,5,5,4,6,6,6,6,6,6,6,5
1182,4,3,3,4,4,4,6,6,5,4,6,6,6,4
1183,3,2,2,3,4,4,3,6,4,3,1,3,3,3
1184,4,3,3,4,4,4,3,3,2,4,6,4,6,4
1185,4,3,3,4,4,3,3,3,4,3,3,2,2,3
1186,6,3,3,4,5,5,5,5,5,5,5,5,1,4
1187,4,3,3,4,4,5,6,6,4,6,6,6,6,3
1188,6,3,6,6,6,6,6,6,6,6,6,6,6,6
1189,6,4,4,4,4,4,3,3,6,6,6,6,6,4
1190,4,4,3,4,4,4,4,4,6,6,6,6,6,4
1191,5,3,4,5,5,5,5,5,5,5,6,5,5,5
1192,4,4,3,4,4,4,3,3,4,5,3,3,3,4
1193,3,2,3,3,3,3,6,6,3,3,4,6,6,3
1194,3,3,3,4,4,3,3,3,3,4,6,6,6,3
1195,6,3,3,4,4,4,6,6,6,6,6,6,6,4
1196,6,6,3,4,4,3,6,6,6,6,6,6,6,4
1197,3,6,6,4,5,5,6,6,6,6,6,6,6,4
1198,4,3,2,5,4,4,3,3,3,3,3,3,4,3
1199,5,4,4,5,5,5,6,6,5,5,4,6,6,5
1200,4,3,3,3,4,4,6,6,3,6,6,6,6,4
1201,3,3,3,5,5,4,4,4,4,6,4,6,6,4
1202,4,4,4,5,5,5,6,6,5,3,6,6,6,5
1203,6,6,6,3,4,3,3,3,4,4,3,3,6,3
1204,3,2,3,3,3,3,6,6,4,4,6,6,6,4
1205,5,5,5,5,5,5,5,5,4,5,6,5,6,6
1206,4,4,1,4,4,3,4,4,3,6,5,6,4,3
1207,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1208,4,2,3,5,4,4,3,3,3,3,3,6,6,4
1209,3,2,3,3,3,3,6,6,6,6,6,6,6,3
1210,4,3,3,4,3,3,6,6,6,6,6,6,6,0
1211,2,2,2,4,3,3,3,3,6,6,6,6,6,3
1212,4,4,4,4,4,4,4,4,5,0,0,0,0,5
1213,6,4,4,3,4,4,6,6,3,6,4,6,6,4
1214,3,2,2,4,4,4,4,4,4,3,5,6,6,4
1215,4,4,3,5,5,5,4,4,5,5,6,6,6,5
1216,6,4,4,4,4,4,6,4,4,6,6,6,6,4
1217,4,2,3,4,4,3,3,3,0,0,0,0,0,3
1218,5,6,3,5,4,4,4,4,6,6,6,6,6,4
1219,2,3,2,4,5,5,4,4,6,6,6,6,6,4
1220,5,6,6,5,6,5,6,6,6,6,6,6,6,5
1221,5,6,6,5,5,5,4,4,5,5,6,5,6,5
1222,5,6,6,5,6,5,6,5,6,6,6,6,6,5
1223,4,3,3,2,4,4,3,3,6,6,6,6,6,4
1224,6,6,6,5,5,5,6,6,6,6,6,6,6,5
1225,5,6,4,5,6,5,5,5,6,6,6,6,6,5
1226,4,4,6,5,5,5,6,6,5,6,6,6,6,4
1227,4,4,3,4,4,4,6,6,6,6,6,6,6,4
1228,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1229,6,3,6,3,4,4,6,6,2,3,6,6,6,4
1230,3,3,6,4,3,3,6,3,4,6,6,6,6,3
1231,4,2,3,4,4,4,4,4,6,6,6,6,6,4
1232,3,3,3,4,4,4,3,3,3,6,6,6,6,3
1233,4,4,4,4,4,5,5,5,5,5,5,5,5,4
1234,4,3,6,4,3,4,6,6,6,6,6,6,6,4
1235,4,5,4,1,4,2,6,6,6,6,6,6,6,3
1236,5,1,6,5,5,5,6,5,6,6,5,6,6,4
1237,2,2,2,5,5,5,5,5,6,6,6,6,6,3
1238,4,4,5,5,6,5,6,6,6,6,6,6,6,4
1239,4,4,2,5,5,6,6,6,6,6,6,6,6,4
1240,6,4,5,3,4,4,6,6,6,6,6,6,6,5
1241,6,6,4,4,4,4,6,6,6,6,6,6,6,4
1242,3,4,4,5,5,5,6,6,6,6,6,6,6,5
1243,3,4,3,4,4,4,3,3,3,4,6,4,6,4
1244,4,4,4,4,4,4,4,4,6,6,6,6,6,4
1245,5,4,3,4,5,4,3,4,5,6,5,6,5,4
1246,4,3,4,3,4,4,2,2,2,3,4,3,0,3
1247,3,3,3,3,3,2,3,3,2,6,3,6,2,3
1248,5,3,3,4,4,4,4,4,5,0,5,0,5,5
1249,5,4,5,3,4,4,6,6,4,4,5,6,4,4
1250,4,3,2,3,3,4,6,6,4,5,6,3,6,4
1251,4,4,6,3,3,3,6,6,6,6,6,6,6,4
1252,5,4,5,5,5,5,4,4,5,5,4,3,3,4
1253,4,6,6,4,4,4,4,4,6,6,4,6,6,3
1254,2,3,3,4,3,4,6,6,4,3,6,6,6,4
1255,5,6,6,4,4,4,6,6,4,5,6,1,6,4
1256,4,3,3,4,4,4,2,6,2,6,6,6,6,2
1257,4,4,4,5,5,5,4,4,5,6,4,6,6,5
1258,3,5,6,5,5,5,6,6,5,6,6,6,6,4
1259,4,4,4,5,5,5,6,6,6,6,6,6,6,4
1260,5,6,6,4,5,5,6,6,4,6,6,6,6,5
1261,4,3,3,3,3,4,6,6,3,3,6,3,6,3
1262,4,4,4,4,4,4,6,6,4,6,6,6,6,4
1263,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1264,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1265,3,3,3,4,5,5,3,3,3,4,6,6,6,3
1266,4,4,4,4,4,4,3,4,4,4,6,6,4,4
1267,4,3,3,4,4,4,3,3,3,4,5,0,6,4
1268,6,3,3,3,3,3,6,6,6,6,6,6,6,3
1269,4,4,4,3,4,4,6,6,4,4,4,6,6,4
1270,4,3,3,3,5,4,6,6,6,6,6,6,6,4
1271,5,4,4,4,4,4,6,6,4,4,6,6,6,5
1272,4,3,3,4,3,3,4,4,4,6,6,6,6,4
1273,6,6,6,0,3,4,3,6,2,2,6,6,3,3
1274,4,6,0,4,4,4,4,4,6,6,6,6,0,4
1275,5,3,6,5,5,5,6,6,6,6,6,6,6,4
1276,4,4,4,2,2,3,3,3,3,3,6,3,6,3
1277,5,4,4,5,4,3,4,4,4,3,3,3,3,4
1278,4,4,4,4,4,4,4,4,4,4,4,4,4,3
1279,6,3,3,4,6,2,6,6,4,1,6,2,6,3
1280,3,3,5,5,5,5,4,5,5,3,5,6,5,5
1281,4,6,6,4,4,4,6,4,6,6,6,6,6,4
1282,5,4,4,4,5,5,6,6,6,6,6,6,6,4
1283,5,4,6,3,4,2,6,6,6,6,6,6,6,4
1284,6,4,6,4,6,3,6,6,6,6,6,6,6,4
1285,4,6,6,4,4,3,6,6,6,6,6,6,6,4
1286,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1287,4,3,3,4,3,4,6,6,6,6,6,6,6,4
1288,5,3,3,4,4,3,6,6,4,3,3,3,3,4
1289,5,5,5,5,5,5,6,5,6,6,6,6,6,5
1290,4,4,3,4,0,4,6,6,6,6,6,6,6,4
1291,5,4,4,4,5,5,6,6,6,6,6,6,6,4
1292,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1293,6,6,4,5,3,3,6,6,6,6,6,6,6,4
1294,4,6,6,4,4,4,6,6,3,6,6,6,6,4
1295,4,6,6,1,3,3,3,6,6,6,4,6,3,3
1296,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1297,4,3,4,3,4,3,3,3,4,3,4,3,3,3
1298,6,5,5,4,4,5,6,6,4,6,6,6,6,5
1299,3,5,3,4,4,3,6,2,6,6,6,6,6,6
1300,4,4,4,4,4,4,2,6,4,3,6,6,6,4
1301,4,6,4,4,4,4,6,6,6,6,6,6,6,4
1302,5,5,4,5,5,5,6,6,5,5,6,6,5,5
1303,6,3,3,2,6,3,6,2,3,0,0,0,0,3
1304,4,4,4,4,4,4,4,4,4,3,6,4,6,4
1305,4,6,4,4,5,5,6,6,4,6,6,6,6,4
1306,4,3,3,4,3,4,3,3,4,3,4,3,3,3
1307,2,3,4,2,5,4,2,2,1,6,6,6,6,3
1308,3,6,3,5,5,5,6,6,4,6,6,6,6,4
1309,4,4,3,3,4,4,3,3,3,3,6,6,6,4
1310,3,4,3,4,4,5,6,6,6,6,6,6,6,4
1311,4,4,4,4,4,5,3,3,3,6,6,6,6,4
1312,6,6,5,5,5,5,6,6,6,6,6,6,6,3
1313,4,4,4,4,4,4,4,4,6,6,6,6,6,4
1314,3,3,3,3,3,3,3,3,6,6,6,6,6,4
1315,6,0,3,3,6,3,6,6,6,6,6,6,6,4
1316,3,3,6,4,5,3,4,0,6,6,6,6,6,4
1317,4,4,4,1,4,2,6,6,6,6,6,6,6,3
1318,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1319,4,4,4,4,4,4,4,4,0,0,0,0,0,0
1320,4,4,3,3,3,3,6,3,6,6,6,6,6,4
1321,3,3,2,3,3,3,3,3,6,6,6,6,6,3
1322,3,6,4,2,2,3,6,6,6,6,6,6,6,3
1323,3,4,4,2,3,2,6,6,6,6,6,6,6,3
1324,0,3,4,3,3,4,6,6,0,0,0,0,0,3
1325,4,3,3,3,3,3,3,3,6,6,6,6,6,3
1326,4,3,4,3,3,3,6,6,6,6,6,6,6,4
1327,6,6,2,6,3,6,6,6,6,6,6,6,6,3
1328,6,6,2,2,3,6,6,6,6,6,6,6,6,0
1329,5,6,4,5,5,4,4,4,4,6,4,6,6,4
1330,3,4,4,4,4,3,4,4,4,4,6,6,6,4
1331,3,3,3,4,4,4,6,6,4,4,6,6,6,4
1332,5,4,4,4,4,4,3,4,5,4,4,5,4,4
1333,4,3,3,3,4,3,3,3,6,4,6,6,6,3
1334,3,1,3,4,4,4,3,3,3,4,4,6,4,4
1335,4,6,6,6,4,6,6,6,6,6,6,6,6,4
1336,5,5,4,4,4,4,4,4,3,4,6,6,6,4
1337,6,6,3,2,4,3,2,2,6,6,6,6,6,3
1338,2,6,3,3,3,3,3,3,6,6,3,6,6,0
1339,6,6,4,4,5,6,6,6,6,6,6,6,6,4
1340,6,6,1,6,3,0,6,6,6,6,6,6,6,2
1341,3,3,5,5,5,4,3,3,6,6,6,6,6,4
1342,6,6,0,4,4,4,4,4,6,6,6,6,6,0
1343,3,2,3,3,4,3,3,3,3,3,4,6,3,3
1344,3,6,3,3,3,3,3,3,6,6,6,6,6,3
1345,2,2,2,3,3,3,3,3,6,6,6,6,6,2
1346,6,3,3,3,3,3,3,3,3,6,6,6,6,3
1347,2,2,1,3,3,3,4,4,4,4,4,3,3,2
1348,4,4,3,4,4,4,4,4,3,3,3,3,3,4
1349,3,4,3,3,4,3,3,3,3,3,3,3,6,3
1350,6,6,3,3,3,6,6,6,6,6,6,6,6,5
1351,4,4,4,4,3,3,3,3,4,6,6,6,6,5
1352,6,6,5,5,2,6,6,5,6,6,6,6,6,5
1353,6,3,4,4,1,0,6,6,6,3,6,6,6,4
1354,0,1,2,3,3,3,6,6,6,6,6,6,6,2
1355,4,4,4,3,4,4,6,6,4,4,3,6,3,4
1356,6,4,4,5,5,4,6,6,6,6,6,6,6,4
1357,5,6,4,5,6,5,6,6,5,6,6,6,6,5
1358,4,4,4,5,5,3,5,5,6,6,5,6,6,5
1359,4,4,4,4,4,4,4,4,5,3,3,6,6,4
1360,5,4,5,4,3,3,5,5,5,5,5,5,5,5
1361,6,4,4,4,4,4,6,6,4,4,3,6,6,4
1362,3,6,6,4,4,4,4,4,3,4,6,6,6,4
1363,4,4,3,5,4,4,6,6,6,6,6,6,6,4
1364,5,5,5,4,3,4,6,6,2,3,4,6,6,3
1365,3,4,3,3,3,3,3,3,3,6,6,6,6,3
1366,4,4,4,4,4,4,4,4,4,6,6,6,6,4
1367,4,4,4,4,4,5,5,5,4,6,6,6,6,5
1368,6,3,2,4,3,4,6,6,3,4,6,4,6,4
1369,4,4,4,4,5,3,6,6,5,6,5,6,6,4
1370,4,3,2,3,3,2,6,6,6,6,4,6,6,3
1371,3,4,4,4,4,3,4,4,4,4,4,6,6,4
1372,5,3,4,4,4,4,4,4,4,6,4,6,6,4
1373,6,4,4,4,6,5,6,6,5,6,5,6,6,4
1374,6,4,4,5,5,4,6,6,5,5,6,6,6,5
1375,5,5,6,3,5,4,6,6,5,6,6,6,6,5
