,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
925,3,2,2,4,5,5,6,6,5,6,6,6,6,4
926,3,4,3,3,3,4,3,3,4,3,3,4,3,4
927,6,6,6,6,6,6,6,6,6,6,6,6,6,3
928,4,6,6,4,4,5,6,6,6,6,5,6,6,4
929,5,3,6,5,5,5,6,5,6,6,6,6,6,5
930,4,3,4,4,5,4,6,6,3,6,6,6,6,4
931,6,0,3,5,5,5,6,6,6,6,6,6,6,3
932,6,3,3,4,4,5,3,3,4,2,6,4,6,4
933,6,6,6,6,6,6,6,6,6,6,6,6,6,0
934,5,5,5,5,4,5,6,6,4,4,5,4,6,5
935,0,6,6,4,4,5,6,6,6,6,6,6,6,4
936,6,3,6,4,5,4,4,4,6,6,6,6,6,4
937,4,2,3,5,5,5,6,6,6,6,6,6,6,5
938,5,6,5,5,5,5,6,6,6,6,6,6,6,5
939,5,4,4,4,4,4,4,4,4,4,6,6,6,5
940,0,0,0,4,5,0,0,0,3,0,0,0,0,5
941,6,4,3,4,4,4,6,6,4,3,6,6,6,4
942,4,4,4,4,4,4,6,6,6,6,6,6,6,4
943,5,5,5,5,5,5,5,5,5,5,5,5,5,5
944,3,3,3,4,3,3,0,2,4,3,6,6,6,3
945,3,3,3,3,3,2,6,6,3,3,4,3,3,4
946,2,4,0,3,0,4,3,2,5,4,3,4,5,5
947,4,3,3,1,4,3,6,2,6,6,4,6,6,3
948,5,4,4,5,4,4,6,6,6,6,6,6,6,5
949,5,5,6,5,6,5,6,6,5,6,6,6,6,5
950,5,4,4,5,5,5,6,6,5,6,5,6,2,5
951,5,5,5,5,5,5,5,5,5,5,5,5,5,5
952,3,4,4,3,2,2,3,3,1,4,3,0,4,4
953,3,2,2,4,4,4,4,4,4,4,4,4,4,2
954,4,4,4,5,3,4,4,4,5,4,4,4,4,4
955,6,6,2,0,4,4,6,6,6,6,6,6,6,4
956,6,6,4,5,3,5,5,5,6,6,6,6,6,4
957,3,3,3,3,3,4,3,2,0,3,0,4,2,3
958,3,4,4,4,3,4,6,6,0,0,0,0,0,4
959,5,3,3,5,5,5,4,4,5,3,3,3,4,4
960,4,4,6,4,4,4,6,6,6,6,6,6,6,4
961,4,4,4,4,4,4,4,4,4,4,4,4,4,4
962,4,3,3,4,4,3,3,3,4,6,4,6,4,4
963,4,4,4,4,4,4,4,4,2,6,6,6,6,4
964,4,3,3,3,3,3,2,2,2,1,1,1,6,2
965,5,4,4,4,4,4,6,6,4,3,6,6,6,4
966,4,6,5,5,6,6,6,6,6,6,6,6,6,4
967,4,3,3,2,3,3,6,6,3,6,1,6,1,3
968,4,6,6,5,5,5,6,5,5,6,5,6,5,5
969,3,3,3,2,3,4,6,6,3,6,3,6,3,3
970,5,4,3,4,6,4,6,6,4,6,0,0,0,0
971,6,4,5,4,4,4,6,6,4,6,3,6,3,4
972,3,3,5,5,6,5,6,6,5,6,5,6,5,5
973,3,1,2,3,3,4,6,6,3,6,6,6,6,3
974,4,2,2,4,6,4,6,6,4,6,6,6,6,3
975,4,3,4,4,4,4,6,6,6,6,6,6,6,4
976,3,6,6,4,4,3,6,6,3,6,4,6,4,4
977,5,6,4,5,5,4,6,6,5,5,6,4,6,5
978,5,4,4,4,4,4,6,6,4,4,4,4,4,4
979,3,2,2,5,5,5,5,5,5,5,5,5,5,5
980,3,3,3,3,4,4,6,6,3,2,6,6,6,3
981,3,3,3,4,4,4,6,6,4,6,4,6,4,4
982,3,3,3,4,0,4,0,0,5,6,6,6,6,4
983,4,2,3,4,6,4,6,6,6,6,6,6,6,4
984,3,4,3,4,4,4,6,6,3,3,2,2,6,3
985,5,3,3,5,5,5,5,5,5,5,5,5,5,5
986,4,4,5,4,5,4,6,6,5,6,6,6,6,5
987,4,4,4,3,4,5,6,6,5,5,5,6,6,4
988,2,3,3,3,3,3,2,2,6,6,6,6,6,6
989,3,3,3,4,4,4,6,6,6,6,4,6,2,3
990,5,5,4,5,5,5,6,6,5,5,6,6,6,5
991,3,2,3,4,4,3,6,6,3,3,4,6,3,4
992,4,6,6,5,5,5,6,6,6,6,5,6,6,4
993,6,5,4,5,6,5,6,6,6,3,6,5,6,5
994,4,6,3,4,4,4,6,6,2,6,6,6,6,4
995,4,6,6,4,4,4,4,6,4,4,4,6,6,4
996,0,0,0,5,5,0,5,5,0,0,0,0,0,5
997,5,2,3,5,4,4,6,6,6,6,6,6,6,3
998,4,3,3,4,3,3,3,3,4,4,4,4,3,4
999,5,5,4,4,4,3,6,6,4,3,6,3,6,5
1000,5,4,4,4,5,4,6,6,5,4,6,6,6,4
1001,4,3,3,4,4,4,4,4,4,4,2,2,2,3
1002,3,4,4,4,4,3,6,6,6,6,6,6,6,4
1003,6,2,2,4,4,3,3,3,4,3,6,6,6,3
1004,4,3,3,3,4,4,6,6,6,6,2,0,6,4
1005,4,3,2,1,4,4,6,6,4,2,5,6,4,3
1006,3,2,2,3,6,3,6,6,6,6,3,6,6,3
1007,3,3,3,3,3,3,3,3,4,6,4,6,3,2
1008,2,2,2,1,3,2,6,6,4,3,3,6,3,2
1009,5,5,5,5,5,5,6,6,5,5,6,5,6,5
1010,4,3,3,4,4,4,3,3,3,3,4,4,4,3
1011,4,6,3,4,4,4,6,6,4,4,4,4,6,4
1012,4,4,4,4,4,4,6,6,6,6,6,6,6,4
1013,6,4,6,2,3,3,6,6,2,6,6,6,1,2
1014,5,4,4,5,5,5,4,4,5,4,5,4,4,4
1015,3,6,3,4,6,4,4,6,6,6,6,6,6,4
1016,6,3,3,3,3,4,6,6,4,6,3,6,3,3
1017,3,2,3,3,3,3,6,3,6,6,6,6,6,3
1018,4,3,3,5,4,5,6,6,5,4,6,5,0,4
1019,4,4,4,4,4,4,4,4,6,6,6,6,6,5
1020,3,3,2,2,2,3,6,6,2,6,2,6,3,3
1021,5,4,4,3,3,3,1,3,4,5,5,5,5,4
1022,4,6,6,4,5,5,6,6,6,6,6,6,6,4
1023,6,4,3,3,2,3,6,6,1,3,3,6,3,0
1024,4,3,3,4,4,4,6,6,4,6,6,6,2,4
1025,4,6,4,4,6,4,6,6,4,6,4,6,4,4
1026,4,6,6,3,6,4,6,6,6,6,6,6,6,4
1027,3,3,2,4,6,4,6,6,6,6,6,6,6,3
1028,5,5,5,5,5,5,6,6,5,2,3,4,4,5
1029,4,6,3,3,3,3,6,6,6,6,6,6,6,4
1030,3,3,3,4,3,3,3,3,6,6,6,6,6,3
1031,4,3,3,4,4,4,6,6,4,3,5,2,3,4
1032,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1033,6,6,6,4,4,3,6,6,6,6,6,6,6,4
1034,4,4,3,4,4,4,4,4,4,4,4,4,4,4
1035,6,6,6,5,5,5,6,5,5,5,6,6,6,5
1036,4,3,0,5,5,5,4,6,4,6,5,6,5,5
1037,3,3,3,3,3,3,3,3,4,4,4,4,6,3
1038,3,3,3,3,3,3,3,3,4,4,4,6,6,5
1039,5,4,4,4,4,4,4,4,4,4,4,6,4,4
1040,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1041,6,4,4,4,4,4,6,6,4,6,6,4,6,4
1042,4,6,4,4,4,5,6,6,4,3,6,6,3,4
1043,6,6,6,4,6,6,6,6,6,6,6,6,6,4
1044,4,4,4,4,4,3,6,6,4,6,6,6,6,4
1045,3,2,6,4,6,4,6,6,6,6,6,6,6,3
1046,4,6,4,5,5,5,6,6,6,6,6,6,6,5
1047,6,0,4,4,4,4,4,4,4,6,6,6,6,5
1048,4,5,4,5,3,4,6,6,3,6,2,6,6,4
1049,3,3,4,5,5,5,4,6,5,6,6,6,6,4
1050,6,6,6,6,6,3,6,6,5,6,6,6,6,5
1051,4,4,4,4,4,4,4,4,4,4,4,2,2,4
1052,6,4,6,4,4,4,6,6,6,6,6,6,6,4
1053,5,4,5,4,5,4,6,6,6,6,5,6,6,4
1054,4,4,3,4,4,4,6,6,4,6,6,6,6,4
1055,4,4,3,4,4,4,6,6,6,6,6,6,6,5
1056,4,4,4,5,5,4,4,4,4,5,6,6,2,4
1057,4,3,3,4,6,4,6,6,6,6,6,6,6,4
1058,5,5,5,5,5,5,5,5,1,5,5,5,5,5
1059,3,3,3,4,3,3,6,4,6,6,6,6,6,4
1060,5,5,5,5,5,5,6,6,4,4,5,4,4,5
1061,6,6,4,4,6,4,6,6,5,6,6,6,6,4
1062,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1063,4,4,4,5,4,5,4,4,4,6,4,6,6,4
1064,4,5,2,3,4,4,6,6,4,3,4,6,6,4
1065,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1066,5,3,4,4,4,4,6,6,4,3,5,3,3,4
1067,3,5,5,5,5,5,6,6,3,6,6,6,6,3
1068,6,4,4,5,5,5,6,6,5,6,6,6,6,5
1069,4,4,4,4,4,4,6,4,4,6,6,6,6,4
1070,5,5,5,5,5,5,6,6,6,6,6,6,6,6
1071,3,5,4,5,5,5,4,4,3,6,6,6,6,5
1072,4,4,4,5,4,3,3,3,5,5,4,6,5,5
1073,4,5,4,5,5,5,6,6,5,6,5,6,4,5
1074,4,6,4,4,3,5,6,6,6,6,6,6,6,4
1075,3,6,6,4,6,6,6,6,3,6,6,6,6,4
1076,4,3,3,4,4,4,4,4,6,6,6,6,6,3
1077,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1078,2,3,3,2,2,3,2,2,2,2,2,4,2,2
1079,5,5,5,5,5,5,6,6,5,5,5,6,6,5
1080,6,4,4,5,5,5,5,5,4,6,6,6,6,4
1081,4,5,4,5,5,5,4,4,5,6,5,6,6,5
1082,5,6,4,4,4,4,6,6,4,4,6,6,6,4
1083,4,6,3,3,3,3,6,6,4,5,4,6,3,4
1084,5,3,2,4,4,4,3,4,4,3,4,6,6,5
1085,4,3,3,4,3,4,6,6,6,6,6,6,6,4
1086,5,5,4,4,5,5,4,4,3,4,4,3,4,5
1087,5,5,4,5,5,4,6,6,5,4,4,3,6,5
1088,3,6,3,4,5,5,6,6,3,6,6,6,6,4
1089,4,4,4,4,6,4,6,6,4,6,6,6,6,4
1090,5,6,6,5,4,3,6,6,5,6,6,6,6,4
1091,5,4,4,3,3,3,6,6,3,1,0,0,0,4
1092,3,3,4,4,4,3,3,3,3,6,6,6,3,4
1093,3,3,3,3,3,3,3,3,6,6,6,6,6,3
1094,6,3,6,5,6,4,6,6,4,6,6,6,6,4
1095,4,4,4,5,5,5,4,4,5,5,5,0,6,0
1096,4,4,4,4,4,4,4,4,4,6,2,6,2,4
1097,3,3,2,3,3,3,3,3,4,3,3,3,3,3
1098,3,4,4,2,4,4,3,3,4,4,4,4,0,4
1099,3,2,3,3,2,3,3,3,3,6,3,6,4,3
1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,4,1,3,3,3,3,2,2,3,1,3,1,1,2
1102,4,6,6,4,6,4,6,6,6,6,6,6,6,4
1103,3,2,2,4,4,4,4,4,2,2,2,3,6,3
1104,6,5,5,5,4,4,4,4,4,3,6,6,3,4
1105,4,6,6,4,0,4,4,6,0,6,5,6,4,5
1106,4,6,4,5,6,6,6,6,6,6,6,6,6,4
1107,5,4,4,3,4,4,6,6,4,4,5,5,6,5
1108,4,3,3,4,4,4,3,3,4,4,6,4,2,4
1109,5,3,6,3,4,5,6,6,6,6,6,6,6,3
1110,3,2,5,4,4,3,2,6,6,6,6,6,6,4
1111,4,3,3,5,5,5,4,5,5,4,4,6,6,4
1112,5,4,4,4,4,4,4,4,4,3,4,6,6,5
1113,3,3,3,4,4,4,4,4,4,4,6,6,6,4
1114,4,2,3,5,5,4,3,3,6,6,6,6,6,4
1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1117,0,6,4,5,0,5,5,0,5,0,0,0,0,5
1118,4,1,1,3,3,3,3,3,4,3,4,4,3,2
1119,3,3,4,4,4,4,4,4,6,6,6,6,6,4
1120,3,2,3,4,4,4,4,4,3,3,3,4,3,4
1121,4,4,4,5,5,4,5,6,6,6,6,6,6,4
1122,4,4,3,4,4,4,4,4,4,4,4,4,4,4
1123,6,4,4,5,5,5,6,6,6,6,6,6,6,4
1124,3,4,4,4,4,4,4,4,0,0,0,0,0,4
1125,5,3,3,6,4,4,3,3,6,6,6,6,6,3
1126,3,3,3,2,3,3,6,6,6,6,6,6,6,3
1127,4,4,4,3,3,5,6,4,6,6,6,6,6,4
1128,5,3,3,4,3,4,6,6,4,3,6,6,6,3
1129,4,4,6,5,5,4,0,5,6,6,6,6,6,5
1130,6,4,6,5,5,6,6,6,4,6,6,6,6,5
1131,3,3,6,4,4,4,6,6,6,6,6,6,6,3
1132,4,5,4,6,4,4,4,4,4,6,6,6,4,4
1133,6,6,4,0,5,6,6,6,6,6,6,6,6,4
1134,3,4,6,3,3,3,6,6,6,6,6,6,6,4
1135,5,6,5,5,6,6,6,6,6,6,6,6,6,5
1136,4,6,4,4,6,4,6,6,6,6,6,6,6,4
1137,4,5,5,5,5,5,5,5,5,5,5,5,5,5
1138,6,6,6,4,6,5,6,6,6,6,6,6,6,5
1139,4,4,4,4,6,4,6,6,4,6,6,6,4,4
1140,5,5,5,5,6,6,6,6,6,6,6,6,6,5
1141,5,4,5,5,5,5,4,4,4,4,4,4,4,5
1142,6,5,5,5,5,5,6,6,5,6,6,6,6,5
1143,5,4,4,4,4,4,4,4,4,4,4,4,6,4
1144,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1145,3,6,6,4,5,5,6,6,4,6,3,6,4,4
1146,4,4,4,5,6,5,6,6,5,4,6,4,6,4
1147,6,6,6,4,6,6,6,6,6,6,6,6,6,4
1148,5,4,3,4,6,5,6,6,4,6,5,6,6,4
1149,5,4,4,5,5,5,6,6,4,3,6,6,6,5
1150,5,5,5,2,5,5,4,6,5,5,6,6,6,4
1151,4,4,4,4,4,4,6,6,6,6,6,6,6,4
1152,4,4,3,3,3,3,3,3,4,4,3,4,3,3
1153,6,3,3,4,4,4,4,4,4,3,5,4,3,4
1154,4,4,4,4,4,4,4,4,0,0,0,0,0,0
1155,4,5,5,5,4,0,6,6,6,6,6,6,6,6
1156,6,6,5,5,5,5,5,5,6,6,6,6,6,5
1157,4,4,3,3,4,4,4,4,3,6,3,6,6,4
1158,5,5,5,5,5,5,6,6,0,0,0,0,0,5
1159,4,4,4,4,3,3,3,3,4,3,3,4,6,4
1160,3,5,5,5,5,5,6,6,6,6,5,6,5,5
1161,3,4,3,3,3,6,6,6,4,4,6,6,6,4
1162,4,4,3,4,4,4,6,3,6,6,6,6,6,5
1163,4,6,6,4,3,4,6,6,3,6,4,6,4,3
1164,4,5,5,5,5,5,6,5,6,6,6,6,6,5
1165,4,5,5,5,5,5,5,5,0,0,0,0,0,5
1166,4,3,3,3,4,3,6,6,4,3,3,6,3,3
1167,5,4,3,3,4,3,3,3,6,6,6,6,6,4
1168,5,4,5,5,5,5,6,6,5,5,6,5,6,5
1169,6,4,4,4,4,4,4,4,4,6,6,6,6,4
1170,5,6,6,4,5,3,6,6,6,6,6,6,6,5
1171,4,4,4,3,4,4,6,6,6,6,6,6,6,4
1172,4,4,3,3,3,3,3,3,3,4,4,6,6,3
1173,4,3,3,3,3,3,2,2,3,3,3,3,6,3
1174,3,3,6,4,4,4,6,6,6,6,6,6,6,4
1175,5,3,4,4,4,4,6,6,4,4,6,3,6,4
1176,3,3,3,3,3,3,3,3,6,6,6,6,6,3
1177,3,4,4,3,3,4,6,6,4,4,6,4,6,4
1178,4,3,4,5,5,4,6,6,6,6,4,6,3,4
1179,4,4,5,4,6,1,2,5,6,6,6,6,6,4
1180,3,3,3,4,4,4,6,6,4,1,6,6,3,3
1181,5,5,5,4,4,4,4,4,5,6,4,6,6,4
1182,5,0,4,4,4,4,0,0,3,3,2,0,2,4
1183,5,5,5,5,5,5,5,5,4,3,6,6,6,4
1184,4,4,4,4,4,4,4,4,3,6,6,6,6,4
1185,6,6,6,4,4,4,6,6,3,3,6,3,6,0
1186,4,4,4,4,4,4,4,4,4,4,4,6,6,4
1187,4,5,4,4,4,4,6,6,3,2,0,3,0,0
1188,4,0,0,5,4,5,0,0,4,0,0,4,0,0
1189,4,4,4,4,4,4,4,4,5,5,5,5,5,4
1190,4,4,3,5,5,5,4,4,4,4,4,4,4,4
1191,6,6,4,4,4,4,6,6,3,6,4,6,4,4
1192,4,3,4,5,6,3,3,3,6,6,6,6,6,4
1193,6,3,3,5,5,5,6,6,4,4,5,6,6,4
1194,0,5,4,4,6,4,6,6,4,6,4,6,3,4
1195,4,4,4,4,5,4,6,6,4,5,5,5,6,4
1196,5,4,4,5,6,5,6,6,5,6,6,6,6,5
1197,5,6,3,4,3,4,6,6,3,4,3,4,0,2
1198,6,6,6,5,6,6,6,6,5,6,6,5,6,5
1199,4,4,4,4,4,0,6,6,3,3,3,6,3,4
1200,4,3,6,4,4,4,6,6,4,6,4,6,6,3
1201,4,6,6,5,4,5,6,6,6,6,6,6,6,5
1202,5,5,6,5,5,5,6,6,4,6,5,6,5,5
1203,5,3,3,4,5,4,6,6,4,6,4,6,5,5
1204,5,5,6,5,5,4,6,6,5,6,6,6,1,4
1205,3,3,2,0,3,3,6,6,6,6,4,6,6,3
1206,4,3,2,4,0,5,2,2,3,6,3,6,6,3
1207,5,5,4,5,5,5,6,6,5,6,5,6,5,5
1208,5,6,4,5,5,5,5,5,5,5,5,5,5,5
1209,5,1,2,1,5,4,4,4,3,2,3,3,3,3
1210,3,3,3,4,3,3,3,3,4,6,4,6,4,4
1211,4,4,4,3,4,3,3,3,3,6,4,6,4,4
1212,4,4,4,4,4,4,4,4,4,6,4,6,6,4
1213,4,3,3,2,3,3,3,3,2,2,6,6,6,3
1214,3,3,6,3,3,3,6,6,6,6,6,6,6,3
1215,5,4,3,4,5,3,6,6,5,4,6,4,6,4
1216,4,4,6,5,3,6,6,6,4,6,4,6,5,4
1217,4,6,6,6,4,4,3,3,6,6,6,6,6,4
1218,3,3,3,3,3,3,3,2,3,6,3,6,6,3
1219,3,4,4,4,5,5,6,6,4,6,6,6,6,4
1220,3,1,3,3,4,4,6,6,6,6,6,6,6,3
1221,3,1,3,5,4,5,6,6,4,4,4,6,6,3
1222,0,0,0,0,6,4,6,4,6,6,6,6,6,0
1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,4,4,4,4,4,4,4,4,4,4,5,4,0,4
1225,3,3,3,5,5,5,3,3,4,4,4,4,4,4
1226,5,4,4,4,4,4,3,3,4,3,6,3,6,4
1227,6,6,4,4,6,6,6,6,6,6,6,6,6,4
1228,5,3,4,5,6,5,6,6,6,6,6,6,6,5
1229,5,5,5,5,5,5,6,6,6,6,6,6,6,5
1230,3,6,3,5,2,6,6,6,3,6,6,5,6,4
1231,6,3,3,4,4,4,6,6,6,6,4,6,6,0
1232,5,5,5,5,5,5,6,5,6,6,6,6,6,5
1233,3,2,3,4,4,5,6,6,6,6,5,6,6,4
1234,4,4,3,4,5,4,6,4,6,6,6,6,6,4
1235,5,5,5,5,5,5,6,6,6,6,6,6,6,5
1236,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1237,5,5,5,4,6,5,4,6,4,6,4,6,4,4
1238,5,6,6,5,6,5,6,6,4,6,6,6,6,5
1239,4,3,4,5,6,6,0,6,6,6,6,6,6,4
1240,5,5,4,5,3,3,6,6,3,6,6,6,6,5
1241,4,4,4,5,5,5,6,6,5,4,6,5,6,4
1242,5,5,4,5,6,4,6,6,6,6,6,6,6,5
1243,4,4,3,4,4,4,6,6,3,4,4,6,5,4
1244,4,3,4,3,3,3,3,3,3,6,3,6,3,3
1245,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1246,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1247,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1248,5,4,1,4,4,4,4,4,4,4,6,6,6,4
1249,6,4,4,4,4,4,4,6,4,4,5,6,3,4
1250,5,5,3,4,6,6,6,6,6,6,6,6,6,5
1251,4,3,4,5,5,4,6,6,4,6,3,6,6,4
1252,5,4,6,4,6,6,6,6,5,6,6,6,6,5
1253,6,5,5,5,6,5,0,5,6,6,6,6,6,5
1254,4,4,4,5,5,5,5,5,3,2,0,2,4,4
1255,5,5,5,5,4,5,6,6,6,6,4,6,4,5
1256,3,4,5,4,4,3,3,3,2,6,2,6,2,3
1257,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1258,4,6,4,4,4,5,6,6,6,6,5,6,6,4
1259,4,0,3,4,3,3,6,4,4,6,4,6,1,3
1260,3,3,3,3,3,3,3,3,4,6,4,6,6,3
1261,5,4,4,5,4,4,6,5,6,6,6,6,6,4
1262,3,3,3,3,3,3,3,3,6,6,6,6,6,3
1263,5,4,3,5,5,5,6,6,4,4,5,4,6,4
1264,4,1,2,4,1,4,6,5,2,1,6,1,6,2
1265,4,4,3,5,5,5,6,6,5,5,5,3,6,4
1266,6,6,6,3,3,4,5,5,6,6,6,6,6,4
1267,5,3,3,4,5,5,6,5,6,6,6,6,6,4
1268,3,3,2,5,4,5,5,5,5,0,4,0,4,4
1269,2,3,3,4,6,4,6,6,4,4,6,4,6,3
1270,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1271,6,6,6,5,5,4,6,6,6,6,5,6,6,5
1272,3,6,3,3,3,3,6,6,6,6,3,6,6,3
1273,6,6,6,6,6,6,6,6,6,6,6,6,6,5
1274,6,3,6,6,6,6,0,0,6,6,6,6,6,4
1275,6,4,6,4,4,5,6,6,4,6,4,6,4,4
1276,3,4,5,4,5,5,5,4,5,6,6,6,6,5
1277,6,4,5,5,6,5,6,6,4,3,6,6,6,4
1278,6,6,6,5,6,5,6,6,5,6,6,6,6,4
1279,4,3,6,4,4,4,6,6,5,0,5,6,4,4
1280,5,4,3,4,6,5,6,6,4,6,4,6,3,4
1281,6,6,6,3,6,4,0,6,4,6,6,6,6,4
1282,3,3,4,3,3,2,3,3,4,6,4,6,4,3
1283,4,4,4,5,5,5,5,4,6,6,4,6,4,4
1284,0,1,1,5,3,3,3,3,6,6,6,6,6,3
1285,4,3,3,4,5,4,2,2,4,6,4,6,3,3
1286,3,2,2,3,3,3,6,6,4,4,4,6,5,3
1287,3,6,2,3,5,5,6,1,5,6,6,6,6,3
1288,3,3,3,3,3,3,3,3,6,6,2,6,6,3
1289,4,4,4,5,5,5,6,6,4,6,6,6,6,5
1290,3,1,6,3,3,3,6,2,6,6,4,6,6,0
1291,5,6,4,5,4,5,6,6,6,6,6,6,6,5
1292,5,5,4,4,4,4,3,3,4,4,4,3,4,4
1293,2,3,3,3,3,3,6,6,3,2,3,6,2,3
1294,5,3,4,5,5,5,5,5,5,3,3,3,5,5
1295,6,4,6,5,6,5,6,6,6,6,6,6,6,4
1296,4,6,6,5,4,5,6,6,5,6,6,6,6,4
1297,2,5,4,4,4,4,6,6,2,2,3,3,6,3
1298,4,5,5,5,5,4,6,4,6,6,6,6,0,5
1299,3,4,2,3,3,3,6,6,4,3,2,2,6,3
1300,4,4,6,4,4,4,6,6,4,6,6,6,6,4
1301,4,4,4,4,4,4,4,4,4,4,6,6,4,4
1302,5,5,5,5,5,5,5,5,4,4,6,6,6,5
1303,5,4,5,5,5,5,6,6,4,4,6,4,4,5
1304,3,4,3,4,4,3,6,6,4,4,6,6,6,4
1305,5,5,4,5,5,5,5,5,5,5,5,6,5,5
1306,5,5,5,5,5,5,5,5,5,5,5,6,5,5
1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,4,4,3,4,4,4,6,6,4,4,6,4,6,4
1309,6,4,4,5,5,5,5,5,5,5,6,6,4,4
1310,5,4,4,5,5,5,6,6,4,4,6,4,6,4
1311,5,5,5,5,5,5,6,6,4,6,6,6,6,5
1312,5,5,4,5,4,6,6,6,5,5,5,6,4,4
1313,3,4,4,4,5,5,4,4,5,6,5,6,4,4
1314,5,5,6,5,5,5,5,5,5,6,6,6,6,5
1315,4,0,6,4,4,4,6,6,4,6,6,6,5,5
1316,4,4,6,3,3,3,4,3,2,6,4,6,2,3
1317,6,4,3,5,4,5,6,6,5,6,6,6,6,4
1318,3,2,3,4,6,4,6,6,4,6,6,6,6,2
1319,3,2,3,5,5,5,5,5,4,4,4,4,4,4
1320,4,4,2,5,4,4,6,6,4,6,6,6,6,4
1321,5,5,5,4,4,4,4,4,0,0,0,0,0,5
1322,3,6,6,5,5,5,6,6,5,6,6,6,6,5
1323,6,4,4,4,4,4,6,6,4,6,6,6,6,4
1324,4,3,3,3,4,4,6,6,4,4,6,3,6,3
1325,3,4,3,4,3,3,6,6,6,6,6,6,6,4
1326,6,6,3,4,6,3,6,6,4,6,6,6,6,4
1327,4,4,5,5,5,5,5,5,5,6,5,6,0,3
1328,4,4,4,4,4,4,6,6,6,6,6,6,6,4
1329,4,3,3,3,3,2,6,6,3,6,4,6,6,3
1330,6,4,4,4,4,4,4,4,6,6,6,6,6,5
1331,4,3,3,4,3,4,3,3,4,6,6,6,6,4
1332,5,5,5,5,5,5,5,5,5,5,5,6,6,5
1333,5,4,4,5,6,5,6,6,5,6,5,6,5,5
1334,6,6,6,3,5,0,6,6,3,6,6,6,6,5
1335,5,6,6,4,6,5,6,6,4,6,6,6,3,4
1336,6,4,4,3,4,3,6,6,6,6,6,6,6,4
1337,4,4,4,5,4,4,6,6,4,3,6,6,6,4
1338,3,4,4,4,4,4,6,6,5,3,4,4,3,4
1339,4,5,4,4,4,4,3,3,3,4,2,6,2,4
1340,5,5,5,5,5,6,6,6,5,6,6,6,5,5
1341,5,5,5,5,6,5,6,5,6,6,6,6,6,5
1342,4,4,4,4,4,4,6,6,6,6,4,6,6,4
1343,3,3,3,4,3,4,3,3,3,4,6,4,6,3
1344,3,3,1,3,4,2,6,6,4,6,6,6,6,4
1345,4,5,3,5,3,3,4,6,6,6,6,6,6,4
1346,5,3,3,4,5,5,6,6,3,3,6,4,3,4
1347,5,5,5,4,4,5,6,6,3,4,5,6,6,5
1348,4,4,6,4,6,4,6,6,6,6,6,6,6,4
1349,5,5,6,5,5,5,6,6,6,6,5,6,6,5
1350,5,1,3,4,4,4,3,3,4,3,3,2,2,3
1351,5,3,3,2,3,2,3,3,3,6,3,6,6,0
1352,3,2,3,4,3,4,6,6,3,3,6,3,6,3
1353,4,3,4,5,4,5,3,3,4,6,6,6,6,4
1354,4,3,3,5,5,5,5,5,5,5,5,6,6,4
1355,4,5,4,4,4,5,6,6,3,3,6,3,3,4
1356,3,4,3,4,4,4,6,6,4,4,6,4,6,4
1357,6,3,3,3,3,3,3,3,3,6,6,6,6,3
1358,5,4,4,5,5,4,4,4,5,5,5,4,4,5
1359,4,3,0,3,3,3,3,3,3,3,3,3,3,4
1360,5,5,4,5,5,5,6,6,4,4,5,6,6,5
1361,6,3,3,3,3,3,3,3,2,2,3,3,2,3
1362,3,3,3,3,3,3,3,3,6,6,6,6,6,3
1363,3,6,6,3,6,4,6,6,6,6,6,6,6,3
1364,3,3,3,4,4,4,6,6,4,6,6,6,6,3
1365,5,3,6,5,4,0,2,6,5,4,6,5,6,4
1366,4,4,4,3,4,4,6,6,5,4,4,3,6,0
1367,5,6,6,4,5,5,6,6,6,6,5,6,6,5
1368,4,4,3,4,6,4,6,6,2,2,4,2,4,4
1369,4,4,4,4,3,4,3,4,4,5,4,6,6,4
1370,3,4,3,4,5,5,6,6,6,6,6,6,6,4
1371,4,4,4,4,3,4,4,4,4,4,6,6,6,4
1372,4,3,4,4,3,4,6,6,6,6,6,6,6,5
1373,6,3,3,4,4,4,6,6,6,6,6,6,6,4
1374,5,6,6,5,6,5,6,6,6,6,6,6,6,5
1375,4,4,4,4,6,5,6,6,4,3,4,6,3,5
