,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,WIFI,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
0,6,2,4,4,6,6,2,2,5,6,6,6,6,6,3
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
5,2,3,6,3,6,6,6,6,6,3,6,6,6,6,3
6,3,4,4,4,5,4,4,4,1,5,6,5,6,3,5
7,4,2,5,5,5,5,5,5,5,6,6,6,6,6,5
8,5,5,4,5,5,5,6,6,5,5,6,5,6,6,5
9,6,4,5,5,4,4,6,6,4,6,6,6,6,6,4
10,4,4,3,4,5,4,4,4,0,5,5,0,0,0,4
11,5,4,4,5,5,5,5,5,5,5,6,6,6,6,5
12,3,4,4,4,4,4,6,6,2,3,6,4,6,6,4
13,5,4,0,3,4,4,3,3,5,4,4,5,6,6,5
14,4,3,4,5,5,5,6,6,5,6,6,6,6,6,4
15,5,3,3,3,4,5,6,5,5,5,5,5,6,5,5
16,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3
17,5,5,5,5,5,5,5,5,3,5,5,5,6,6,5
18,5,4,4,5,5,5,5,6,4,5,5,5,5,5,5
19,5,5,5,5,5,3,2,2,2,4,4,3,3,3,4
20,2,1,3,4,4,4,3,3,3,6,6,6,6,6,3
21,4,3,4,4,4,4,4,4,3,6,6,6,6,6,4
22,3,4,4,4,4,4,4,4,4,3,3,6,6,6,4
23,5,5,5,5,5,5,5,5,5,5,5,5,6,2,4
24,5,4,4,4,3,3,3,3,3,5,3,3,3,3,4
25,4,2,1,5,5,5,3,3,3,5,3,5,6,3,4
26,5,1,1,5,5,5,5,5,5,5,6,5,6,5,5
27,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5
28,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
29,4,3,3,5,4,4,4,4,4,6,6,6,6,6,4
30,4,4,4,5,5,4,0,0,4,6,6,6,6,6,4
31,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4
32,4,4,4,4,4,6,6,6,6,3,3,6,6,0,3
33,3,4,6,5,4,5,6,6,3,2,3,6,6,6,4
34,5,4,4,4,5,4,4,4,5,5,5,5,5,6,4
35,4,3,3,1,4,4,6,6,3,0,0,0,0,0,3
36,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0
37,3,6,6,6,6,6,6,6,5,6,6,6,6,6,3
38,5,4,4,3,4,4,6,6,5,5,5,6,5,6,4
39,6,4,4,3,3,3,6,6,4,2,3,6,2,6,0
40,4,3,3,3,3,3,3,3,3,4,0,6,6,6,4
41,5,5,5,5,5,5,5,5,5,3,3,0,0,0,4
42,4,3,3,3,4,4,3,3,4,2,4,6,4,6,4
43,4,4,4,4,5,3,6,6,4,4,6,5,6,5,4
44,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
45,6,3,3,3,6,3,6,6,5,6,6,6,6,6,3
46,6,6,6,3,4,4,6,3,5,4,6,4,6,4,4
47,6,6,6,3,6,3,6,6,1,6,6,6,6,6,4
48,3,3,3,4,4,4,4,4,6,4,4,6,3,6,4
49,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1
50,0,4,0,4,5,5,5,5,6,6,6,6,6,6,5
51,4,4,3,4,4,4,4,6,6,4,6,5,6,5,0
52,5,1,0,5,5,5,5,5,5,6,6,6,6,6,5
53,5,5,5,5,5,5,5,6,6,0,3,3,6,6,5
54,5,5,4,5,6,5,6,6,6,6,6,6,6,6,5
55,4,6,3,4,4,4,6,4,5,4,6,6,6,6,4
56,5,4,4,0,4,4,4,4,0,4,4,4,0,0,4
57,5,3,2,3,3,3,3,3,5,3,3,4,4,6,3
58,0,3,3,3,3,3,1,1,6,4,2,6,6,6,3
59,4,3,3,4,5,4,6,6,3,4,2,4,4,6,4
60,5,6,4,5,4,4,6,6,6,0,0,0,0,1,4
61,5,5,4,4,3,3,3,3,3,4,5,4,3,3,4
62,3,3,3,3,4,4,3,3,3,0,0,0,0,0,4
63,4,4,4,3,4,3,6,6,6,6,6,6,6,6,4
64,3,3,4,4,5,4,4,4,5,5,4,4,3,3,4
65,3,6,3,4,4,3,3,6,5,4,4,4,4,6,4
66,0,6,0,6,6,6,6,6,6,6,6,6,6,6,6
67,4,4,4,4,4,4,6,6,6,3,6,6,6,6,5
68,5,5,5,5,6,5,5,5,6,5,6,6,6,6,5
69,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
70,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
71,5,3,5,5,5,5,5,5,4,3,4,5,5,6,4
72,5,3,3,3,3,5,5,5,5,1,1,1,4,1,4
73,1,2,2,4,4,4,3,3,1,0,0,0,0,0,4
74,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
75,4,4,4,4,4,4,6,6,6,4,4,4,6,2,4
76,5,3,3,4,4,4,4,4,4,6,6,5,6,6,0
77,5,5,5,5,4,4,4,4,4,6,6,6,6,6,4
78,4,6,6,4,4,4,6,6,6,4,6,4,6,4,4
79,3,2,4,4,3,3,3,4,0,4,6,3,6,6,4
80,6,3,3,2,3,3,3,3,4,3,2,3,3,2,3
81,1,6,6,1,3,1,6,6,6,6,6,0,0,0,0
82,4,3,2,3,3,4,4,4,2,0,0,0,0,0,0
83,3,5,4,5,5,5,4,4,4,6,6,6,6,6,4
84,1,4,3,3,3,3,0,3,4,6,6,6,6,6,3
85,0,0,0,4,4,4,4,4,0,5,0,0,0,5,5
86,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
87,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
88,4,3,3,4,4,4,3,3,6,3,6,6,6,6,3
89,4,3,4,4,4,4,4,4,2,4,4,4,4,6,4
90,2,2,3,4,5,3,4,4,5,5,6,5,6,6,4
91,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5
92,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5
93,4,3,4,4,5,5,6,6,6,6,6,6,6,6,4
94,3,6,6,4,5,4,4,6,6,6,6,6,6,6,4
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
96,5,6,3,3,3,3,6,6,6,4,6,6,6,6,5
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,4,4,4,5,4,2,2,2,3,3,3,6,6,4
99,6,3,3,3,3,3,3,3,1,6,6,6,6,6,2
100,6,6,6,3,3,3,3,3,6,6,6,6,6,6,3
101,4,4,4,4,5,0,2,2,4,6,6,1,6,6,4
102,5,4,4,4,4,4,4,4,5,5,5,5,4,6,5
103,4,4,4,5,5,5,6,6,4,0,0,0,0,0,0
104,6,6,6,5,5,5,6,6,5,5,6,6,6,6,5
105,4,4,3,4,5,4,6,0,4,4,4,5,6,4,5
106,4,4,3,4,4,4,6,6,2,4,4,6,6,6,4
107,6,6,3,4,4,4,4,4,4,4,4,4,6,6,4
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,4,6,4,2,2,2,2,2,3,2,2,6,3,6,3
110,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
111,6,4,6,4,4,1,6,6,6,6,6,6,6,6,4
112,5,4,4,2,4,4,6,6,4,6,6,6,6,6,4
113,6,6,6,6,6,6,6,6,4,6,6,6,6,6,5
114,3,3,4,4,4,4,6,6,4,5,4,4,6,6,4
115,0,0,4,3,0,3,4,0,0,4,0,0,3,0,4
116,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
117,5,5,5,5,5,5,5,5,5,3,3,4,4,4,5
118,6,6,6,5,5,5,6,6,3,5,5,5,6,5,5
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,3,1,1,5,5,5,5,5,5,6,6,6,6,6,2
121,3,3,2,5,4,4,3,3,4,4,4,4,2,5,4
122,5,4,3,3,4,3,6,6,6,4,3,4,2,2,4
123,3,4,3,3,4,4,3,4,4,4,4,4,4,4,3
124,4,5,3,4,6,4,6,6,4,4,6,4,6,6,4
125,6,6,6,3,3,3,3,0,4,3,3,4,0,3,3
126,5,4,4,4,4,3,4,4,5,3,4,5,6,6,5
127,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5
128,3,2,3,3,3,3,6,6,4,2,6,6,6,6,3
129,5,3,3,4,4,4,4,4,4,4,4,4,4,4,4
130,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
131,4,4,4,4,5,5,5,5,5,6,6,6,6,6,4
132,6,6,6,4,4,4,6,6,6,6,6,6,6,6,3
133,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
134,0,0,5,5,5,0,0,0,5,0,0,0,0,0,0
135,6,6,5,5,5,5,5,5,5,6,6,6,6,6,5
136,4,4,4,4,3,4,3,4,4,3,3,3,3,3,3
137,5,4,5,5,5,5,5,5,5,4,4,4,4,4,4
138,4,4,3,4,4,5,5,4,5,5,4,4,5,4,5
139,4,4,3,4,4,3,3,3,4,4,3,3,3,4,4
140,4,5,5,5,4,5,5,5,5,4,4,5,5,5,5
141,4,4,4,4,4,4,4,4,2,2,4,3,4,4,4
142,4,5,4,5,5,4,3,5,5,5,4,5,4,5,4
143,4,5,4,5,5,5,5,5,5,4,4,5,5,5,5
144,5,5,5,5,5,5,0,0,5,5,0,0,0,0,5
145,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
146,5,5,5,5,4,4,4,4,4,5,4,4,4,5,5
147,4,4,4,5,5,4,6,6,6,5,6,6,6,6,4
148,5,5,5,3,5,5,4,4,3,5,5,5,5,6,5
149,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3
150,3,3,3,3,3,3,3,3,3,6,6,6,6,6,4
151,6,4,4,4,4,3,3,3,3,3,3,3,3,6,3
152,3,3,3,4,3,5,5,5,4,5,0,2,4,5,2
153,3,3,3,4,4,4,3,3,2,4,6,4,6,6,3
154,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
155,5,4,5,4,5,5,5,5,5,4,4,3,4,4,4
156,2,2,2,2,2,2,2,2,2,4,3,3,6,6,3
157,4,4,4,5,5,4,6,6,5,5,6,5,6,4,5
158,6,3,6,5,4,5,6,6,5,6,6,6,6,6,5
159,5,5,5,5,5,5,6,6,5,6,6,6,6,6,5
160,3,5,2,4,5,4,6,6,3,6,6,6,6,6,4
161,5,4,3,4,5,3,3,3,5,4,4,6,3,4,4
162,4,3,3,3,4,4,3,4,3,4,4,4,4,3,4
163,4,6,4,4,4,4,4,4,5,5,5,5,6,6,4
164,5,4,4,5,5,5,5,5,5,5,4,5,4,4,5
165,3,2,2,3,4,4,4,4,5,5,6,5,6,6,4
166,5,5,4,4,4,4,4,4,4,3,6,5,6,6,4
167,6,6,6,4,5,5,6,6,5,6,6,5,6,6,4
168,5,5,5,4,5,5,6,6,5,5,5,6,6,6,5
169,4,3,4,5,5,5,6,6,6,4,6,6,6,6,4
170,3,3,3,5,3,3,6,6,3,6,6,6,6,6,4
171,3,4,4,5,5,4,6,6,3,6,6,5,6,5,5
172,2,1,1,4,4,4,4,3,4,2,3,4,3,2,3
173,5,5,5,5,5,5,5,5,5,4,4,4,3,3,4
174,2,3,3,5,5,5,5,6,5,5,6,5,6,5,4
175,6,3,4,5,4,5,6,6,5,4,6,6,2,6,4
176,4,4,4,5,4,4,6,6,5,6,6,6,6,6,5
177,5,5,4,5,5,5,2,2,2,6,6,5,6,6,5
178,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4
179,3,3,2,3,5,5,4,3,5,6,6,6,6,6,6
180,5,4,5,5,5,5,0,5,5,6,6,6,6,6,5
181,5,4,3,4,3,3,2,2,4,4,6,6,6,6,4
182,3,3,3,4,3,3,3,3,4,6,6,6,6,6,4
183,6,6,6,5,6,6,6,6,6,6,6,6,6,6,5
184,3,2,3,2,2,4,3,3,3,3,3,5,6,6,3
185,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
186,4,3,4,4,5,5,5,4,0,4,6,6,6,6,4
187,2,1,3,3,1,4,4,4,4,4,4,4,6,6,3
188,3,4,5,5,5,5,5,5,6,5,5,6,6,5,5
189,3,3,4,4,4,3,4,3,1,5,4,5,6,6,3
190,2,4,6,6,4,6,6,6,4,6,6,6,6,6,3
191,5,5,4,4,4,5,5,5,5,5,6,6,6,6,5
192,4,4,4,4,4,4,4,4,6,3,4,4,6,4,4
193,4,4,4,5,5,4,4,4,3,5,4,6,5,6,4
194,5,4,3,4,3,3,3,3,5,6,6,6,6,6,4
195,4,3,0,4,3,4,6,4,3,6,6,6,6,6,4
196,5,3,3,5,5,5,5,5,5,5,6,6,6,6,5
197,4,4,4,4,4,4,4,4,5,5,6,5,4,6,5
198,3,2,3,3,3,3,3,3,3,3,3,3,6,3,3
199,6,6,6,4,3,4,4,0,2,6,6,6,6,6,3
200,5,4,4,5,3,3,6,6,6,6,6,5,6,6,4
201,4,3,4,4,5,4,4,4,5,6,6,6,6,6,4
202,3,4,2,5,5,5,6,6,4,5,6,4,6,6,4
203,2,2,2,4,4,4,3,3,5,5,5,5,5,5,4
204,6,6,6,4,5,4,6,5,5,6,6,6,6,6,4
205,4,4,4,4,4,4,6,6,2,3,6,6,6,6,4
206,6,6,3,6,5,5,6,0,5,6,6,6,6,6,4
207,3,3,3,5,5,5,4,4,4,6,6,4,6,6,4
208,6,4,6,5,5,3,6,6,1,5,5,6,5,6,5
209,4,4,3,4,6,6,6,6,5,6,6,6,6,6,4
210,3,6,3,4,4,4,6,6,5,6,6,6,6,6,4
211,5,5,5,4,4,4,5,5,5,5,5,5,5,5,4
212,3,3,4,4,4,4,4,4,3,6,6,5,6,6,4
213,5,6,6,4,5,5,6,6,5,4,6,5,6,6,4
214,4,3,2,5,5,5,4,4,5,5,6,6,6,6,4
215,4,4,4,4,5,4,3,3,3,3,6,3,6,6,4
216,5,4,3,5,5,5,5,5,5,5,5,6,6,6,5
217,2,2,3,3,4,6,6,6,2,4,6,4,6,3,3
218,6,3,3,4,3,4,6,2,3,6,6,6,6,6,3
219,6,6,4,5,5,5,6,6,6,6,6,6,6,6,4
220,5,4,4,5,4,5,6,6,2,6,6,6,6,6,4
221,5,5,4,2,5,3,6,2,6,5,6,6,5,6,4
222,2,4,4,5,5,4,4,4,4,4,3,3,3,6,4
223,4,5,4,5,5,5,5,5,4,6,6,6,6,6,5
224,4,6,6,5,5,5,6,6,5,5,6,6,6,6,4
225,3,3,3,4,4,4,3,3,5,4,6,3,6,6,4
226,5,5,3,5,5,5,5,5,4,6,6,6,6,6,5
227,6,3,4,4,4,4,6,6,6,4,4,4,4,4,4
228,3,4,4,4,3,4,6,6,6,6,6,6,6,6,5
229,6,6,6,5,5,5,6,6,6,6,6,6,6,5,5
230,4,3,3,5,6,5,6,6,5,6,6,6,6,6,4
231,3,4,4,4,3,3,6,6,6,4,6,6,6,6,4
232,4,4,4,5,4,5,4,4,3,5,4,4,4,6,4
233,3,3,6,5,5,5,6,6,5,6,6,6,6,6,4
234,5,3,5,5,5,5,5,5,3,4,4,6,6,6,4
235,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
236,5,4,5,4,5,6,6,6,6,6,6,6,6,6,4
237,4,2,3,3,4,4,4,4,3,3,0,0,0,0,0
238,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
239,4,0,3,3,3,4,4,4,4,3,4,4,4,4,4
240,4,4,4,4,5,5,4,4,4,4,4,4,4,4,0
241,4,3,6,5,5,4,6,6,5,6,6,6,6,6,4
242,5,4,4,5,5,4,5,4,5,5,5,5,6,6,4
243,4,3,3,5,5,5,5,5,3,5,5,5,4,5,5
244,4,3,4,5,4,4,3,3,4,5,6,4,4,6,4
245,6,6,6,4,4,4,6,6,6,3,6,6,6,6,4
246,5,6,6,5,5,5,5,5,5,5,5,5,5,6,5
247,4,4,3,4,4,4,3,4,5,5,4,6,4,6,4
248,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
249,4,4,4,4,4,4,4,4,4,4,6,6,6,6,5
250,3,3,3,4,5,5,6,6,5,6,6,6,6,6,4
251,4,4,4,4,4,4,4,4,1,4,4,4,4,4,3
252,4,3,3,4,4,4,4,4,4,4,4,4,6,6,4
253,3,2,3,4,4,4,3,3,4,3,4,4,4,4,3
254,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
255,5,4,6,4,3,3,6,6,4,0,6,4,6,6,4
256,6,6,6,5,6,6,6,6,5,6,6,6,6,6,5
257,2,2,6,3,2,5,3,3,3,4,6,3,6,6,3
258,5,5,4,3,3,4,4,4,5,5,5,5,5,5,5
259,4,6,6,5,5,5,6,6,6,3,6,6,6,6,4
260,5,3,3,4,4,4,6,6,3,4,4,5,6,6,4
261,3,3,3,2,3,4,3,3,3,6,6,6,6,6,4
262,5,5,5,3,5,3,3,5,5,5,5,5,5,5,4
263,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4
264,5,3,5,5,5,5,5,5,4,5,6,6,6,6,4
265,3,4,5,4,5,5,3,3,5,6,6,6,6,6,4
266,5,5,4,5,5,4,4,4,5,5,5,5,5,4,5
267,3,4,4,4,5,6,6,6,5,6,6,5,6,5,4
268,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
269,3,4,3,2,3,4,4,4,5,2,6,6,6,6,4
270,4,6,4,5,4,4,5,6,5,6,6,6,6,6,4
271,4,4,5,5,5,5,5,5,5,6,6,6,6,6,5
272,4,4,4,2,2,2,4,2,3,6,6,6,6,6,4
273,4,4,4,4,4,4,4,4,5,6,6,6,6,6,4
274,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
275,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4
276,5,3,4,4,4,3,3,3,5,6,6,6,6,6,4
277,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4
278,4,3,3,4,4,4,6,4,4,6,6,6,6,6,4
279,3,4,3,3,3,3,3,3,3,2,3,3,4,6,3
280,5,4,5,5,4,5,6,6,4,6,6,6,6,6,5
281,4,4,4,5,4,4,6,6,5,5,6,5,6,4,5
282,4,3,4,3,4,3,2,2,4,4,4,4,4,4,4
283,3,3,3,4,4,4,4,4,5,6,6,6,6,6,4
284,5,3,2,3,3,3,3,3,4,3,3,3,4,4,3
285,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5
286,4,4,3,4,4,4,6,6,4,4,4,6,6,6,4
287,6,2,3,5,5,4,5,5,5,6,6,6,6,6,5
288,3,4,4,3,3,6,6,4,2,6,6,6,6,6,4
289,3,4,6,5,5,5,5,5,5,5,5,6,6,6,5
290,4,6,4,4,6,4,5,4,6,6,6,6,6,6,4
291,5,5,4,4,4,4,3,3,3,3,4,4,4,4,4
292,6,4,6,5,5,5,6,6,5,6,6,6,6,6,5
293,3,6,6,3,3,4,6,6,2,4,6,6,6,6,3
294,5,3,4,5,5,5,6,6,5,5,6,5,6,6,5
295,4,4,5,5,5,5,5,5,3,5,5,6,6,6,5
296,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
297,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
298,4,4,3,5,5,4,6,6,5,6,6,5,6,5,4
299,3,4,4,4,2,3,3,3,1,3,3,3,3,3,3
300,3,3,3,4,4,4,3,3,4,6,6,6,6,6,3
301,5,3,3,4,5,5,6,6,5,5,6,6,6,6,5
302,3,6,6,4,3,4,6,6,5,4,3,6,6,6,4
303,5,4,4,5,5,5,5,5,5,5,6,6,6,6,5
304,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
305,5,4,6,5,4,5,6,6,6,6,6,6,6,6,5
306,3,3,3,5,3,3,3,5,1,0,0,0,0,0,4
307,1,4,3,4,5,4,3,3,4,6,6,6,6,6,5
308,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5
309,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4
310,4,3,4,4,3,3,3,4,4,6,6,6,6,6,4
311,4,4,4,5,3,5,4,3,5,4,5,3,3,3,4
312,6,4,6,5,5,5,4,4,5,4,4,6,6,6,4
313,3,4,6,4,4,4,6,6,4,6,6,6,6,6,4
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,5,4,4,5,5,5,5,5,5,4,6,6,6,6,5
316,4,4,4,5,3,4,4,4,3,3,3,3,3,3,3
317,4,5,4,5,5,5,5,5,5,5,6,6,6,6,5
318,5,4,4,4,5,4,5,4,5,6,6,6,6,6,4
319,6,6,6,5,5,5,5,5,5,5,4,6,6,6,5
320,4,3,4,3,4,5,4,4,5,3,4,0,6,6,4
321,3,3,3,4,5,4,3,3,4,6,6,6,6,6,4
322,4,4,4,4,6,4,6,6,4,4,6,4,6,6,5
323,5,2,2,4,3,4,6,6,2,6,6,4,6,6,4
324,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
325,5,4,4,5,4,5,5,5,5,4,4,4,4,4,5
326,6,6,6,4,4,4,4,4,3,6,6,6,6,6,4
327,5,4,4,5,5,5,5,5,5,0,0,0,6,6,4
328,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
329,4,3,4,4,3,4,2,3,4,3,4,3,4,2,1
330,5,5,5,5,5,3,5,5,5,5,5,5,6,6,4
331,4,5,4,4,5,5,6,6,5,6,6,6,6,6,5
332,3,3,3,4,4,5,4,4,5,4,4,4,4,4,5
333,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
334,6,3,6,4,5,5,5,5,6,5,5,5,4,5,4
335,4,2,2,4,4,4,4,4,4,5,4,4,6,4,4
336,2,3,2,4,5,4,6,6,5,6,6,6,6,6,3
337,2,2,2,2,2,2,2,2,1,6,6,6,6,6,2
338,4,6,3,3,1,4,5,5,5,1,6,5,6,4,4
339,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
340,4,4,5,5,5,6,6,6,5,6,6,5,6,6,4
341,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
342,3,1,2,4,4,3,3,3,3,6,6,4,6,6,3
343,3,6,6,2,4,4,6,6,5,6,6,4,6,6,4
344,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
345,5,5,5,5,5,5,6,6,5,6,6,6,6,6,5
346,3,3,3,3,3,3,3,3,5,5,5,5,5,5,4
347,4,3,4,5,3,3,3,3,3,3,6,6,6,6,4
348,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
349,3,6,4,4,4,4,2,2,5,6,6,6,6,6,4
350,6,4,6,4,5,4,4,4,5,4,6,4,6,6,5
351,3,4,4,4,5,4,5,5,5,4,4,3,3,6,4
352,5,4,4,5,3,5,6,5,6,4,6,5,5,5,4
353,3,3,5,5,5,5,3,3,5,5,5,5,5,5,5
354,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4
355,5,3,3,5,5,5,5,5,5,6,6,6,6,6,5
356,5,5,5,5,6,5,6,6,6,5,6,6,6,6,5
357,3,4,3,3,3,3,3,3,4,4,6,4,6,4,3
358,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5
359,4,0,0,4,4,4,4,4,5,0,0,5,0,0,5
360,4,4,4,4,3,3,3,3,4,3,3,4,6,6,4
361,4,5,4,5,5,5,5,5,5,5,5,5,5,6,5
362,3,3,3,3,3,3,0,3,4,6,6,6,6,6,4
363,4,2,3,4,3,3,6,6,5,6,6,3,6,6,4
364,4,4,3,5,0,5,6,6,5,6,6,6,6,6,5
365,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
366,6,4,4,4,4,4,6,6,4,6,6,6,6,6,4
367,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
368,3,5,4,5,4,4,6,6,6,4,3,4,6,6,4
369,6,4,4,5,4,6,6,6,5,6,6,5,6,6,5
370,4,6,6,4,4,4,4,4,6,4,6,4,6,6,4
371,3,4,6,5,4,4,0,0,5,4,6,4,6,4,5
372,4,4,3,5,5,5,6,6,5,4,6,5,6,6,4
373,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
374,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
375,5,5,5,5,5,4,6,6,6,5,6,6,6,6,5
376,6,6,6,5,5,4,6,5,5,5,6,5,6,5,5
377,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5
378,6,6,6,3,4,3,6,6,6,6,6,6,6,6,3
379,3,2,2,4,3,4,3,3,5,6,6,6,6,6,3
380,5,5,5,5,5,5,5,5,6,5,6,6,6,6,5
381,4,3,3,3,4,2,3,3,2,4,4,4,3,3,3
382,6,3,6,3,6,5,6,6,3,4,6,6,6,4,4
383,6,6,6,4,4,4,6,6,4,2,6,4,6,2,4
384,3,4,4,5,5,4,4,4,5,4,6,5,6,5,4
385,3,4,3,0,3,3,0,3,5,4,4,4,3,4,3
386,4,6,3,0,5,4,6,6,5,4,6,6,6,6,4
387,5,4,6,4,3,4,3,3,4,4,3,4,6,6,4
388,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5
389,3,4,3,5,4,5,5,5,3,6,6,6,6,6,3
390,6,6,5,5,5,5,6,6,5,5,5,5,6,3,5
391,0,3,2,4,4,4,2,2,5,4,6,5,6,6,4
392,3,3,3,4,3,2,6,6,5,6,6,6,6,6,4
393,3,4,4,5,4,5,5,5,5,5,5,5,5,5,5
394,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3
395,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
396,3,3,4,4,5,4,6,6,4,6,6,6,6,6,4
397,5,4,4,3,5,4,6,6,4,4,6,5,6,4,4
398,4,4,3,3,2,4,2,2,4,6,6,6,6,6,3
399,4,5,4,4,5,5,6,6,6,6,6,6,6,6,5
400,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
401,4,3,3,4,4,4,6,6,5,6,6,6,6,6,4
402,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3
403,4,4,6,5,5,5,6,6,4,6,6,6,6,6,4
404,3,4,6,4,6,4,6,0,4,6,6,4,6,6,4
405,3,4,3,5,5,5,6,6,5,5,6,6,6,6,5
406,4,4,3,5,5,5,3,4,5,4,4,3,4,5,5
407,6,4,4,5,5,5,4,4,5,6,6,5,6,3,4
408,6,6,6,4,5,5,6,6,5,4,6,4,6,6,5
409,5,4,5,5,5,4,5,5,4,4,5,4,5,5,4
410,6,6,4,4,4,4,6,6,6,5,4,4,6,4,4
411,2,2,3,4,2,4,6,4,3,4,6,6,6,3,3
412,5,4,5,5,5,5,5,5,5,4,5,5,6,5,5
413,3,2,3,4,4,3,3,3,3,6,6,6,6,6,3
414,6,4,3,4,5,4,4,4,5,4,4,6,4,6,0
415,6,5,5,5,5,5,6,6,5,6,6,5,5,4,5
416,5,4,4,4,4,0,6,6,3,4,3,4,6,6,4
417,4,4,4,4,4,4,4,4,4,5,6,5,6,5,5
418,6,3,3,4,3,3,6,3,4,6,6,6,6,6,4
419,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5
420,3,3,3,5,3,3,3,3,3,5,3,2,6,3,3
421,3,4,3,5,2,4,4,4,6,4,6,6,6,6,4
422,3,3,6,5,5,5,6,6,6,6,6,6,6,6,4
423,3,2,2,4,3,4,4,4,6,6,6,4,6,3,3
424,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
425,6,3,3,3,3,3,3,3,3,6,6,6,6,6,6
426,4,3,3,4,4,4,6,6,5,4,4,4,4,6,4
427,3,3,3,4,4,3,4,4,5,6,6,6,6,6,4
428,3,3,3,3,4,3,3,4,4,4,4,4,4,6,3
429,6,6,6,5,5,5,5,5,6,5,6,6,6,6,5
430,6,4,4,5,3,5,6,6,5,5,5,5,6,5,5
431,5,4,4,5,5,5,5,5,4,6,6,6,6,6,4
432,5,5,5,5,5,5,6,6,5,6,6,6,6,6,5
433,6,3,4,4,6,4,6,6,5,4,6,5,6,6,5
